player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Daniel Bierofka,GER,MF,Leverkusen,Bundesliga,25,16,303,1,0,2004-2005,False,0.297
Yoann Bigné,FRA,MF,Nice,Ligue 1,26,17,1065,0,1,2004-2005,False,0.0845
Marino Biliškov,CRO,DF,Wolfsburg,Bundesliga,28,9,239,0,0,2004-2005,False,0.0
Jonatan Binotto,ITA,MF,Bologna,Serie A,29,9,350,0,1,2004-2005,False,0.2571
Shergo Biran,GER,FW,Hansa Rostock,Bundesliga,25,2,27,0,0,2004-2005,False,0.0
Alessandro Birindelli,ITA,DF,Juventus,Serie A,29,12,482,0,0,2004-2005,False,0.0
Igor Bišćan,CRO,"DF,MF",Liverpool,Premier League,26,19,728,2,0,2004-2005,False,0.2473
Roberto Bisconti,BEL,MF,Nice,Ligue 1,31,24,1791,0,3,2004-2005,False,0.1508
Saša Bjelanović,CRO,FW,Lecce,Serie A,25,22,1244,5,2,2004-2005,False,0.5064
Dexter Blackstock,ATG,FW,Southampton,Premier League,18,9,680,1,0,2004-2005,False,0.1324
Robbie Blake,ENG,"FW,MF",Birmingham City,Premier League,28,11,335,2,0,2004-2005,False,0.5373
Kepa Blanco,ESP,FW,Sevilla,La Liga,20,2,83,0,0,2004-2005,True,0.0
Stefan Blank,GER,DF,Kaiserslautern,Bundesliga,27,14,1260,4,0,2004-2005,False,0.2857
Manuele Blasi,ITA,MF,Juventus,Serie A,23,27,1728,0,1,2004-2005,False,0.0521
Alan Blayney,NIR,GK,Southampton,Premier League,22,1,90,0,0,2004-2005,False,0.0
Luís Boa Morte,POR,"FW,MF",Fulham,Premier League,26,31,2602,8,9,2004-2005,False,0.588
Isaac Boakye,GHA,FW,Arminia,Bundesliga,22,10,474,2,0,2004-2005,False,0.3797
George Boateng,NED,MF,Middlesbrough,Premier League,28,25,2247,3,2,2004-2005,False,0.2003
Fredi Bobic,GER,FW,Hertha BSC,Bundesliga,32,19,1017,1,3,2004-2005,False,0.354
Carlos Bocanegra,USA,DF,Fulham,Premier League,25,28,2376,1,0,2004-2005,False,0.0379
Mathieu Bodmer,FRA,"DF,MF",Lille,Ligue 1,21,35,2616,4,5,2004-2005,False,0.3096
Tamás Bódog,HUN,DF,Mainz 05,Bundesliga,33,12,735,1,0,2004-2005,False,0.1224
Daniel Bogusz,POL,DF,Arminia,Bundesliga,29,8,427,0,0,2004-2005,False,0.0
Jörg Böhme,GER,MF,Gladbach,Bundesliga,30,15,1120,1,2,2004-2005,False,0.2411
Valeri Bojinov,BUL,FW,Fiorentina,Serie A,18,9,340,2,0,2004-2005,True,0.5294
Valeri Bojinov,BUL,FW,Lecce,Serie A,18,20,1458,11,0,2004-2005,True,0.679
Arthur Boka,CIV,DF,Strasbourg,Ligue 1,21,34,2853,0,0,2004-2005,False,0.0
Jorge Bolaño,COL,MF,Parma,Serie A,27,22,1421,0,1,2004-2005,False,0.0633
René Bolf,CZE,DF,Auxerre,Ligue 1,30,27,2430,4,0,2004-2005,False,0.1481
Emiliano Bonazzoli,ITA,FW,Reggina,Serie A,25,35,2948,8,3,2004-2005,False,0.3358
Daniele Bonera,ITA,DF,Parma,Serie A,23,35,3001,0,2,2004-2005,False,0.06
Philipp Bönig,GER,DF,Bochum,Bundesliga,24,29,2251,0,0,2004-2005,False,0.0
Nicolas Bonnal,FRA,MF,Ajaccio,Ligue 1,27,16,892,0,0,2004-2005,False,0.0
Stéphane Borbiconi,FRA,DF,Metz,Ligue 1,25,33,2970,3,1,2004-2005,False,0.1212
Endika Bordas,ESP,MF,Athletic Club,La Liga,22,3,106,0,0,2004-2005,False,0.0
Marcelo Bordon,BRA,DF,Schalke 04,Bundesliga,28,27,2365,2,0,2004-2005,False,0.0761
Márcio Borges,BRA,DF,Arminia,Bundesliga,31,17,1517,0,1,2004-2005,False,0.0593
Tim Borowski,GER,MF,Werder Bremen,Bundesliga,24,31,2578,7,5,2004-2005,False,0.4189
Marco Borriello,ITA,FW,Reggina,Serie A,22,29,944,2,1,2004-2005,False,0.286
Gary Borrowdale,ENG,DF,Crystal Palace,Premier League,19,7,278,0,0,2004-2005,False,0.0
Bartosz Bosacki,POL,DF,Nürnberg,Bundesliga,28,13,930,0,1,2004-2005,False,0.0968
Branko Bošković,MNE,MF,Paris Saint-Germain,Ligue 1,24,12,336,0,0,2004-2005,False,0.0
Paul Bosvelt,NED,"DF,MF",Manchester City,Premier League,34,28,2435,2,0,2004-2005,False,0.0739
Jay Bothroyd,ENG,FW,Blackburn Rovers,Premier League,22,11,488,1,0,2004-2005,False,0.1844
Papa Bouba Diop,SEN,"DF,MF",Fulham,Premier League,26,29,2511,6,0,2004-2005,False,0.2151
Fabien Boudarène,FRA,MF,Sochaux,Ligue 1,25,19,993,1,0,2004-2005,False,0.0906
Fouad Bouguerra,ALG,FW,Nantes,Ligue 1,23,4,61,0,0,2004-2005,False,0.0
Khalid Boulahrouz,NED,DF,Hamburger SV,Bundesliga,22,24,2124,1,1,2004-2005,False,0.0847
Jean-Alain Boumsong,FRA,DF,Newcastle United,Premier League,24,14,1237,0,0,2004-2005,False,0.0
Grégory Bourillon,FRA,"DF,MF",Rennes,Ligue 1,20,21,1297,0,0,2004-2005,False,0.0
Cesare Bovo,ITA,DF,Parma,Serie A,21,31,2570,2,2,2004-2005,False,0.1401
Lee Bowyer,ENG,MF,Newcastle United,Premier League,27,27,2179,3,3,2004-2005,False,0.2478
Emmerson Boyce,BRB,DF,Crystal Palace,Premier League,24,27,2342,0,1,2004-2005,False,0.0384
Anthony Braizat,FRA,MF,Toulouse,Ligue 1,26,3,55,0,0,2004-2005,False,0.0
Massimo Brambilla,ITA,MF,Cagliari,Serie A,31,17,1250,0,1,2004-2005,False,0.072
Titus Bramble,ENG,DF,Newcastle United,Premier League,23,19,1650,1,1,2004-2005,False,0.1091
Florin Bratu,ROU,FW,Nantes,Ligue 1,24,13,558,2,0,2004-2005,False,0.3226
Raúl Bravo,ESP,DF,Real Madrid,La Liga,23,14,1061,0,0,2004-2005,False,0.0
Thomas Brdarić,GER,FW,Wolfsburg,Bundesliga,29,32,2574,12,4,2004-2005,False,0.5594
Jérémie Bréchet,FRA,"DF,MF",Real Sociedad,La Liga,24,17,1265,0,0,2004-2005,False,0.0
Mišo Brečko,SVN,"DF,MF",Hamburger SV,Bundesliga,20,7,369,0,0,2004-2005,False,0.0
Jim Brennan,CAN,"DF,MF",Norwich City,Premier League,27,10,603,0,0,2004-2005,False,0.0
Mark Bresciano,AUS,MF,Parma,Serie A,24,34,2741,3,4,2004-2005,False,0.2298
Jimmy Briand,FRA,"FW,MF",Rennes,Ligue 1,18,9,239,0,1,2004-2005,False,0.3766
Wayne Bridge,ENG,DF,Chelsea,Premier League,23,15,1150,0,0,2004-2005,False,0.0
Franco Brienza,ITA,"FW,MF",Palermo,Serie A,25,33,2358,10,3,2004-2005,False,0.4962
Matteo Brighi,ITA,MF,Chievo,Serie A,23,35,2805,1,1,2004-2005,False,0.0642
Andrea Briotti,ITA,DF,Roma,Serie A,18,1,3,0,0,2004-2005,True,0.0
Cristian Brocchi,ITA,MF,Milan,Serie A,28,11,640,0,1,2004-2005,False,0.1406
Thomas Broich,GER,MF,Gladbach,Bundesliga,23,27,1498,0,2,2004-2005,False,0.1202
Giovanni van Bronckhorst,NED,"DF,MF",Barcelona,La Liga,29,29,2388,4,1,2004-2005,False,0.1884
Michael Brown,ENG,MF,Tottenham Hotspur,Premier League,27,24,1713,1,3,2004-2005,False,0.2102
Wes Brown,ENG,DF,Manchester Utd,Premier League,24,21,1641,1,0,2004-2005,False,0.0548
Philippe Brunel,FRA,MF,Lille,Ligue 1,31,36,2540,9,8,2004-2005,False,0.6024
Alex Brunner,ITA,GK,Cagliari,Serie A,30,1,90,0,0,2004-2005,False,0.0
Markus Brzenska,GER,DF,Dortmund,Bundesliga,20,23,1980,1,0,2004-2005,False,0.0455
Miquel Buades Crespí,ESP,DF,Albacete,La Liga,24,31,2717,2,0,2004-2005,False,0.0662
Luca Bucci,ITA,GK,Parma,Serie A,35,2,115,0,0,2004-2005,False,0.0
Delron Buckley,RSA,"FW,MF",Arminia,Bundesliga,26,29,2570,15,2,2004-2005,False,0.5953
Igor Budan,CRO,FW,Atalanta,Serie A,24,27,1771,5,1,2004-2005,False,0.3049
Alessandro Budel,ITA,MF,Cagliari,Serie A,23,24,1435,0,3,2004-2005,False,0.1882
Viktor Budyanskiy,RUS,MF,Reggina,Serie A,20,2,50,0,0,2004-2005,False,0.0
Gianluigi Buffon,ITA,GK,Juventus,Serie A,26,37,3285,0,0,2004-2005,False,0.0
Hervé Bugnet,FRA,"FW,MF",Bordeaux,Ligue 1,22,6,47,0,0,2004-2005,False,0.0
Goran Bunjevčević,SRB,DF,Tottenham Hotspur,Premier League,31,3,186,0,0,2004-2005,False,0.0
Nicolás Burdisso,ARG,DF,Inter,Serie A,23,8,545,0,0,2004-2005,False,0.0
Dick van Burik,NED,DF,Hertha BSC,Bundesliga,30,25,2088,0,0,2004-2005,False,0.0
Vladimir But,RUS,MF,Hannover 96,Bundesliga,26,1,1,0,0,2004-2005,False,0.0
Hans-Jörg Butt,GER,GK,Leverkusen,Bundesliga,30,34,3060,1,0,2004-2005,False,0.0294
Nicky Butt,ENG,"DF,MF",Newcastle United,Premier League,29,18,1424,1,1,2004-2005,False,0.1264
Danny Butterfield,ENG,"DF,MF",Crystal Palace,Premier League,24,7,545,0,0,2004-2005,False,0.0
Bocundji Ca,GNB,MF,Nantes,Ligue 1,17,9,185,1,0,2004-2005,False,0.4865
Yohan Cabaye,FRA,MF,Lille,Ligue 1,18,6,419,0,0,2004-2005,False,0.0
Caçapa,BRA,"DF,MF",Lyon,Ligue 1,28,21,1749,1,0,2004-2005,False,0.0515
Cacau,GER,FW,Stuttgart,Bundesliga,23,32,2587,12,3,2004-2005,False,0.5218
Cafú,BRA,DF,Milan,Serie A,34,33,2801,1,2,2004-2005,False,0.0964
Tim Cahill,AUS,"FW,MF",Everton,Premier League,24,33,2668,11,5,2004-2005,False,0.5397
Jean-Philippe Caillet,FRA,DF,Metz,Ligue 1,27,23,1939,0,0,2004-2005,False,0.0
Ellery Cairo,NED,"FW,MF",Freiburg,Bundesliga,25,28,2445,3,4,2004-2005,False,0.2577
Juan Calatayud,ESP,GK,Málaga,La Liga,24,18,1620,0,0,2004-2005,False,0.0
Alex Calderoni,ITA,GK,Atalanta,Serie A,28,17,1484,0,0,2004-2005,False,0.0
Javier Calleja,ESP,MF,Villarreal,La Liga,26,3,68,0,0,2004-2005,False,0.0
Jan-Ingwer Callsen-Bracker,GER,DF,Leverkusen,Bundesliga,19,9,743,1,0,2004-2005,False,0.1211
Diego Camacho,ESP,MF,Levante,La Liga,27,27,1678,0,0,2004-2005,False,0.0
Juanjo Camacho,ESP,MF,Zaragoza,La Liga,23,5,59,0,1,2004-2005,False,1.5254
Pascal Camadini,FRA,MF,Strasbourg,Ligue 1,32,18,785,0,0,2004-2005,False,0.0
Henri Camara,SEN,FW,Southampton,Premier League,27,13,910,4,0,2004-2005,False,0.3956
Ibrahima Camara,GUI,"DF,MF",Parma,Serie A,19,9,308,0,0,2004-2005,False,0.0
Souleymane Camara,SEN,FW,Monaco,Ligue 1,21,10,256,1,0,2004-2005,False,0.3516
Zoumana Camara,FRA,DF,Saint-Étienne,Ligue 1,25,36,3121,0,0,2004-2005,False,0.0
Esteban Cambiasso,ARG,MF,Inter,Serie A,23,30,2583,2,2,2004-2005,False,0.1394
Alessandro Camisa,ITA,DF,Lecce,Serie A,19,1,90,0,0,2004-2005,True,0.0
Mauro Camoranesi,ITA,MF,Juventus,Serie A,27,36,3049,4,12,2004-2005,False,0.4723
Alfonso Camorani,ITA,MF,Siena,Serie A,26,11,650,0,1,2004-2005,False,0.1385
Alejandro Campano,ESP,MF,Mallorca,La Liga,25,29,1913,3,7,2004-2005,False,0.4705
Kevin Campbell,ENG,FW,West Brom,Premier League,34,16,1304,3,1,2004-2005,False,0.2761
Kevin Campbell,ENG,FW,Everton,Premier League,34,6,307,0,0,2004-2005,False,0.0
Sol Campbell,ENG,"DF,FW",Arsenal,Premier League,29,16,1421,1,0,2004-2005,False,0.0633
Iván Campo,ESP,"DF,MF",Bolton Wanderers,Premier League,30,27,1717,0,0,2004-2005,False,0.0
Xisco Campos,ESP,DF,Mallorca,La Liga,22,2,43,0,0,2004-2005,True,0.0
Lorik Cana,ALB,"DF,MF",Paris Saint-Germain,Ligue 1,21,32,2651,1,2,2004-2005,False,0.1018
Vincent Candela,FRA,"DF,MF",Bolton Wanderers,Premier League,30,10,780,0,0,2004-2005,False,0.0
Vincent Candela,FRA,"DF,MF",Roma,Serie A,30,8,282,0,1,2004-2005,False,0.3191
César Caneda,ESP,DF,Athletic Club,La Liga,26,7,323,0,0,2004-2005,False,0.0
Marco Caneira,POR,DF,Valencia,La Liga,25,22,1705,1,0,2004-2005,True,0.0528
Cani,ESP,MF,Zaragoza,La Liga,22,35,1845,3,2,2004-2005,False,0.2439
Santiago Cañizares,ESP,GK,Valencia,La Liga,34,29,2542,0,0,2004-2005,False,0.0
Juriy Cannarsa,ITA,DF,Reggina,Serie A,28,34,2657,0,0,2004-2005,False,0.0
Fabio Cannavaro,ITA,DF,Juventus,Serie A,30,38,3334,2,0,2004-2005,False,0.054
Paolo Cannavaro,ITA,DF,Parma,Serie A,23,28,2152,1,1,2004-2005,False,0.0836
Albert Cano López,ESP,MF,Albacete,La Liga,20,2,118,0,0,2004-2005,False,0.0
Mario Cantaluppi,SUI,"DF,MF",Nürnberg,Bundesliga,30,26,2230,0,0,2004-2005,False,0.0
Joan Capdevila,ESP,DF,Dep La Coruña,La Liga,26,21,1350,1,3,2004-2005,False,0.2667
Diego Capel,ESP,MF,Sevilla,La Liga,16,3,36,0,0,2004-2005,True,0.0
Daniele Capelli,ITA,DF,Atalanta,Serie A,18,9,721,0,0,2004-2005,True,0.0
Capi,ESP,MF,Real Betis,La Liga,27,11,345,0,1,2004-2005,False,0.2609
Capi,ESP,DF,Zaragoza,La Liga,23,4,337,1,0,2004-2005,False,0.2671
Aurélien Capoue,NAN,MF,Nantes,Ligue 1,22,18,631,0,0,2004-2005,False,0.0
Ciro Capuano,ITA,DF,Bologna,Serie A,23,18,1078,0,2,2004-2005,False,0.167
Andrea Caracciolo,ITA,FW,Brescia,Serie A,22,34,2901,12,1,2004-2005,False,0.4033
Amedeo Carboni,ITA,DF,Valencia,La Liga,39,28,2147,0,1,2004-2005,False,0.0419
Giuseppe Cardone,ITA,DF,Parma,Serie A,30,15,1130,0,1,2004-2005,False,0.0796
Julien Cardy,FRA,MF,Toulouse,Ligue 1,22,22,1344,0,1,2004-2005,False,0.067
Fabián Carini,URU,GK,Inter,Serie A,24,4,310,0,0,2004-2005,False,0.0
Marcelinho Carioca,BRA,MF,Ajaccio,Ligue 1,33,9,704,2,1,2004-2005,False,0.3835
Rudy Carlier,FRA,FW,Strasbourg,Ligue 1,18,3,45,0,0,2004-2005,False,0.0
Jean Carlos,BRA,DF,Hamburger SV,Bundesliga,20,1,26,0,0,2004-2005,False,0.0
Juan Carlos Menseguez,ARG,"FW,MF",Wolfsburg,Bundesliga,20,18,742,1,1,2004-2005,False,0.2426
Juan Carlos Moreno,ESP,MF,Numancia,La Liga,29,18,1271,1,3,2004-2005,False,0.2832
Roberto Carlos,BRA,DF,Real Madrid,La Liga,31,34,3001,3,5,2004-2005,False,0.2399
Juan Carlos Valerón,ESP,MF,Dep La Coruña,La Liga,29,38,3115,1,8,2004-2005,False,0.26
Carlos Carmona,ESP,"FW,MF",Mallorca,La Liga,17,1,13,0,0,2004-2005,True,0.0
Bradley Carnell,RSA,"DF,MF",Gladbach,Bundesliga,27,6,256,0,0,2004-2005,False,0.0
Marco Carparelli,ITA,FW,Siena,Serie A,28,8,368,0,0,2004-2005,False,0.0
Stephen Carr,IRL,DF,Newcastle United,Premier League,27,26,2131,1,1,2004-2005,False,0.0845
Jamie Carragher,ENG,"DF,MF",Liverpool,Premier League,26,38,3420,0,2,2004-2005,False,0.0526
Michael Carrick,ENG,MF,Tottenham Hotspur,Premier League,23,29,2373,0,4,2004-2005,False,0.1517
Éric Carrière,FRA,MF,Lens,Ligue 1,31,33,2640,3,6,2004-2005,False,0.3068
Roy Carroll,NIR,GK,Manchester Utd,Premier League,26,26,2340,0,0,2004-2005,False,0.0
Moris Carrozzieri,ITA,"DF,FW",Sampdoria,Serie A,23,3,93,0,0,2004-2005,False,0.0
Lee Carsley,IRL,MF,Everton,Premier League,30,36,3029,4,2,2004-2005,False,0.1783
Scott Carson,ENG,GK,Liverpool,Premier League,18,4,360,0,0,2004-2005,False,0.0
Darren Carter,ENG,"DF,MF",Birmingham City,Premier League,20,15,1040,2,1,2004-2005,False,0.2596
Patrice Carteron,FRA,DF,Saint-Étienne,Ligue 1,34,6,255,0,0,2004-2005,False,0.0
Basile de Carvalho,GNB,FW,Sochaux,Ligue 1,22,6,326,0,0,2004-2005,False,0.0
Ricardo Carvalho,POR,DF,Chelsea,Premier League,26,25,1969,1,0,2004-2005,False,0.0457
Víctor Casadesús,ESP,FW,Mallorca,La Liga,19,7,549,3,2,2004-2005,False,0.8197
Pablo Casar,ESP,DF,Racing Sant,La Liga,25,14,1176,0,0,2004-2005,False,0.0
Javier Casas,ESP,DF,Athletic Club,La Liga,22,19,1124,0,0,2004-2005,False,0.0
Fabrizio Casazza,ITA,GK,Lazio,Serie A,33,3,178,0,0,2004-2005,False,0.0
Conor Casey,USA,FW,Mainz 05,Bundesliga,23,28,1403,2,2,2004-2005,False,0.2566
Iker Casillas,ESP,GK,Real Madrid,La Liga,23,37,3293,0,0,2004-2005,False,0.0
Javier Casquero,ESP,MF,Sevilla,La Liga,28,9,408,0,0,2004-2005,False,0.0
Antonio Cassano,ITA,FW,Roma,Serie A,22,31,2555,9,8,2004-2005,False,0.5988
Stéphane Cassard,FRA,GK,Strasbourg,Ligue 1,31,33,2970,0,0,2004-2005,False,0.0
Marco Cassetti,ITA,"DF,MF",Lecce,Serie A,27,36,3169,4,7,2004-2005,False,0.3124
David Castedo,ESP,DF,Sevilla,La Liga,30,37,3233,0,1,2004-2005,False,0.0278
Luca Castellazzi,ITA,GK,Brescia,Serie A,29,38,3375,0,0,2004-2005,False,0.0
Marcello Castellini,ITA,DF,Sampdoria,Serie A,31,24,2079,1,0,2004-2005,False,0.0433
Paolo Castellini,ITA,DF,Real Betis,La Liga,25,6,540,0,0,2004-2005,False,0.0
Gonzalo Castro,GER,"DF,MF",Leverkusen,Bundesliga,17,12,880,0,1,2004-2005,False,0.1023
Rubén Castro,ESP,"FW,MF",Albacete,La Liga,23,22,1169,3,0,2004-2005,False,0.231
Santi Cazorla,ESP,MF,Villarreal,La Liga,19,29,1337,2,4,2004-2005,False,0.4039
Dudu Cearense,BRA,MF,Rennes,Ligue 1,21,15,848,0,0,2004-2005,False,0.0
Petr Čech,CZE,GK,Chelsea,Premier League,22,35,3150,0,0,2004-2005,False,0.0
Axel Cédric Konan,CIV,FW,Lecce,Serie A,21,20,1141,6,0,2004-2005,False,0.4733
Sebastián Cejas,ARG,GK,Fiorentina,Serie A,29,6,540,0,0,2004-2005,False,0.0
Albert Celades,ESP,MF,Real Madrid,La Liga,28,22,929,0,1,2004-2005,False,0.0969
Fabio Celestini,SUI,MF,Levante,La Liga,28,25,1912,1,0,2004-2005,False,0.0471
Emanuel Centurión,ARG,MF,Stuttgart,Bundesliga,21,1,10,0,0,2004-2005,False,0.0
Alessio Cerci,ITA,"FW,MF",Roma,Serie A,17,2,23,0,0,2004-2005,True,0.0
Ferhat Çerçi,GER,"FW,MF",Arminia,Bundesliga,22,1,10,0,0,2004-2005,False,0.0
Radek Černý,CZE,GK,Tottenham Hotspur,Premier League,30,3,206,0,0,2004-2005,False,0.0
César Cervo Luca,BRA,DF,Chievo,Serie A,25,5,317,1,0,2004-2005,False,0.2839
César,BRA,"DF,MF",Lazio,Serie A,29,20,1170,3,2,2004-2005,False,0.3846
Julio César Cáceres,PAR,DF,Nantes,Ligue 1,24,12,1036,0,0,2004-2005,False,0.0
Júlio César,BRA,DF,Bolton Wanderers,Premier League,25,5,361,0,0,2004-2005,False,0.0
Mauro Cetto,ARG,DF,Nantes,Ligue 1,22,26,2264,1,0,2004-2005,False,0.0398
Nick Chadwick,ENG,FW,Everton,Premier League,21,1,1,0,0,2004-2005,False,0.0
Kostas Chalkias,GRE,GK,Portsmouth,Premier League,30,5,450,0,0,2004-2005,False,0.0
Matthieu Chalmé,FRA,DF,Lille,Ligue 1,23,28,2278,0,0,2004-2005,False,0.0
Marouane Chamakh,MAR,FW,Bordeaux,Ligue 1,20,32,2355,10,3,2004-2005,False,0.4968
Changui,ESP,FW,Dep La Coruña,La Liga,27,2,14,0,0,2004-2005,False,0.0
Richard Chaplow,ENG,MF,West Brom,Premier League,19,4,247,0,0,2004-2005,False,0.0
Cyril Chapuis,FRA,FW,Ajaccio,Ligue 1,25,19,1308,3,2,2004-2005,False,0.344
Angelos Charisteas,GRE,FW,Werder Bremen,Bundesliga,24,11,404,5,0,2004-2005,False,1.1139
Simon Charlton,ENG,DF,Norwich City,Premier League,32,24,1878,1,0,2004-2005,False,0.0479
Franck Chaussidière,FRA,MF,Istres,Ligue 1,25,23,911,2,0,2004-2005,False,0.1976
Adel Chedli,TUN,MF,Istres,Ligue 1,27,24,1946,0,1,2004-2005,False,0.0462
Abdelmalek Cherrad,ALG,FW,Bastia,Ligue 1,23,8,520,0,0,2004-2005,False,0.0
Steve Cherundolo,USA,DF,Hannover 96,Bundesliga,25,32,2834,2,1,2004-2005,False,0.0953
Javier Chevantón,URU,FW,Monaco,Ligue 1,23,27,1913,10,7,2004-2005,False,0.7998
Benoît Cheyrou,FRA,MF,Auxerre,Ligue 1,23,29,2506,1,6,2004-2005,False,0.2514
Bruno Cheyrou,FRA,MF,Marseille,Ligue 1,26,19,716,1,2,2004-2005,False,0.3771
Giorgio Chiellini,ITA,DF,Fiorentina,Serie A,19,37,3256,3,1,2004-2005,False,0.1106
Enrico Chiesa,ITA,FW,Siena,Serie A,33,36,2858,11,10,2004-2005,False,0.6613
Pascal Chimbonda,FRA,DF,Bastia,Ligue 1,25,36,3215,3,1,2004-2005,False,0.112
Antonio Chimenti,ITA,GK,Juventus,Serie A,34,2,135,0,0,2004-2005,False,0.0
Davide Chiumiento,SUI,MF,Siena,Serie A,19,14,600,1,1,2004-2005,False,0.3
Cristian Chivu,ROU,DF,Roma,Serie A,23,10,733,2,0,2004-2005,False,0.2456
Michael Chopra,ENG,FW,Newcastle United,Premier League,20,1,15,0,0,2004-2005,False,0.0
Lampros Choutos,GRE,"FW,MF",Atalanta,Serie A,24,1,14,0,0,2004-2005,True,0.0
Thomas Christiansen,ESP,FW,Hannover 96,Bundesliga,31,24,1450,2,3,2004-2005,False,0.3103
Malcolm Christie,ENG,FW,Middlesbrough,Premier League,25,2,135,1,0,2004-2005,False,0.6667
Lee Chun-soo,KOR,"FW,MF",Numancia,La Liga,23,15,946,0,0,2004-2005,False,0.0
Gérald Cid,FRA,DF,Bordeaux,Ligue 1,21,8,581,1,0,2004-2005,False,0.1549
Giacomo Cipriani,ITA,FW,Bologna,Serie A,23,22,1289,3,1,2004-2005,False,0.2793
Bruno Cirillo,ITA,DF,Siena,Serie A,27,31,2421,0,0,2004-2005,False,0.0
Aliou Cissé,SEN,"DF,MF",Portsmouth,Premier League,28,20,1156,0,1,2004-2005,False,0.0779
Djibril Cissé,FRA,FW,Liverpool,Premier League,22,16,932,4,1,2004-2005,False,0.4828
Édouard Cissé,FRA,MF,Paris Saint-Germain,Ligue 1,26,30,2315,1,1,2004-2005,False,0.0778
Michaël Citony,NAN,MF,Saint-Étienne,Ligue 1,23,3,184,0,0,2004-2005,False,0.0
Jamie Clapham,ENG,DF,Birmingham City,Premier League,28,27,1673,0,0,2004-2005,False,0.0
Lee Clark,ENG,MF,Fulham,Premier League,31,17,1420,1,2,2004-2005,False,0.1901
Rafael Clavero,ESP,DF,Osasuna,La Liga,27,11,990,0,0,2004-2005,False,0.0
Stephen Clemence,ENG,MF,Birmingham City,Premier League,26,22,1300,0,0,2004-2005,False,0.0
Alexandre Clément,FRA,DF,Caen,Ligue 1,29,1,6,0,0,2004-2005,True,0.0
Jérémy Clément,FRA,MF,Lyon,Ligue 1,19,18,506,1,0,2004-2005,False,0.1779
Ludovic Clément,MTQ,"DF,MF",Toulouse,Ligue 1,27,19,1341,0,0,2004-2005,False,0.0
Neil Clement,ENG,DF,West Brom,Premier League,25,35,3099,3,0,2004-2005,False,0.0871
François Clerc,FRA,DF,Toulouse,Ligue 1,21,7,304,0,0,2004-2005,False,0.0
Gaël Clichy,FRA,DF,Arsenal,Premier League,19,15,774,0,1,2004-2005,False,0.1163
José Cobos,FRA,DF,Nice,Ligue 1,36,35,3084,3,0,2004-2005,False,0.0875
Francesco Coco,ITA,DF,Inter,Serie A,27,3,168,0,0,2004-2005,False,0.0
Renaud Cohade,FRA,MF,Bordeaux,Ligue 1,19,20,1014,0,0,2004-2005,False,0.0
Søren Colding,DEN,DF,Bochum,Bundesliga,31,31,2511,0,0,2004-2005,False,0.0
Andy Cole,ENG,FW,Fulham,Premier League,32,31,2501,12,4,2004-2005,False,0.5758
Ashley Cole,ENG,DF,Arsenal,Premier League,23,35,3150,2,1,2004-2005,False,0.0857
Carlton Cole,ENG,FW,Aston Villa,Premier League,20,27,1511,3,4,2004-2005,False,0.4169
Joe Cole,ENG,MF,Chelsea,Premier League,22,28,1629,8,2,2004-2005,False,0.5525
Xavier Collin,FRA,DF,Ajaccio,Ligue 1,29,31,2734,0,3,2004-2005,False,0.0988
Fabricio Coloccini,ARG,"DF,MF",Dep La Coruña,La Liga,22,15,1337,1,0,2004-2005,False,0.0673
Fabricio Coloccini,ARG,"DF,MF",Milan,Serie A,22,1,90,0,0,2004-2005,False,0.0
Corrado Colombo,ITA,FW,Livorno,Serie A,24,19,748,3,2,2004-2005,False,0.6016
Francesco Colonnese,ITA,DF,Siena,Serie A,32,20,1535,0,0,2004-2005,False,0.0
Gonzalo Colsa,ESP,MF,Atlético Madrid,La Liga,25,30,1909,4,0,2004-2005,False,0.1886
Giuseppe Colucci,ITA,MF,Reggina,Serie A,23,30,2281,5,4,2004-2005,False,0.3551
Leonardo Colucci,ITA,MF,Bologna,Serie A,31,29,2034,0,2,2004-2005,False,0.0885
Gianni Comandini,ITA,FW,Atalanta,Serie A,27,2,6,0,0,2004-2005,False,0.0
Lilian Compan,FRA,FW,Saint-Étienne,Ligue 1,27,21,516,4,0,2004-2005,False,0.6977
Edwin Congo,COL,FW,Levante,La Liga,27,26,807,2,1,2004-2005,False,0.3346
Daniel Congré,FRA,DF,Toulouse,Ligue 1,19,23,1718,0,0,2004-2005,False,0.0
Renaud Connen,FRA,MF,Ajaccio,Ligue 1,24,19,896,0,0,2004-2005,False,0.0
Hénoch Conombo,BFA,FW,Bastia,Ligue 1,18,10,277,0,0,2004-2005,False,0.0
Mirko Conte,ITA,DF,Messina,Serie A,29,5,406,0,0,2004-2005,False,0.0
Kewullay Conteh,SLE,DF,Palermo,Serie A,26,13,574,0,0,2004-2005,False,0.0
Daniele Conti,ITA,MF,Cagliari,Serie A,25,29,1793,1,2,2004-2005,False,0.1506
Matteo Contini,ITA,DF,Parma,Serie A,24,29,2390,0,1,2004-2005,False,0.0377
Roy Contout,FRA,FW,Metz,Ligue 1,19,18,466,0,1,2004-2005,False,0.1931
Cosmin Contra,ROU,"DF,MF",West Brom,Premier League,28,5,297,0,1,2004-2005,False,0.303
Fabien Cool,FRA,GK,Auxerre,Ligue 1,31,38,3375,0,0,2004-2005,False,0.0
