player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Alban Meha,KVX,MF,Paderborn 07,Bundesliga,28.0,18,1221,3,0,2014-2015,False,0.2211
Admir Mehmedi,SUI,"FW,MF",Freiburg,Bundesliga,23.0,28,2239,4,1,2014-2015,True,0.201
Alexander Meier,GER,"FW,MF",Eintracht Frankfurt,Bundesliga,31.0,26,2210,19,2,2014-2015,True,0.8552
Soualiho Meïté,FRA,"DF,MF",Lille,Ligue 1,20.0,8,135,0,0,2014-2015,False,0.0
Lucas Mendes,QAT,DF,Marseille,Ligue 1,24.0,1,45,0,0,2014-2015,False,0.0
Pedro Mendes,POR,DF,Parma,Serie A,23.0,21,1517,0,0,2014-2015,False,0.0
Ryan Mendes,CPV,"FW,MF",Lille,Ligue 1,24.0,19,852,2,2,2014-2015,True,0.4225
Tiago Mendes,POR,MF,Atlético Madrid,La Liga,33.0,31,2670,5,5,2014-2015,True,0.3371
Edgar Mendez,ESP,MF,Almería,La Liga,24.0,30,1912,4,1,2014-2015,True,0.2354
Benjamin Mendy,FRA,DF,Marseille,Ligue 1,20.0,33,2918,0,4,2014-2015,True,0.1234
Nampalys Mendy,SEN,MF,Nice,Ligue 1,22.0,36,3240,0,0,2014-2015,False,0.0
Jérémy Ménez,FRA,"FW,MF",Milan,Serie A,27.0,33,2689,16,4,2014-2015,True,0.6694
Jonathan Mensah,GHA,DF,Evian,Ligue 1,24.0,11,917,1,0,2014-2015,False,0.0981
Dries Mertens,BEL,"FW,MF",Napoli,Serie A,27.0,31,1677,6,6,2014-2015,True,0.644
Per Mertesacker,GER,DF,Arsenal,Premier League,29.0,35,3150,0,1,2014-2015,True,0.0286
Djamel Mesbah,ALG,"DF,MF",Sampdoria,Serie A,29.0,16,1159,0,0,2014-2015,False,0.0
Walid Mesloub,ALG,"FW,MF",Lorient,Ligue 1,28.0,32,2557,0,4,2014-2015,True,0.1408
Lionel Messi,ARG,"FW,MF",Barcelona,La Liga,27.0,38,3375,43,18,2014-2015,True,1.6267
Giandomenico Mesto,ITA,"DF,MF",Napoli,Serie A,32.0,7,279,0,0,2014-2015,False,0.0
Romain Métanire,MAD,DF,Metz,Ligue 1,24.0,34,2985,0,0,2014-2015,False,0.0
Mexer,MOZ,DF,Rennes,Ligue 1,25.0,35,3150,4,0,2014-2015,False,0.1143
Philippe Mexès,FRA,DF,Milan,Serie A,32.0,20,1671,2,0,2014-2015,False,0.1077
Max Meyer,GER,"FW,MF",Schalke 04,Bundesliga,18.0,28,1844,5,1,2014-2015,True,0.2928
David Meyler,IRL,MF,Hull City,Premier League,25.0,28,1730,1,1,2014-2015,True,0.104
Anthony Mfa Mezui,GAB,GK,Metz,Ligue 1,23.0,16,1440,0,0,2014-2015,False,0.0
Omenuke Mfulu,COD,"DF,MF",Reims,Ligue 1,20.0,7,222,0,0,2014-2015,False,0.0
Michel,BRA,DF,Almería,La Liga,24.0,14,1206,2,0,2014-2015,False,0.1493
Míchel,ESP,MF,Getafe,La Liga,26.0,12,780,1,0,2014-2015,False,0.1154
Michu,ESP,"FW,MF",Napoli,Serie A,28.0,3,145,0,0,2014-2015,False,0.0
Giulio Migliaccio,ITA,"DF,MF",Atalanta,Serie A,33.0,20,1161,1,0,2014-2015,False,0.0775
Simon Mignolet,BEL,GK,Liverpool,Premier League,26.0,36,3225,0,0,2014-2015,False,0.0
Miku,VEN,"FW,MF",Rayo Vallecano,La Liga,28.0,7,227,2,0,2014-2015,False,0.793
Guido Milán,ARG,DF,Metz,Ligue 1,27.0,24,1927,1,0,2014-2015,False,0.0467
James Milner,ENG,"DF,MF",Manchester City,Premier League,28.0,32,1749,5,7,2014-2015,True,0.6175
Santi Mina,ESP,FW,Celta Vigo,La Liga,18.0,20,1148,7,1,2014-2015,True,0.6272
Abraham Minero,ESP,"DF,MF",Eibar,La Liga,28.0,22,1322,1,2,2014-2015,True,0.2042
Kevin Mirallas,BEL,"FW,MF",Everton,Premier League,26.0,29,1420,7,1,2014-2015,True,0.507
Miranda,BRA,DF,Atlético Madrid,La Liga,29.0,23,2024,3,1,2014-2015,True,0.1779
Antonio Mirante,ITA,GK,Parma,Serie A,31.0,33,2921,0,0,2014-2015,False,0.0
Simone Missiroli,ITA,MF,Sassuolo,Serie A,28.0,33,2650,4,3,2014-2015,True,0.2377
Stefan Mitrović,SRB,DF,Freiburg,Bundesliga,24.0,14,1136,0,1,2014-2015,True,0.0792
Henrikh Mkhitaryan,ARM,MF,Dortmund,Bundesliga,25.0,28,1921,3,4,2014-2015,True,0.328
Anthony Modeste,FRA,FW,Hoffenheim,Bundesliga,26.0,26,1294,7,1,2014-2015,True,0.5564
François Modesto,FRA,"DF,MF",Bastia,Ligue 1,35.0,29,2306,2,0,2014-2015,False,0.0781
Luka Modrić,CRO,MF,Real Madrid,La Liga,28.0,16,1290,1,3,2014-2015,True,0.2791
Benjamin Mokulu,COD,FW,Bastia,Ligue 1,24.0,4,75,0,0,2014-2015,False,0.0
Sascha Mölders,GER,FW,Augsburg,Bundesliga,29.0,12,352,1,0,2014-2015,False,0.2557
Salvatore Molina,ITA,MF,Atalanta,Serie A,22.0,4,176,0,0,2014-2015,False,0.0
Cristian Molinaro,ITA,"DF,MF",Torino,Serie A,31.0,24,1365,0,1,2014-2015,True,0.0659
Yohan Mollo,FRA,"DF,FW",Saint-Étienne,Ligue 1,25.0,23,1149,4,1,2014-2015,True,0.3916
Gabriele Moncini,ITA,FW,Cesena,Serie A,18.0,2,19,0,0,2014-2015,False,0.0
Cédric Mongongu,COD,DF,Evian,Ligue 1,25.0,24,1788,0,0,2014-2015,False,0.0
Kévin Monnet-Paquet,FRA,"FW,MF",Saint-Étienne,Ligue 1,25.0,30,1728,2,1,2014-2015,True,0.1562
Nacho Monreal,ESP,DF,Arsenal,Premier League,28.0,28,2311,0,1,2014-2015,True,0.0389
Paco Montañés,ESP,"FW,MF",Espanyol,La Liga,27.0,25,1091,1,1,2014-2015,True,0.165
Víctor Montaño,COL,FW,Montpellier,Ligue 1,30.0,9,264,1,0,2014-2015,False,0.3409
Jefferson Montero,ECU,"FW,MF",Swansea City,Premier League,24.0,30,1577,1,7,2014-2015,True,0.4566
Riccardo Montolivo,ITA,MF,Milan,Serie A,29.0,10,709,0,0,2014-2015,False,0.0
Martín Montoya,ESP,DF,Barcelona,La Liga,23.0,8,591,0,0,2014-2015,False,0.0
Liam Moore,JAM,DF,Leicester City,Premier League,21.0,11,937,0,0,2014-2015,False,0.0
Taylor Moore,ENG,"DF,MF",Lens,Ligue 1,17.0,4,360,0,1,2014-2015,True,0.25
Maximiliano Moralez,ARG,"FW,MF",Atalanta,Serie A,27.0,30,2239,5,4,2014-2015,True,0.3618
Erik Morán,ESP,MF,Athletic Club,La Liga,23.0,2,51,0,0,2014-2015,False,0.0
Vangelis Moras,GRE,DF,Hellas Verona,Serie A,32.0,35,3038,2,1,2014-2015,True,0.0889
Álvaro Morata,ESP,FW,Juventus,Serie A,21.0,29,1333,8,5,2014-2015,True,0.8777
Jorge Morcillo,ESP,DF,Rayo Vallecano,La Liga,28.0,13,744,1,0,2014-2015,False,0.121
Jonathan Moreira,BRA,DF,Inter,Serie A,28.0,2,173,0,0,2014-2015,False,0.0
Steven Moreira,CPV,"DF,MF",Rennes,Ligue 1,19.0,23,1125,0,0,2014-2015,False,0.0
Jérémy Morel,MAD,DF,Marseille,Ligue 1,30.0,31,2677,1,0,2014-2015,False,0.0336
Alberto Moreno,ESP,"DF,MF",Liverpool,Premier League,22.0,28,2254,2,0,2014-2015,False,0.0799
Álex Moreno,ESP,"DF,MF",Rayo Vallecano,La Liga,21.0,11,463,0,0,2014-2015,False,0.0
Gerard Moreno,ESP,"FW,MF",Villarreal,La Liga,22.0,26,1615,7,3,2014-2015,True,0.5573
Héctor Moreno,MEX,DF,Espanyol,La Liga,26.0,19,1593,1,0,2014-2015,False,0.0565
Emiliano Moretti,ITA,DF,Torino,Serie A,33.0,35,3150,2,1,2014-2015,True,0.0857
Wes Morgan,JAM,DF,Leicester City,Premier League,30.0,37,3286,2,2,2014-2015,True,0.1096
Michel Morganella,SUI,"DF,MF",Palermo,Serie A,25.0,20,1723,1,1,2014-2015,True,0.1045
Jairo Morillas,ESP,FW,Espanyol,La Liga,21.0,3,66,0,0,2014-2015,False,0.0
Christoph Moritz,GER,MF,Mainz 05,Bundesliga,24.0,9,504,0,0,2014-2015,False,0.0
Davide Moro,ITA,MF,Empoli,Serie A,32.0,4,117,0,0,2014-2015,False,0.0
James Morrison,SCO,"FW,MF",West Brom,Premier League,28.0,33,2552,2,1,2014-2015,True,0.1058
Ravel Morrison,JAM,MF,West Ham United,Premier League,21.0,1,34,0,0,2014-2015,False,0.0
Victor Moses,NGA,"FW,MF",Stoke City,Premier League,23.0,19,1444,3,3,2014-2015,True,0.374
Pedro Mosquera,ESP,MF,Elche,La Liga,26.0,25,2140,1,1,2014-2015,True,0.0841
Mehdi Mostefa,ALG,"DF,MF",Lorient,Ligue 1,30.0,23,1717,1,1,2014-2015,True,0.1048
Thiago Motta,ITA,MF,Paris Saint-Germain,Ligue 1,31.0,27,2050,0,2,2014-2015,True,0.0878
François Moubandje,SUI,DF,Toulouse,Ligue 1,24.0,31,2701,0,2,2014-2015,True,0.0666
Benjamin Moukandjo,CMR,"FW,MF",Reims,Ligue 1,25.0,31,1883,8,1,2014-2015,True,0.4302
Anthony Mounier,FRA,"FW,MF",Montpellier,Ligue 1,26.0,36,3091,9,7,2014-2015,True,0.4659
Lucas Moura,BRA,"FW,MF",Paris Saint-Germain,Ligue 1,21.0,29,1891,7,5,2014-2015,True,0.5711
João Moutinho,POR,MF,Monaco,Ligue 1,27.0,37,3165,4,6,2014-2015,True,0.2844
Gaby Mudingayi,BEL,MF,Cesena,Serie A,32.0,9,709,0,0,2014-2015,False,0.0
Mensur Mujdža,BIH,"DF,MF",Freiburg,Bundesliga,30.0,10,549,0,0,2014-2015,False,0.0
Nicolai Müller,GER,"FW,MF",Hamburger SV,Bundesliga,26.0,27,2077,1,4,2014-2015,True,0.2167
Thomas Müller,GER,"FW,MF",Bayern Munich,Bundesliga,24.0,32,2364,13,10,2014-2015,True,0.8756
Youssouf Mulumbu,COD,MF,West Brom,Premier League,27.0,17,899,0,0,2014-2015,False,0.0
Iker Muniain,ESP,"FW,MF",Athletic Club,La Liga,21.0,25,1997,1,1,2014-2015,True,0.0901
Marc Muniesa,ESP,"DF,MF",Stoke City,Premier League,22.0,19,1389,0,0,2014-2015,False,0.0
Ezequiel Muñoz,ARG,DF,Sampdoria,Serie A,23.0,4,228,0,0,2014-2015,False,0.0
Ezequiel Muñoz,ARG,DF,Palermo,Serie A,23.0,13,1159,1,0,2014-2015,False,0.0777
Juan Muñoz,ESP,"FW,MF",Sevilla,La Liga,18.0,1,35,0,0,2014-2015,False,0.0
Sulley Muntari,GHA,MF,Milan,Serie A,29.0,16,989,2,0,2014-2015,False,0.182
Luis Muriel,COL,FW,Udinese,Serie A,23.0,11,371,0,1,2014-2015,True,0.2426
Luis Muriel,COL,FW,Sampdoria,Serie A,23.0,16,1008,4,4,2014-2015,True,0.7143
Jeison Murillo,COL,DF,Granada,La Liga,22.0,19,1589,0,0,2014-2015,False,0.0
Glenn Murray,ENG,FW,Crystal Palace,Premier League,30.0,17,867,7,3,2014-2015,True,1.0381
Nicola Murru,ITA,DF,Cagliari,Serie A,19.0,8,566,0,0,2014-2015,False,0.0
Mateo Musacchio,ARG,DF,Villarreal,La Liga,23.0,14,1139,3,0,2014-2015,False,0.2371
Yrondu Musavu-King,GAB,DF,Caen,Ligue 1,22.0,6,478,1,0,2014-2015,False,0.1883
Franco Mussis,ARG,MF,Genoa,Serie A,22.0,1,8,0,0,2014-2015,False,0.0
Shkodran Mustafi,GER,DF,Valencia,La Liga,22.0,33,2910,4,0,2014-2015,False,0.1237
Jordon Mutch,ENG,MF,Crystal Palace,Premier League,22.0,7,333,0,0,2014-2015,False,0.0
Jordon Mutch,ENG,MF,QPR,Premier League,22.0,9,520,0,1,2014-2015,True,0.1731
Arnold Mvuemba,COD,"FW,MF",Lyon,Ligue 1,29.0,20,958,0,1,2014-2015,True,0.0939
Boaz Myhill,WAL,GK,West Brom,Premier League,31.0,11,935,0,0,2014-2015,False,0.0
Mats Møller Dæhli,NOR,"FW,MF",Freiburg,Bundesliga,19.0,2,180,0,0,2014-2015,False,0.0
Guirane N'Daw,SEN,"DF,MF",Metz,Ligue 1,30.0,27,2258,0,0,2014-2015,False,0.0
Deme N'Diaye,SEN,"FW,MF",Lens,Ligue 1,29.0,7,282,0,1,2014-2015,True,0.3191
Aristote N'Dongala,COD,FW,Nantes,Ligue 1,20.0,1,45,0,0,2014-2015,False,0.0
Dame N'Doye,SEN,FW,Hull City,Premier League,29.0,15,1195,5,1,2014-2015,True,0.4519
Mayoro N'Doye,SEN,MF,Metz,Ligue 1,22.0,1,22,0,0,2014-2015,False,0.0
David N'Gog,FRA,FW,Reims,Ligue 1,25.0,28,1709,7,1,2014-2015,True,0.4213
Landry N'Guémo,CMR,"DF,MF",Saint-Étienne,Ligue 1,28.0,14,863,1,0,2014-2015,False,0.1043
Clinton N'Jie,CMR,"FW,MF",Lyon,Ligue 1,20.0,30,1519,7,7,2014-2015,True,0.8295
Georges-Kévin N'Koudou,CMR,"FW,MF",Nantes,Ligue 1,19.0,28,1609,2,1,2014-2015,True,0.1678
Clarck N'Sikulu,COD,"FW,MF",Evian,Ligue 1,22.0,28,1799,5,1,2014-2015,True,0.3002
Charles N'Zogbia,FRA,"DF,FW",Aston Villa,Premier League,28.0,27,1421,0,2,2014-2015,True,0.1267
Nacho,ESP,DF,Rayo Vallecano,La Liga,25.0,13,936,0,1,2014-2015,True,0.0962
Nacho,ESP,DF,Real Madrid,La Liga,24.0,14,667,1,0,2014-2015,False,0.1349
Valmir Nafiu,MKD,"FW,MF",Hamburger SV,Bundesliga,20.0,2,29,0,0,2014-2015,False,0.0
Kazuki Nagasawa,JPN,MF,Köln,Bundesliga,22.0,10,388,0,0,2014-2015,False,0.0
Yūto Nagatomo,JPN,"DF,MF",Inter,Serie A,27.0,14,894,0,0,2014-2015,False,0.0
Radja Nainggolan,BEL,"FW,MF",Roma,Serie A,26.0,35,2779,5,2,2014-2015,True,0.2267
Steven Naismith,SCO,"FW,MF",Everton,Premier League,27.0,31,2057,7,0,2014-2015,False,0.3063
Naldo,BRA,DF,Wolfsburg,Bundesliga,31.0,32,2878,7,2,2014-2015,True,0.2814
Naldo,BRA,DF,Getafe,La Liga,25.0,30,2576,0,0,2014-2015,False,0.0
Lenny Nangis,FRA,"FW,MF",Caen,Ligue 1,20.0,34,2229,4,2,2014-2015,True,0.2423
Nani,POR,"FW,MF",Manchester Utd,Premier League,27.0,1,45,0,0,2014-2015,False,0.0
Samir Nasri,FRA,"FW,MF",Manchester City,Premier League,27.0,24,1569,2,5,2014-2015,True,0.4015
Matija Nastasić,SRB,DF,Schalke 04,Bundesliga,21.0,16,1440,0,0,2014-2015,False,0.0
Cesare Natali,ITA,DF,Sassuolo,Serie A,35.0,3,31,0,0,2014-2015,False,0.0
Kyle Naughton,ENG,DF,Tottenham Hotspur,Premier League,25.0,5,325,0,0,2014-2015,False,0.0
Kyle Naughton,ENG,DF,Swansea City,Premier League,25.0,10,856,0,1,2014-2015,True,0.1051
David Navarro,ESP,DF,Levante,La Liga,34.0,21,1786,0,0,2014-2015,False,0.0
Fernando Navarro,ESP,DF,Sevilla,La Liga,32.0,19,1380,0,0,2014-2015,False,0.0
Ximo Navarro,ESP,DF,Almería,La Liga,24.0,28,2405,0,2,2014-2015,True,0.0748
Jesús Navas,ESP,"DF,MF",Manchester City,Premier League,28.0,35,2254,0,8,2014-2015,True,0.3194
Keylor Navas,CRC,GK,Real Madrid,La Liga,27.0,6,540,0,0,2014-2015,False,0.0
Raúl Navas,ESP,DF,Eibar,La Liga,26.0,29,2456,2,0,2014-2015,False,0.0733
Marcel Ndjeng,CMR,MF,Hertha BSC,Bundesliga,32.0,16,1108,1,2,2014-2015,True,0.2437
Álvaro Negredo,ESP,FW,Valencia,La Liga,28.0,30,1549,5,4,2014-2015,True,0.5229
Nenê,BRA,"FW,MF",West Ham United,Premier League,33.0,8,135,0,0,2014-2015,False,0.0
Nenê,BRA,FW,Hellas Verona,Serie A,31.0,8,327,0,0,2014-2015,False,0.0
Neto,BRA,GK,Fiorentina,Serie A,25.0,29,2610,0,0,2014-2015,False,0.0
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,28.0,32,2867,0,0,2014-2015,False,0.0
Roman Neustädter,RUS,"DF,MF",Schalke 04,Bundesliga,26.0,29,2412,2,0,2014-2015,False,0.0746
Neymar,BRA,"FW,MF",Barcelona,La Liga,22.0,33,2562,22,7,2014-2015,True,1.0187
Yeni Ngbakoto,COD,"FW,MF",Metz,Ligue 1,22.0,30,1887,5,1,2014-2015,True,0.2862
Granddi Ngoyi,COD,MF,Palermo,Serie A,26.0,5,75,0,0,2014-2015,False,0.0
Adama Niane,MLI,FW,Nantes,Ligue 1,21.0,3,66,0,1,2014-2015,True,1.3636
M'Baye Niang,SEN,"FW,MF",Genoa,Serie A,19.0,14,962,5,2,2014-2015,True,0.6549
M'Baye Niang,SEN,"FW,MF",Milan,Serie A,19.0,5,87,0,0,2014-2015,False,0.0
Constantin Nica,ROU,DF,Cesena,Serie A,21.0,8,365,0,0,2014-2015,False,0.0
Georg Niedermeier,GER,DF,Stuttgart,Bundesliga,28.0,22,1682,1,1,2014-2015,True,0.107
Peter Niemeyer,GER,"DF,MF",Hertha BSC,Bundesliga,30.0,17,905,1,0,2014-2015,False,0.0994
Dani Nieto,ESP,"FW,MF",Eibar,La Liga,23.0,9,223,0,0,2014-2015,False,0.0
Aarón Ñíguez,ESP,"FW,MF",Elche,La Liga,25.0,21,1161,0,1,2014-2015,True,0.0775
Saúl Ñíguez,ESP,MF,Atlético Madrid,La Liga,19.0,24,1069,4,2,2014-2015,True,0.5051
Pavle Ninkov,SRB,DF,Toulouse,Ligue 1,29.0,21,1338,1,0,2014-2015,False,0.0673
Miloš Ninković,SRB,MF,Evian,Ligue 1,29.0,15,862,0,0,2014-2015,False,0.0
Nicolas Nkoulou,CMR,DF,Marseille,Ligue 1,24.0,24,2113,2,0,2014-2015,False,0.0852
Mark Noble,ENG,MF,West Ham United,Premier League,27.0,28,2301,2,3,2014-2015,True,0.1956
Antonio Nocerino,ITA,MF,Torino,Serie A,29.0,5,271,0,0,2014-2015,False,0.0
Antonio Nocerino,ITA,MF,Parma,Serie A,29.0,20,1643,3,1,2014-2015,True,0.2191
Kevin Nolan,ENG,MF,West Ham United,Premier League,32.0,29,1749,1,1,2014-2015,True,0.1029
Nolito,ESP,"FW,MF",Celta Vigo,La Liga,27.0,36,2966,13,13,2014-2015,True,0.7889
Lalaina Nomenjanahary,MAD,"DF,FW",Lens,Ligue 1,28.0,26,1471,1,3,2014-2015,True,0.2447
Håvard Nordtveit,NOR,"DF,MF",Gladbach,Bundesliga,24.0,22,895,2,0,2014-2015,False,0.2011
Dany Nounkeu,CMR,DF,Evian,Ligue 1,28.0,14,1240,1,0,2014-2015,False,0.0726
Diego Novaretti,ARG,DF,Lazio,Serie A,29.0,5,265,0,0,2014-2015,False,0.0
Nikolče Noveski,MKD,DF,Mainz 05,Bundesliga,35.0,9,593,0,1,2014-2015,True,0.1518
Kwame Nsor,GHA,FW,Metz,Ligue 1,21.0,7,255,0,0,2014-2015,False,0.0
Paul-Georges Ntep,CMR,"FW,MF",Rennes,Ligue 1,22.0,35,2691,10,5,2014-2015,True,0.5017
David Nugent,ENG,FW,Leicester City,Premier League,29.0,29,1711,5,2,2014-2015,True,0.3682
Allan Nyom,CMR,"DF,MF",Granada,La Liga,26.0,34,2985,1,0,2014-2015,False,0.0302
Steven Nzonzi,FRA,MF,Stoke City,Premier League,25.0,38,3374,3,2,2014-2015,True,0.1334
Joey O'Brien,IRL,"DF,MF",West Ham United,Premier League,28.0,9,526,0,0,2014-2015,False,0.0
Stuart O'Keefe,ENG,MF,Crystal Palace,Premier League,23.0,2,83,0,0,2014-2015,False,0.0
John O'Shea,IRL,"DF,MF",Sunderland,Premier League,33.0,37,3270,0,0,2014-2015,False,0.0
Chinedu Obasi,NGA,FW,Schalke 04,Bundesliga,28.0,6,210,0,0,2014-2015,False,0.0
Mounir Obbadi,MAR,MF,Hellas Verona,Serie A,31.0,22,1228,1,0,2014-2015,False,0.0733
David Oberhauser,FRA,GK,Metz,Ligue 1,23.0,3,185,0,0,2014-2015,False,0.0
Gabriel Obertan,FRA,"FW,MF",Newcastle United,Premier League,25.0,13,652,1,2,2014-2015,True,0.4141
Joel Obi,NGA,MF,Inter,Serie A,23.0,11,490,1,0,2014-2015,False,0.1837
John Obi Mikel,NGA,MF,Chelsea,Premier League,27.0,18,702,0,1,2014-2015,True,0.1282
Pedro Obiang,EQG,MF,Sampdoria,Serie A,22.0,34,2751,3,1,2014-2015,True,0.1309
Jan Oblak,SVN,GK,Atlético Madrid,La Liga,21.0,11,990,0,0,2014-2015,False,0.0
Ludovic Obraniak,POL,MF,Werder Bremen,Bundesliga,29.0,2,56,0,0,2014-2015,False,0.0
Lucas Ocampos,ARG,"FW,MF",Marseille,Ligue 1,20.0,14,528,2,1,2014-2015,True,0.5114
Lucas Ocampos,ARG,"FW,MF",Monaco,Ligue 1,20.0,17,560,1,0,2014-2015,False,0.1607
Bastian Oczipka,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,25.0,30,2571,1,5,2014-2015,True,0.21
Peter Odemwingie,NGA,FW,Stoke City,Premier League,33.0,7,194,0,0,2014-2015,False,0.0
Angelo Ogbonna,ITA,DF,Juventus,Serie A,26.0,25,1760,0,0,2014-2015,False,0.0
Stefano Okaka,ITA,FW,Sampdoria,Serie A,24.0,32,2386,4,2,2014-2015,True,0.2263
Shinji Okazaki,JPN,"FW,MF",Mainz 05,Bundesliga,28.0,32,2784,12,3,2014-2015,True,0.4849
Jores Okore,DEN,DF,Aston Villa,Premier League,21.0,23,2010,1,0,2014-2015,False,0.0448
Oier Olazábal,ESP,GK,Granada,La Liga,24.0,14,1260,0,0,2014-2015,False,0.0
Ivica Olić,CRO,FW,Hamburger SV,Bundesliga,34.0,16,1294,2,0,2014-2015,False,0.1391
Ivica Olić,CRO,FW,Wolfsburg,Bundesliga,34.0,14,960,5,0,2014-2015,False,0.4688
Nélson Oliveira,POR,FW,Swansea City,Premier League,22.0,10,389,1,0,2014-2015,False,0.2314
Weligton Oliveira,BRA,DF,Málaga,La Liga,34.0,32,2739,0,1,2014-2015,True,0.0329
Paweł Olkowski,POL,"DF,MF",Köln,Bundesliga,24.0,27,2110,2,2,2014-2015,True,0.1706
Jonas Olsson,SWE,DF,West Brom,Premier League,31.0,13,825,1,0,2014-2015,False,0.1091
Billel Omrani,ALG,FW,Marseille,Ligue 1,21.0,4,67,1,0,2014-2015,False,1.3433
Ogenyi Onazi,NGA,MF,Lazio,Serie A,21.0,16,669,1,1,2014-2015,True,0.2691
Hervin Ongenda,FRA,"FW,MF",Bastia,Ligue 1,19.0,16,698,0,0,2014-2015,False,0.0
Prince Oniangué,CGO,"DF,MF",Reims,Ligue 1,25.0,32,2656,3,2,2014-2015,True,0.1694
Nedum Onuoha,ENG,DF,QPR,Premier League,27.0,23,1925,0,0,2014-2015,False,0.0
Lucas Orbán,ARG,DF,Valencia,La Liga,25.0,22,910,1,1,2014-2015,True,0.1978
Fabián Orellana,CHI,"FW,MF",Celta Vigo,La Liga,28.0,35,2953,5,6,2014-2015,True,0.3353
Divock Origi,BEL,"FW,MF",Lille,Ligue 1,19.0,33,2152,8,3,2014-2015,True,0.46
Alfredo Ortuño,ESP,"DF,FW",Granada,La Liga,23.0,5,247,0,1,2014-2015,True,0.3644
Yuya Osako,JPN,"FW,MF",Köln,Bundesliga,24.0,28,1523,3,3,2014-2015,True,0.3546
Oscar,BRA,"FW,MF",Chelsea,Premier League,22.0,28,2020,6,8,2014-2015,True,0.6238
Leon Osman,ENG,MF,Everton,Premier League,33.0,21,1279,2,2,2014-2015,True,0.2815
David Ospina,COL,GK,Arsenal,Premier League,25.0,18,1620,0,0,2014-2015,False,0.0
Matthias Ostrzolek,GER,"DF,MF",Hamburger SV,Bundesliga,24.0,25,2044,0,1,2014-2015,True,0.044
Dani Osvaldo,ITA,FW,Inter,Serie A,28.0,12,578,5,1,2014-2015,True,0.9343
Nicolás Otamendi,ARG,DF,Valencia,La Liga,26.0,35,3098,6,0,2014-2015,False,0.1743
Idir Ouali,FRA,"FW,MF",Paderborn 07,Bundesliga,26.0,6,296,0,0,2014-2015,False,0.0
Bryan Oviedo,CRC,"DF,MF",Everton,Premier League,24.0,6,320,0,0,2014-2015,False,0.0
Alex Oxlade-Chamberlain,ENG,"FW,MF",Arsenal,Premier League,20.0,23,1490,1,1,2014-2015,True,0.1208
Mesut Özil,GER,MF,Arsenal,Premier League,25.0,22,1856,4,5,2014-2015,True,0.4364
Levin Öztunalı,GER,MF,Werder Bremen,Bundesliga,18.0,16,747,1,3,2014-2015,True,0.4819
Levin Öztunalı,GER,"FW,MF",Leverkusen,Bundesliga,18.0,6,150,0,0,2014-2015,False,0.0
Juan Pablo Carrizo,ARG,GK,Inter,Serie A,30.0,1,90,0,0,2014-2015,False,0.0
Manuel Pablo,ESP,DF,Dep La Coruña,La Liga,38.0,5,340,0,0,2014-2015,False,0.0
Juan Pablo Pino,COL,"FW,MF",Bastia,Ligue 1,27.0,4,164,0,0,2014-2015,False,0.0
Daniele Padelli,ITA,GK,Torino,Serie A,28.0,25,2250,0,0,2014-2015,False,0.0
Simone Padoin,ITA,"DF,MF",Juventus,Serie A,30.0,25,1352,0,0,2014-2015,False,0.0
Vincent Pajot,FRA,MF,Rennes,Ligue 1,23.0,23,1615,0,1,2014-2015,True,0.0557
Rodrigo Palacio,ARG,"FW,MF",Inter,Serie A,32.0,35,2627,8,5,2014-2015,True,0.4454
Gabriel Paletta,ITA,DF,Milan,Serie A,28.0,14,1146,0,0,2014-2015,False,0.0
Gabriel Paletta,ITA,DF,Parma,Serie A,28.0,7,567,0,0,2014-2015,False,0.0
Raffaele Palladino,ITA,"FW,MF",Parma,Serie A,30.0,22,1460,4,1,2014-2015,True,0.3082
Nicolas Pallois,FRA,DF,Bordeaux,Ligue 1,26.0,33,2926,0,0,2014-2015,False,0.0
Emerson Palmieri,ITA,"DF,MF",Palermo,Serie A,19.0,9,191,0,0,2014-2015,False,0.0
Julian Palmieri,FRA,"DF,MF",Bastia,Ligue 1,27.0,35,2945,2,1,2014-2015,True,0.0917
Angelo Palombo,ITA,MF,Sampdoria,Serie A,32.0,36,2925,1,3,2014-2015,True,0.1231
Alberto Paloschi,ITA,FW,Chievo,Serie A,24.0,37,2626,9,3,2014-2015,True,0.4113
Lloyd Palun,GAB,"DF,MF",Nice,Ligue 1,25.0,20,1638,1,1,2014-2015,True,0.1099
Gaspar Panadero,ESP,MF,Almería,La Liga,16.0,1,8,0,0,2014-2015,False,0.0
Christian Pander,GER,DF,Hannover 96,Bundesliga,30.0,8,436,0,0,2014-2015,False,0.0
Giuseppe Panico,ITA,FW,Genoa,Serie A,17.0,1,10,0,0,2014-2015,False,0.0
Aleksandar Pantić,SRB,DF,Córdoba,La Liga,22.0,29,2415,0,0,2014-2015,False,0.0
Costel Pantilimon,ROU,GK,Sunderland,Premier League,27.0,28,2520,0,0,2014-2015,False,0.0
Kyriakos Papadopoulos,GRE,"DF,MF",Leverkusen,Bundesliga,22.0,14,831,2,1,2014-2015,True,0.3249
Sokratis Papastathopoulos,GRE,DF,Dortmund,Bundesliga,26.0,21,1728,1,0,2014-2015,False,0.0521
