player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Martin Max,GER,FW,1860 Munich,Bundesliga,31,31,2567,8,3,2000-2001,True,0.3857
David May,ENG,DF,Manchester Utd,Premier League,30,2,99,0,0,2000-2001,False,0.0
Andrea Mazzantini,ITA,GK,Perugia,Serie A,32,31,2790,0,0,2000-2001,False,0.0
Giuseppe Mazzarelli,SUI,DF,Bari,Serie A,27,33,2824,3,1,2000-2001,True,0.1275
Alessandro Mazzola,ITA,MF,Hellas Verona,Serie A,31,14,1038,0,0,2000-2001,False,0.0
Javier Mazzoni,ARG,FW,Racing Sant,La Liga,28,23,1785,9,3,2000-2001,True,0.605
Gary McAllister,SCO,MF,Liverpool,Premier League,35,30,1928,5,5,2000-2001,True,0.4668
Stuart McCall,SCO,MF,Bradford City,Premier League,36,37,3243,1,0,2000-2001,False,0.0278
Gavin McCann,ENG,MF,Sunderland,Premier League,22,22,1928,3,3,2000-2001,True,0.2801
Grant McCann,NIR,MF,West Ham United,Premier League,20,1,2,0,0,2000-2001,False,0.0
Benni McCarthy,RSA,FW,Celta Vigo,La Liga,22,19,709,0,1,2000-2001,True,0.1269
George McCartney,NIR,DF,Sunderland,Premier League,19,2,105,0,0,2000-2001,False,0.0
Dave McEwen,ENG,FW,Tottenham Hotspur,Premier League,22,3,105,0,0,2000-2001,False,0.0
John McGrath,IRL,MF,Aston Villa,Premier League,20,2,46,0,0,2000-2001,False,0.0
John McGreal,ENG,DF,Ipswich Town,Premier League,28,28,2275,1,0,2000-2001,False,0.0396
Kevin McKenna,CAN,"DF,FW",Energie Cottbus,Bundesliga,20,2,79,0,0,2000-2001,False,0.0
Billy McKinlay,SCO,MF,Bradford City,Premier League,31,11,902,0,0,2000-2001,False,0.0
Kevin McLeod,ENG,MF,Everton,Premier League,19,5,62,0,0,2000-2001,False,0.0
Steve McManaman,ENG,MF,Real Madrid,La Liga,28,28,1959,2,3,2000-2001,True,0.2297
Stephen McPhail,IRL,MF,Leeds United,Premier League,20,7,360,0,0,2000-2001,False,0.0
Quique Medina,ESP,DF,Villarreal,La Liga,25,8,720,0,0,2000-2001,False,0.0
Martin Meichelbeck,GER,DF,Bochum,Bundesliga,23,19,1388,0,0,2000-2001,False,0.0
Erik Meijer,NED,FW,Hamburger SV,Bundesliga,30,12,875,3,2,2000-2001,True,0.5143
Erik Meijer,NED,FW,Liverpool,Premier League,30,3,40,0,0,2000-2001,False,0.0
Silvio Meißner,GER,MF,Stuttgart,Bundesliga,27,22,1416,0,0,2000-2001,False,0.0
Abdoulaye Méïté,CIV,DF,Marseille,Division 1,19,1,90,0,0,2000-2001,False,0.0
Mario Melchiot,NED,DF,Chelsea,Premier League,23,31,2429,0,3,2000-2001,True,0.1112
Martino Melis,ITA,MF,Hellas Verona,Serie A,26,22,1235,0,0,2000-2001,False,0.0
Olof Mellberg,SWE,"DF,MF",Racing Sant,La Liga,22,36,3120,0,0,2000-2001,False,0.0
Nuno Mendes,POR,"DF,MF",Strasbourg,Division 1,22,7,529,0,0,2000-2001,False,0.0
Gaizka Mendieta,ESP,MF,Valencia,La Liga,26,31,2667,10,7,2000-2001,True,0.5737
Bernard Mendy,FRA,"DF,FW",Paris Saint-Germain,Division 1,18,19,1336,0,1,2000-2001,True,0.0674
Frédéric Mendy,FRA,DF,Bastia,Division 1,26,29,2491,0,1,2000-2001,True,0.0361
Mehdi Méniri,ALG,DF,Troyes,Division 1,23,25,2124,0,0,2000-2001,False,0.0
Carlos Merino,ESP,MF,Athletic Club,La Liga,20,7,140,0,1,2000-2001,True,0.6429
Vittorio Mero,ITA,DF,Brescia,Serie A,26,2,109,0,0,2000-2001,False,0.0
Paul Merson,ENG,"FW,MF",Aston Villa,Premier League,32,38,3364,6,6,2000-2001,True,0.321
Sylvain Meslien,FRA,DF,Saint-Étienne,Division 1,19,4,299,0,0,2000-2001,False,0.0
Lucien Mettomo,CMR,DF,Saint-Étienne,Division 1,23,17,1370,1,0,2000-2001,False,0.0657
Christoph Metzelder,GER,DF,Dortmund,Bundesliga,19,19,1329,0,0,2000-2001,False,0.0
Philippe Mexès,FRA,DF,Auxerre,Division 1,18,32,2835,0,0,2000-2001,False,0.0
Frédéric Meyrieu,FRA,MF,Metz,Division 1,32,32,2716,6,5,2000-2001,True,0.3645
Rafik Mezriche,ALG,MF,Strasbourg,Division 1,22,4,137,0,0,2000-2001,False,0.0
Luca Mezzano,ITA,DF,Reggina,Serie A,22,11,693,0,0,2000-2001,False,0.0
Toni Mičevski,MKD,MF,Energie Cottbus,Bundesliga,30,16,943,2,1,2000-2001,True,0.2863
Kai Michalke,GER,FW,Hertha BSC,Bundesliga,24,4,135,2,0,2000-2001,False,1.3333
Míchel,ESP,MF,Rayo Vallecano,La Liga,24,33,2734,10,4,2000-2001,True,0.4609
Claude Michel,FRA,MF,Guingamp,Division 1,29,33,2773,0,0,2000-2001,False,0.0
Samuel Michel,FRA,FW,Guingamp,Division 1,29,8,186,0,0,2000-2001,False,0.0
Vittorio Micolucci,ITA,DF,Udinese,Serie A,16,1,17,0,1,2000-2001,True,5.2941
Johan Micoud,FRA,MF,Parma,Serie A,27,29,1990,4,4,2000-2001,True,0.3618
Luis Miguel Ramis,ESP,DF,Racing Sant,La Liga,30,10,757,1,0,2000-2001,False,0.1189
Siniša Mihajlović,SRB,DF,Lazio,Serie A,31,18,1481,4,1,2000-2001,True,0.3038
Predrag Mijatović,SRB,"FW,MF",Fiorentina,Serie A,31,13,482,1,0,2000-2001,False,0.1867
Christian Mikolajczak,GER,MF,Schalke 04,Bundesliga,19,13,108,0,0,2000-2001,False,0.0
Mauro Milanese,ITA,DF,Perugia,Serie A,28,4,122,0,0,2000-2001,False,0.0
Damir Milinović,CRO,DF,Bochum,Bundesliga,27,20,1523,0,0,2000-2001,False,0.0
Luis Milla,ESP,MF,Valencia,La Liga,34,6,235,0,0,2000-2001,False,0.0
Alan Miller,ENG,GK,Coventry City,Premier League,30,1,67,0,0,2000-2001,False,0.0
Danny Mills,ENG,DF,Leeds United,Premier League,23,23,1862,0,1,2000-2001,True,0.0483
Savo Milošević,SRB,FW,Parma,Serie A,26,21,1447,8,2,2000-2001,True,0.622
Mingo,ESP,DF,Rayo Vallecano,La Liga,23,33,2925,0,0,2000-2001,False,0.0
Scott Minto,ENG,DF,West Ham United,Premier League,28,1,89,0,0,2000-2001,False,0.0
Cédric Mionnet,FRA,FW,Sedan,Division 1,26,26,1587,10,1,2000-2001,True,0.6238
Vasile Miriuță,HUN,MF,Energie Cottbus,Bundesliga,31,29,2610,11,9,2000-2001,True,0.6897
Magno Mocelin,BRA,FW,Alavés,La Liga,26,33,1299,2,0,2000-2001,False,0.1386
Moha,MAR,"DF,FW",Osasuna,La Liga,22,2,80,0,0,2000-2001,False,0.0
Moisés,ESP,FW,Villarreal,La Liga,29,22,584,4,1,2000-2001,True,0.7705
Viorel Moldovan,ROU,FW,Nantes,Division 1,28,23,1706,11,1,2000-2001,True,0.6331
Robert Molenaar,NED,DF,Bradford City,Premier League,31,21,1793,1,0,2000-2001,False,0.0502
Jaime Molina,ESP,DF,Las Palmas,La Liga,31,13,865,0,0,2000-2001,False,0.0
José Molina,ESP,GK,Dep La Coruña,La Liga,29,32,2782,0,0,2000-2001,False,0.0
Andreas Möller,GER,MF,Schalke 04,Bundesliga,32,32,2854,1,10,2000-2001,True,0.3469
Salvatore Monaco,ITA,DF,Perugia,Serie A,27,8,632,0,0,2000-2001,False,0.0
John Moncur,ENG,MF,West Ham United,Premier League,33,16,611,0,0,2000-2001,False,0.0
Luca Mondini,ITA,GK,Napoli,Serie A,30,3,179,0,0,2000-2001,False,0.0
Faryd Mondragón,COL,GK,Metz,Division 1,29,30,2700,0,0,2000-2001,False,0.0
Jérôme Monier,FRA,MF,Troyes,Division 1,28,11,667,0,0,2000-2001,False,0.0
Garry Monk,ENG,DF,Southampton,Premier League,21,2,158,0,0,2000-2001,False,0.0
Johnnier Montaño,COL,MF,Parma,Serie A,17,5,125,0,0,2000-2001,False,0.0
Vincenzo Montella,ITA,FW,Roma,Serie A,26,28,1461,14,4,2000-2001,True,1.1088
Daniel Montenegro,ARG,"FW,MF",Marseille,Division 1,21,1,24,0,0,2000-2001,False,0.0
Daniel Montenegro,ARG,"FW,MF",Zaragoza,La Liga,21,28,1754,2,5,2000-2001,True,0.3592
Juan-Luis Montero,FRA,DF,Sedan,Division 1,29,34,2987,0,0,2000-2001,False,0.0
Paolo Montero,URU,DF,Juventus,Serie A,28,23,1853,0,0,2000-2001,False,0.0
Olivier Monterrubio,FRA,MF,Nantes,Division 1,23,22,1412,12,2,2000-2001,True,0.8924
Curro Montoya,ESP,MF,Numancia,La Liga,23,6,291,0,0,2000-2001,False,0.0
Joe-Max Moore,USA,FW,Everton,Premier League,29,21,862,0,1,2000-2001,True,0.1044
Giovanni Morabito,ITA,DF,Reggina,Serie A,22,32,2724,1,0,2000-2001,False,0.033
Ángel Morales,ESP,MF,Espanyol,La Liga,25,19,1136,0,0,2000-2001,False,0.0
Caco Morán,ESP,MF,Numancia,La Liga,27,21,1269,4,1,2000-2001,True,0.3546
Fernando Morán,ESP,MF,Racing Sant,La Liga,24,19,695,2,1,2000-2001,True,0.3885
Patrick Moreau,FRA,DF,Bastia,Division 1,26,10,694,0,0,2000-2001,False,0.0
Thierry Moreau,FRA,MF,Toulouse,Division 1,33,26,1312,3,3,2000-2001,True,0.4116
Daniel Moreira,FRA,FW,Lens,Division 1,22,29,1639,2,5,2000-2001,True,0.3844
Antonio Moreno,ESP,MF,Las Palmas,La Liga,25,6,227,0,0,2000-2001,False,0.0
Javi Moreno,ESP,FW,Alavés,La Liga,25,34,2700,22,5,2000-2001,True,0.9
Joyce Moreno,ESP,DF,Oviedo,La Liga,25,1,90,0,0,2000-2001,False,0.0
Tressor Moreno,COL,"FW,MF",Metz,Division 1,21,8,420,1,2,2000-2001,True,0.6429
Emiliano Moretti,ITA,DF,Fiorentina,Serie A,19,9,734,0,0,2000-2001,False,0.0
Domenico Morfeo,ITA,"FW,MF",Atalanta,Serie A,24,19,1533,5,6,2000-2001,True,0.6458
Fernando Morientes,ESP,FW,Real Madrid,La Liga,24,22,1071,6,2,2000-2001,True,0.6723
Francesco Moriero,ITA,MF,Napoli,Serie A,31,14,597,1,0,2000-2001,False,0.1508
Stéphane Morisot,FRA,"DF,MF",Metz,Division 1,22,4,208,0,0,2000-2001,False,0.0
Jody Morris,ENG,MF,Chelsea,Premier League,21,21,1334,0,0,2000-2001,False,0.0
Lee Morris,ENG,FW,Derby County,Premier League,20,20,591,0,0,2000-2001,False,0.0
Andy Morrison,SCO,DF,Manchester City,Premier League,30,3,216,0,0,2000-2001,False,0.0
Neil Moss,ENG,GK,Southampton,Premier League,25,3,270,0,0,2000-2001,False,0.0
Aleksandr Mostovoi,RUS,MF,Celta Vigo,La Liga,31,30,2082,9,6,2000-2001,True,0.6484
Cédric Mouret,FRA,"FW,MF",Marseille,Division 1,22,8,262,0,0,2000-2001,False,0.0
Mozart,BRA,MF,Reggina,Serie A,20,12,472,1,0,2000-2001,False,0.1907
Émile Mpenza,BEL,FW,Schalke 04,Bundesliga,22,27,2168,13,10,2000-2001,True,0.9548
Youri Mulder,NED,FW,Schalke 04,Bundesliga,31,21,398,1,0,2000-2001,False,0.2261
Patrick Müller,SUI,DF,Lyon,Division 1,23,30,2455,1,4,2000-2001,True,0.1833
René Müller,GER,FW,Bochum,Bundesliga,26,1,3,0,0,2000-2001,False,0.0
Stefan Müller,GER,DF,Freiburg,Bundesliga,26,13,939,1,0,2000-2001,False,0.0958
Sven Müller,GER,"DF,MF",Wolfsburg,Bundesliga,20,16,662,2,3,2000-2001,True,0.6798
Pedro Munitis,ESP,FW,Real Madrid,La Liga,25,29,1196,2,3,2000-2001,True,0.3763
Juan Muñiz,ESP,DF,Numancia,La Liga,31,19,1418,0,0,2000-2001,False,0.0
Dorinel Munteanu,ROU,MF,Wolfsburg,Bundesliga,32,24,1556,3,6,2000-2001,True,0.5206
Edvin Murati,ALB,"FW,MF",Lille,Division 1,24,14,638,1,3,2000-2001,True,0.5643
Danny Murphy,ENG,MF,Liverpool,Premier League,23,27,1382,4,3,2000-2001,True,0.4559
Adam Murray,ENG,MF,Derby County,Premier League,18,14,516,0,0,2000-2001,False,0.0
Kiki Musampa,NED,"FW,MF",Málaga,La Liga,23,11,480,3,1,2000-2001,True,0.75
Zlatan Muslimović,BIH,FW,Udinese,Serie A,19,2,30,0,0,2000-2001,False,0.0
Robbie Mustoe,ENG,MF,Middlesbrough,Premier League,31,25,1344,0,1,2000-2001,True,0.067
Adrian Mutu,ROU,"FW,MF",Hellas Verona,Serie A,21,25,1589,4,2,2000-2001,True,0.3398
Michael Mutzel,GER,MF,Eintracht Frankfurt,Bundesliga,20,18,1278,0,2,2000-2001,True,0.1408
Roberto Muzzi,ITA,FW,Udinese,Serie A,28,17,1216,8,2,2000-2001,True,0.7401
Andy Myers,ENG,DF,Bradford City,Premier League,26,20,1422,1,0,2000-2001,False,0.0633
Thomas Myhre,NOR,GK,Everton,Premier League,26,6,540,0,0,2000-2001,False,0.0
Erik Mykland,NOR,"DF,MF",1860 Munich,Bundesliga,29,21,1626,0,1,2000-2001,True,0.0554
Peter Møller,DEN,FW,Oviedo,La Liga,28,11,294,2,0,2000-2001,False,0.6122
Makhtar N'Diaye,SEN,MF,Rennes,Division 1,18,16,1114,3,1,2000-2001,True,0.3232
Moussa N'Diaye,SEN,"FW,MF",Sedan,Division 1,21,29,2029,7,3,2000-2001,True,0.4436
Sylvain N'Diaye,SEN,"DF,MF",Lille,Division 1,24,28,2333,2,0,2000-2001,False,0.0772
Bruno N'Gotty,FRA,DF,Marseille,Division 1,29,30,2700,0,0,2000-2001,False,0.0
Mehdi Nafti,TUN,MF,Toulouse,Division 1,21,1,90,0,0,2000-2001,False,0.0
Mehdi Nafti,TUN,MF,Racing Sant,La Liga,21,3,270,0,0,2000-2001,False,0.0
Txomin Nagore,ESP,MF,Numancia,La Liga,25,36,3037,2,2,2000-2001,True,0.1185
Hidetoshi Nakata,JPN,MF,Roma,Serie A,23,15,531,2,3,2000-2001,True,0.8475
Lilian Nalis,FRA,MF,Bastia,Division 1,28,28,2120,1,2,2000-2001,True,0.1274
Nando,ESP,DF,Espanyol,La Liga,32,10,752,0,0,2000-2001,False,0.0
Marco Nappi,ITA,FW,Atalanta,Serie A,34,15,348,1,1,2000-2001,True,0.5172
Antonio Narciso,ITA,GK,Bari,Serie A,19,6,473,0,0,2000-2001,False,0.0
Carlo Nash,ENG,GK,Manchester City,Premier League,26,6,540,0,0,2000-2001,False,0.0
Maurizio Nassi,ITA,FW,Reggina,Serie A,23,2,87,0,0,2000-2001,False,0.0
Rubén Navarro,ESP,FW,Numancia,La Liga,22,33,2547,7,3,2000-2001,True,0.3534
Mauro Navas,ARG,DF,Espanyol,La Liga,25,26,1937,0,0,2000-2001,False,0.0
Noureddine Naybet,MAR,DF,Dep La Coruña,La Liga,30,26,2151,1,0,2000-2001,False,0.0418
Richard Naylor,ENG,"DF,FW",Ipswich Town,Premier League,23,13,548,2,3,2000-2001,True,0.8212
Gary Naysmith,SCO,"DF,MF",Everton,Premier League,21,20,1551,2,1,2000-2001,True,0.1741
Albert Nađ,SRB,MF,Oviedo,La Liga,25,3,148,0,0,2000-2001,False,0.0
Pius Ndiefi,CMR,FW,Sedan,Division 1,25,27,2235,10,4,2000-2001,True,0.5638
Pavel Nedvěd,CZE,MF,Lazio,Serie A,27,31,2526,8,6,2000-2001,True,0.4988
Frédéric Née,FRA,FW,Bastia,Division 1,25,33,2708,16,3,2000-2001,True,0.6315
Paolo Negro,ITA,DF,Lazio,Serie A,28,24,1999,1,0,2000-2001,False,0.045
Jiří Němec,CZE,MF,Schalke 04,Bundesliga,34,32,2695,1,1,2000-2001,True,0.0668
Rachid Neqrouz,MAR,DF,Bari,Serie A,28,28,2235,1,0,2000-2001,False,0.0403
Christian Nerlinger,GER,MF,Dortmund,Bundesliga,27,20,856,1,0,2000-2001,False,0.1051
Neru,ESP,DF,Racing Sant,La Liga,26,4,241,0,0,2000-2001,False,0.0
Carlo Nervo,ITA,MF,Bologna,Serie A,28,30,2509,3,3,2000-2001,True,0.2152
Alessandro Nesta,ITA,DF,Lazio,Serie A,24,29,2537,0,0,2000-2001,False,0.0
Andreas Neuendorf,GER,MF,Leverkusen,Bundesliga,25,7,341,0,0,2000-2001,False,0.0
Oliver Neuville,GER,FW,Leverkusen,Bundesliga,27,34,2915,15,4,2000-2001,True,0.5866
Gary Neville,ENG,DF,Manchester Utd,Premier League,25,32,2849,1,1,2000-2001,True,0.0632
Phil Neville,ENG,"DF,MF",Manchester Utd,Premier League,23,29,2185,1,0,2000-2001,False,0.0412
Shaun Newton,ENG,MF,Charlton Athletic,Premier League,24,10,220,0,1,2000-2001,True,0.4091
Mamadou Niang,SEN,FW,Troyes,Division 1,20,10,154,2,0,2000-2001,False,1.1688
Morten Nielsen,DEN,DF,Guingamp,Division 1,29,20,1490,0,0,2000-2001,False,0.0
Alfred Nijhuis,NED,DF,Dortmund,Bundesliga,34,14,406,0,0,2000-2001,False,0.0
Oka Nikolov,MKD,GK,Eintracht Frankfurt,Bundesliga,26,4,331,0,0,2000-2001,False,0.0
Luc Nilis,BEL,FW,Aston Villa,Premier League,33,3,167,1,0,2000-2001,False,0.5389
Fernando Niño,ESP,DF,Mallorca,La Liga,25,31,2665,1,0,2000-2001,False,0.0338
Akinori Nishizawa,JPN,FW,Espanyol,La Liga,24,6,180,0,0,2000-2001,False,0.0
Pierre Njanka,CMR,DF,Strasbourg,Division 1,25,20,1577,0,0,2000-2001,False,0.0
Francisco Noguerol,ESP,DF,Celta Vigo,La Liga,24,4,183,0,0,2000-2001,False,0.0
Ian Nolan,NIR,DF,Bradford City,Premier League,30,21,1595,0,0,2000-2001,False,0.0
Shabani Nonda,COD,FW,Monaco,Division 1,23,29,2045,12,1,2000-2001,True,0.5721
Džoni Novak,SVN,MF,Unterhaching,Bundesliga,30,9,339,0,1,2000-2001,True,0.2655
Salvatore Novembrino,NAN,,Bari,Serie A,19,1,34,0,0,2000-2001,False,0.0
Álvaro Novo,ESP,MF,Mallorca,La Liga,22,34,1577,3,5,2000-2001,True,0.4566
Krzysztof Nowak,POL,MF,Wolfsburg,Bundesliga,24,20,1479,3,5,2000-2001,True,0.4868
Jens Nowotny,GER,DF,Leverkusen,Bundesliga,26,28,2368,1,1,2000-2001,True,0.076
Álvaro Núñez,URU,GK,Numancia,La Liga,27,35,3150,0,0,2000-2001,False,0.0
Nuno,POR,GK,Osasuna,La Liga,26,33,2913,0,0,2000-2001,False,0.0
Alex Nyarko,GHA,MF,Everton,Premier League,26,22,1665,1,0,2000-2001,False,0.0541
Andy O'Brien,IRL,DF,Bradford City,Premier League,21,18,1500,0,0,2000-2001,False,0.0
Andy O'Brien,IRL,DF,Newcastle United,Premier League,21,9,810,1,0,2000-2001,False,0.1111
Brian O'Neil,SCO,MF,Derby County,Premier League,27,4,179,0,0,2000-2001,False,0.0
Brian O'Neil,SCO,MF,Wolfsburg,Bundesliga,27,8,720,0,0,2000-2001,False,0.0
Fabián O'Neill,URU,MF,Juventus,Serie A,26,10,350,0,1,2000-2001,True,0.2571
Keith O'Neill,IRL,MF,Middlesbrough,Premier League,24,15,1246,0,1,2000-2001,True,0.0722
Andy Oakes,ENG,GK,Derby County,Premier League,23,6,460,0,0,2000-2001,False,0.0
Stefan Oakes,ENG,MF,Leicester City,Premier League,21,13,630,0,2,2000-2001,True,0.2857
Matt Oakley,ENG,MF,Southampton,Premier League,22,35,2965,1,0,2000-2001,False,0.0304
Markus Oberleitner,GER,MF,Unterhaching,Bundesliga,26,30,1522,3,0,2000-2001,False,0.1774
Aitor Ocio,ESP,DF,Osasuna,La Liga,23,14,1127,0,0,2000-2001,False,0.0
Massimo Oddo,ITA,DF,Hellas Verona,Serie A,24,32,2789,4,2,2000-2001,True,0.1936
Stéphane Odet,FRA,MF,Bastia,Division 1,24,10,374,0,2,2000-2001,True,0.4813
Pedro Ojeda,ARG,MF,Numancia,La Liga,27,33,1871,4,3,2000-2001,True,0.3367
Pascal Ojigwe,NGA,"DF,MF",Leverkusen,Bundesliga,23,11,716,0,0,2000-2001,False,0.0
Jay-Jay Okocha,NGA,MF,Paris Saint-Germain,Division 1,26,16,878,2,3,2000-2001,True,0.5125
Paul Okon,AUS,MF,Middlesbrough,Premier League,28,24,1973,0,1,2000-2001,True,0.0456
Godwin Okpara,NGA,DF,Paris Saint-Germain,Division 1,27,4,216,0,0,2000-2001,False,0.0
Javier Olaizola,ESP,DF,Mallorca,La Liga,30,36,3194,1,1,2000-2001,True,0.0564
Salomon Olembé,CMR,MF,Nantes,Division 1,19,30,2167,4,2,2000-2001,True,0.2492
Allan Olesen,DEN,DF,Saint-Étienne,Division 1,26,14,931,0,0,2000-2001,False,0.0
Oli,ESP,FW,Oviedo,La Liga,28,37,3111,15,6,2000-2001,True,0.6075
Tomás Olías,ESP,DF,Las Palmas,La Liga,31,12,940,1,1,2000-2001,True,0.1915
Sunday Oliseh,NGA,"DF,MF",Dortmund,Bundesliga,25,22,1820,0,2,2000-2001,True,0.0989
Davide Olivares,ITA,MF,Lecce,Serie A,29,2,11,0,0,2000-2001,False,0.0
Renato Olive,ITA,MF,Bologna,Serie A,29,31,2330,3,0,2000-2001,False,0.1159
Eduardo Oliveira,FRA,DF,Sedan,Division 1,27,32,2880,0,1,2000-2001,True,0.0312
Luís Oliveira,BEL,FW,Bologna,Serie A,31,17,1033,1,2,2000-2001,True,0.2614
Óscar Omar Ayala,PAR,DF,Bari,Serie A,20,1,23,0,0,2000-2001,False,0.0
Viktor Onopko,RUS,DF,Oviedo,La Liga,30,35,2935,3,2,2000-2001,True,0.1533
Pablo Orbaiz,ESP,MF,Athletic Club,La Liga,21,27,2151,1,0,2000-2001,False,0.0418
Pierluigi Orlandini,ITA,MF,Brescia,Serie A,27,4,98,0,0,2000-2001,False,0.0
Paolo Orlandoni,ITA,GK,Lazio,Serie A,27,1,46,0,0,2000-2001,False,0.0
Paquito Ortiz,ESP,MF,Las Palmas,La Liga,30,3,124,0,1,2000-2001,True,0.7258
Òscar,ESP,"FW,MF",Espanyol,La Liga,27,17,623,1,0,2000-2001,False,0.1445
José Oscar Flores,ARG,FW,Dep La Coruña,La Liga,29,14,590,0,1,2000-2001,True,0.1525
Yksel Osmanovski,SWE,"FW,MF",Bari,Serie A,23,29,2451,1,1,2000-2001,True,0.0734
Aldo Osorio,ARG,FW,Lecce,Serie A,26,19,636,2,0,2000-2001,False,0.283
John Oster,WAL,MF,Sunderland,Premier League,21,8,231,0,0,2000-2001,False,0.0
Kai Oswald,GER,DF,Hansa Rostock,Bundesliga,22,27,1947,0,0,2000-2001,False,0.0
Bjørn Otto Bragstad,NOR,DF,Derby County,Premier League,29,12,980,0,1,2000-2001,True,0.0918
Niels Oude Kamphuis,NED,"DF,MF",Schalke 04,Bundesliga,22,15,1272,0,1,2000-2001,True,0.0708
Alassane Ouédraogo,BFA,MF,Köln,Bundesliga,19,1,26,0,0,2000-2001,False,0.0
Souleymane Oularé,GUI,FW,Las Palmas,La Liga,27,17,1190,5,1,2000-2001,True,0.4538
Marc Overmars,NED,"FW,MF",Barcelona,La Liga,27,31,2313,8,5,2000-2001,True,0.5058
Michael Owen,ENG,FW,Liverpool,Premier League,20,28,1789,16,3,2000-2001,True,0.9558
Djima Oyawolé,TOG,FW,Metz,Division 1,23,4,90,0,0,2000-2001,False,0.0
Alpay Özalan,TUR,DF,Aston Villa,Premier League,27,33,2855,0,0,2000-2001,False,0.0
Juan Pablo Ángel,COL,FW,Aston Villa,Premier League,24,9,513,1,1,2000-2001,True,0.3509
Manuel Pablo,ESP,DF,Dep La Coruña,La Liga,24,37,3321,1,4,2000-2001,True,0.1355
Antonio Pacheco,URU,"FW,MF",Inter,Serie A,24,1,9,0,0,2000-2001,False,0.0
Edgar Pacheco,POR,FW,Málaga,La Liga,22,16,437,1,0,2000-2001,False,0.2059
Pacheta,ESP,MF,Numancia,La Liga,32,33,2508,3,2,2000-2001,True,0.1794
Sergio Pachón,ESP,FW,Valladolid,La Liga,23,31,1819,6,3,2000-2001,True,0.4453
Paco,ESP,DF,Zaragoza,La Liga,30,34,3029,0,0,2000-2001,False,0.0
Pasquale Padalino,ITA,DF,Bologna,Serie A,28,15,1290,0,1,2000-2001,True,0.0698
Massimo Paganin,ITA,DF,Atalanta,Serie A,30,25,2162,0,0,2000-2001,False,0.0
Biagio Pagano,ITA,MF,Atalanta,Serie A,17,1,14,0,0,2000-2001,False,0.0
Gianluca Pagliuca,ITA,GK,Bologna,Serie A,33,34,3060,0,0,2000-2001,False,0.0
Marians Pahars,LVA,"FW,MF",Southampton,Premier League,23,31,2335,9,6,2000-2001,True,0.5782
Grégory Paisley,FRA,DF,Rennes,Division 1,23,4,278,0,0,2000-2001,False,0.0
Grégory Paisley,FRA,DF,Paris Saint-Germain,Division 1,23,6,402,0,0,2000-2001,False,0.0
César Palacios,ESP,MF,Osasuna,La Liga,25,18,1025,0,0,2000-2001,False,0.0
Martín Palermo,ARG,FW,Villarreal,La Liga,26,17,1468,6,1,2000-2001,True,0.4292
Ottavio Palladini,ITA,MF,Vicenza,Serie A,28,1,26,0,0,2000-2001,False,0.0
Gary Pallister,ENG,DF,Middlesbrough,Premier League,35,8,678,0,2,2000-2001,True,0.2655
Carlton Palmer,ENG,MF,Coventry City,Premier League,34,15,1156,0,0,2000-2001,False,0.0
Andrés Palop,ESP,GK,Valencia,La Liga,26,1,90,0,0,2000-2001,False,0.0
Andrej Panadić,YUG,DF,Hamburger SV,Bundesliga,31,24,2015,0,0,2000-2001,False,0.0
Giuseppe Pancaro,ITA,DF,Lazio,Serie A,28,31,2401,0,2,2000-2001,True,0.075
Fabrice Pancrate,FRA,"FW,MF",Guingamp,Division 1,20,3,68,0,0,2000-2001,False,0.0
Walter Pandiani,URU,FW,Dep La Coruña,La Liga,24,25,1012,7,1,2000-2001,True,0.7115
Aleksandr Panov,RUS,FW,Saint-Étienne,Division 1,24,7,478,1,0,2000-2001,False,0.1883
Christian Panucci,ITA,DF,Chelsea,Premier League,27,8,657,0,0,2000-2001,False,0.0
Christian Panucci,ITA,DF,Monaco,Division 1,27,9,710,3,1,2000-2001,True,0.507
Paqui,ESP,DF,Las Palmas,La Liga,29,35,3085,1,0,2000-2001,False,0.0292
Marcelinho Paraíba,BRA,"FW,MF",Marseille,Division 1,25,19,1190,3,0,2000-2001,False,0.2269
Michele Paramatti,ITA,DF,Juventus,Serie A,32,16,1129,0,1,2000-2001,True,0.0797
Claudio Paris,ARG,MF,Perugia,Serie A,27,4,276,0,0,2000-2001,False,0.0
Scott Parker,ENG,MF,Charlton Athletic,Premier League,19,20,1261,1,0,2000-2001,False,0.0714
Ray Parlour,ENG,MF,Arsenal,Premier League,27,33,2486,4,1,2000-2001,True,0.181
Cristóbal Parralo,ESP,DF,Espanyol,La Liga,32,28,2121,0,0,2000-2001,False,0.0
Líbero Parri,ESP,MF,Valencia,La Liga,18,2,9,0,0,2000-2001,False,0.0
Stephan Paßlack,GER,DF,1860 Munich,Bundesliga,29,10,527,0,0,2000-2001,False,0.0
Andrés Pato Bernal,ESP,DF,Málaga,La Liga,20,1,9,0,0,2000-2001,False,0.0
Óscar de Paula,ESP,FW,Real Sociedad,La Liga,25,32,1635,9,0,2000-2001,False,0.4954
Pauleta,POR,FW,Bordeaux,Division 1,27,28,2346,20,2,2000-2001,True,0.844
Veljko Paunović,ESP,"FW,MF",Oviedo,La Liga,22,22,1608,4,3,2000-2001,True,0.3918
