player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Rudy Mater,FRA,DF,Valenciennes,Ligue 1,28,28,2307,2,3,2009-2010,True,0.1951
Marco Materazzi,ITA,DF,Inter,Serie A,35,12,657,0,0,2009-2010,False,0.0
Jérémy Mathieu,FRA,DF,Valencia,La Liga,25,17,1227,1,0,2009-2010,False,0.0733
Joris Mathijsen,NED,DF,Hamburger SV,Bundesliga,29,33,2970,1,0,2009-2010,False,0.0303
Nemanja Matić,SRB,MF,Chelsea,Premier League,20,2,43,0,0,2009-2010,False,0.0
Javier Matilla,ESP,MF,Villarreal,La Liga,20,2,165,0,0,2009-2010,False,0.0
Joël Matip,CMR,"DF,MF",Schalke 04,Bundesliga,17,20,1390,3,0,2009-2010,False,0.1942
Marvin Matip,CMR,"DF,MF",Köln,Bundesliga,23,4,38,0,0,2009-2010,False,0.0
Karim Matmour,ALG,"FW,MF",Gladbach,Bundesliga,24,25,1606,1,0,2009-2010,False,0.056
Alessandro Matri,ITA,FW,Cagliari,Serie A,24,38,2581,13,4,2009-2010,True,0.5928
Daisuke Matsui,JPN,"FW,MF",Grenoble Foot,Ligue 1,28,29,2145,4,4,2009-2010,True,0.3357
Felipe Mattioni,BRA,DF,Mallorca,La Liga,20,20,1336,1,0,2009-2010,False,0.0674
Blaise Matuidi,FRA,MF,Saint-Étienne,Ligue 1,22,36,3038,1,1,2009-2010,True,0.0592
Adam Matuszczyk,POL,MF,Köln,Bundesliga,20,9,754,2,0,2009-2010,False,0.2387
Matuzalém,BRA,MF,Lazio,Serie A,29,18,1164,1,0,2009-2010,False,0.0773
Brice Maubleu,FRA,GK,Grenoble Foot,Ligue 1,19,2,180,0,0,2009-2010,False,0.0
Stefano Mauri,ITA,"FW,MF",Lazio,Serie A,29,35,2590,3,3,2009-2010,True,0.2085
Jean-Eudes Maurice,HAI,"FW,MF",Paris Saint-Germain,Ligue 1,23,23,580,1,0,2009-2010,False,0.1552
Nicolas Maurice-Belay,FRA,"FW,MF",Sochaux,Ligue 1,24,37,2904,0,0,2009-2010,False,0.0
Mërgim Mavraj,ALB,DF,Bochum,Bundesliga,23,27,2232,0,0,2009-2010,False,0.0
Rio Mavuba,FRA,MF,Lille,Ligue 1,25,35,2944,0,2,2009-2010,True,0.0611
Eric Maxim Choupo-Moting,CMR,"FW,MF",Nürnberg,Bundesliga,20,25,1417,5,1,2009-2010,True,0.3811
Maxwell,BRA,DF,Barcelona,La Liga,27,25,2162,0,3,2009-2010,True,0.1249
Stéphane Mbia,CMR,"DF,MF",Marseille,Ligue 1,23,27,2212,2,1,2009-2010,True,0.1221
Chris McCann,IRL,"DF,MF",Burnley,Premier League,22,7,488,0,0,2009-2010,False,0.0
Gavin McCann,ENG,MF,Bolton Wanderers,Premier League,31,11,537,0,0,2009-2010,False,0.0
Benni McCarthy,RSA,FW,West Ham United,Premier League,31,5,157,0,0,2009-2010,False,0.0
Benni McCarthy,RSA,FW,Blackburn Rovers,Premier League,31,14,713,1,3,2009-2010,True,0.5049
James McCarthy,IRL,MF,Wigan Athletic,Premier League,18,20,1631,1,1,2009-2010,True,0.1104
George McCartney,NIR,DF,Sunderland,Premier League,28,25,1758,0,0,2009-2010,False,0.0
Kevin McDonald,SCO,MF,Burnley,Premier League,20,26,1465,1,1,2009-2010,True,0.1229
James McFadden,SCO,"FW,MF",Birmingham City,Premier League,26,36,2639,5,3,2009-2010,True,0.2728
Levan Mchedlidze,GEO,"FW,MF",Palermo,Serie A,19,2,33,0,0,2009-2010,False,0.0
Kevin McKenna,CAN,"DF,FW",Köln,Bundesliga,29,25,1134,1,1,2009-2010,True,0.1587
Paul McShane,IRL,DF,Hull City,Premier League,23,27,2293,0,0,2009-2010,False,0.0
Gary McSheffrey,ENG,"FW,MF",Birmingham City,Premier League,26,5,103,0,0,2009-2010,False,0.0
Tyrone Mears,JAM,DF,Burnley,Premier League,26,38,3420,0,4,2009-2010,True,0.1053
Haris Medunjanin,BIH,MF,Valladolid,La Liga,24,24,1106,5,1,2009-2010,True,0.4882
Marcel Meeuwis,NED,MF,Gladbach,Bundesliga,28,18,1216,0,0,2009-2010,False,0.0
Riccardo Meggiorini,ITA,FW,Bari,Serie A,23,31,2056,5,2,2009-2010,True,0.3064
Mourad Meghni,ALG,MF,Lazio,Serie A,25,7,278,0,0,2009-2010,False,0.0
Alexander Meier,GER,"FW,MF",Eintracht Frankfurt,Bundesliga,26,34,3011,10,4,2009-2010,True,0.4185
Mario Melchiot,NED,DF,Wigan Athletic,Premier League,32,32,2850,0,1,2009-2010,True,0.0316
Cristian Melinte,ROU,DF,Palermo,Serie A,21,2,103,0,0,2009-2010,False,0.0
Felipe Melo,BRA,"DF,MF",Juventus,Serie A,26,29,2402,4,0,2009-2010,False,0.1499
Túlio de Melo,BRA,FW,Lille,Ligue 1,24,20,994,6,1,2009-2010,True,0.6338
Tiago Mendes,POR,MF,Atlético Madrid,La Liga,28,18,1452,2,0,2009-2010,False,0.124
Tiago Mendes,POR,MF,Juventus,Serie A,28,7,393,0,0,2009-2010,False,0.0
Jesús Mendoza,ESP,"DF,MF",Xerez,La Liga,32,12,903,0,0,2009-2010,False,0.0
Bernard Mendy,FRA,"DF,FW",Hull City,Premier League,27,21,1397,0,0,2009-2010,False,0.0
Jackson Mendy,SEN,DF,Freiburg,Bundesliga,22,6,540,0,0,2009-2010,False,0.0
Jérémy Ménez,FRA,"FW,MF",Roma,Serie A,22,23,1377,1,2,2009-2010,True,0.1961
John Mensah,GHA,DF,Sunderland,Premier League,26,16,1061,1,0,2009-2010,False,0.0848
Fran Mérida,ESP,MF,Arsenal,Premier League,19,4,65,1,0,2009-2010,False,1.3846
Per Mertesacker,GER,DF,Werder Bremen,Bundesliga,24,33,2970,5,2,2009-2010,True,0.2121
Lionel Messi,ARG,"FW,MF",Barcelona,La Liga,22,35,2805,34,9,2009-2010,True,1.3797
Giandomenico Mesto,ITA,"DF,MF",Genoa,Serie A,27,36,2729,5,4,2009-2010,True,0.2968
Christoph Metzelder,GER,DF,Real Madrid,La Liga,28,2,180,0,0,2009-2010,False,0.0
Philippe Mexès,FRA,DF,Roma,Serie A,27,19,1398,1,0,2009-2010,False,0.0644
David Meyler,IRL,MF,Sunderland,Premier League,20,10,727,0,0,2009-2010,False,0.0
Fabrizio Miccoli,ITA,FW,Palermo,Serie A,30,35,2671,19,8,2009-2010,True,0.9098
Míchel,ESP,MF,Valencia,La Liga,21,3,32,0,0,2009-2010,False,0.0
Míchel,ESP,MF,Sporting Gijón,La Liga,23,13,975,0,0,2009-2010,False,0.0
Míchel,ESP,MF,Birmingham City,Premier League,23,9,306,0,1,2009-2010,True,0.2941
Míchel,ESP,FW,Xerez,La Liga,31,14,595,2,0,2009-2010,False,0.3025
Michel,BRA,DF,Almería,La Liga,19,28,2362,1,1,2009-2010,True,0.0762
Mido,EGY,FW,West Ham United,Premier League,26,9,490,0,0,2009-2010,False,0.0
Sebastian Mielitz,GER,GK,Werder Bremen,Bundesliga,20,2,180,0,0,2009-2010,False,0.0
Giulio Migliaccio,ITA,"DF,MF",Palermo,Serie A,28,30,2539,1,1,2009-2010,True,0.0709
Leonardo Migliónico,URU,DF,Livorno,Serie A,29,13,962,1,0,2009-2010,False,0.0936
Jean-Pascal Mignot,FRA,DF,Auxerre,Ligue 1,28,32,2498,1,0,2009-2010,False,0.036
Yassin Mikari,TUN,"DF,MF",Sochaux,Ligue 1,26,30,2491,2,1,2009-2010,True,0.1084
Miku,VEN,"FW,MF",Getafe,La Liga,23,16,1057,5,2,2009-2010,True,0.596
Miku,VEN,"FW,MF",Valencia,La Liga,23,2,70,0,0,2009-2010,False,0.0
Omar Milanetto,ITA,MF,Genoa,Serie A,33,32,2634,3,3,2009-2010,True,0.205
Nenad Milijaš,SRB,MF,Wolves,Premier League,26,19,980,2,3,2009-2010,True,0.4592
Diego Milito,ARG,FW,Inter,Serie A,30,35,2873,22,4,2009-2010,True,0.8145
Gabriel Milito,ARG,DF,Barcelona,La Liga,28,11,784,0,0,2009-2010,False,0.0
James Milner,ENG,"DF,MF",Aston Villa,Premier League,23,36,3172,7,12,2009-2010,True,0.5391
Dejan Milovanović,SRB,MF,Lens,Ligue 1,25,16,761,0,1,2009-2010,True,0.1183
Mineiro,BRA,MF,Schalke 04,Bundesliga,33,7,436,0,0,2009-2010,False,0.0
Nicola Mingazzini,ITA,MF,Bologna,Serie A,28,24,1485,0,2,2009-2010,True,0.1212
Marek Mintál,SVK,"FW,MF",Nürnberg,Bundesliga,31,22,1349,1,1,2009-2010,True,0.1334
Kevin Mirallas,BEL,"FW,MF",Saint-Étienne,Ligue 1,21,23,1229,0,0,2009-2010,False,0.0
Antonio Mirante,ITA,GK,Parma,Serie A,26,37,3283,0,0,2009-2010,False,0.0
Zvjezdan Misimović,BIH,MF,Wolfsburg,Bundesliga,27,31,2761,10,12,2009-2010,True,0.7171
Mista,ESP,FW,Dep La Coruña,La Liga,30,13,497,1,0,2009-2010,False,0.1811
Jawhar Mnari,TUN,MF,Nürnberg,Bundesliga,32,3,234,0,0,2009-2010,False,0.0
Francesco Modesto,ITA,"DF,MF",Bologna,Serie A,27,13,850,0,1,2009-2010,True,0.1059
Francesco Modesto,ITA,"DF,MF",Genoa,Serie A,27,10,680,0,0,2009-2010,False,0.0
François Modesto,FRA,"DF,MF",Monaco,Ligue 1,30,24,2084,0,1,2009-2010,True,0.0432
Samuele Modica,ITA,DF,Livorno,Serie A,18,2,102,0,0,2009-2010,False,0.0
Luka Modrić,CRO,MF,Tottenham Hotspur,Premier League,23,25,1910,3,3,2009-2010,True,0.2827
Youssef Mohamad,LIB,DF,Köln,Bundesliga,29,31,2756,2,0,2009-2010,False,0.0653
Aaron Mokoena,RSA,"DF,MF",Portsmouth,Premier League,28,23,1723,0,0,2009-2010,False,0.0
Cristian Molinaro,ITA,"DF,MF",Stuttgart,Bundesliga,26,17,1529,0,2,2009-2010,True,0.1177
Cristian Molinaro,ITA,"DF,MF",Juventus,Serie A,26,5,290,0,0,2009-2010,False,0.0
Jorge Molino,ESP,FW,Atlético Madrid,La Liga,21,1,5,0,0,2009-2010,False,0.0
Yohan Mollo,FRA,"DF,FW",Monaco,Ligue 1,20,18,868,0,0,2009-2010,False,0.0
Momo,ESP,MF,Xerez,La Liga,27,26,1767,2,6,2009-2010,True,0.4075
Faryd Mondragón,COL,GK,Köln,Bundesliga,38,32,2880,0,0,2009-2010,False,0.0
Cédric Mongongu,COD,DF,Monaco,Ligue 1,20,33,2964,0,0,2009-2010,False,0.0
Kévin Monnet-Paquet,FRA,"FW,MF",Lens,Ligue 1,20,32,2129,4,2,2009-2010,True,0.2536
Nacho Monreal,ESP,DF,Osasuna,La Liga,23,31,2747,1,0,2009-2010,False,0.0328
Sylvain Monsoreau,FRA,DF,Saint-Étienne,Ligue 1,28,8,261,0,0,2009-2010,False,0.0
Víctor Montaño,COL,FW,Montpellier,Ligue 1,25,36,3030,11,3,2009-2010,True,0.4158
Miguel Monteiro,POR,DF,Valencia,La Liga,29,25,1756,0,1,2009-2010,True,0.0513
Olivier Monterrubio,FRA,MF,Lorient,Ligue 1,32,19,770,4,4,2009-2010,True,0.9351
Riccardo Montolivo,ITA,MF,Fiorentina,Serie A,24,36,2985,2,1,2009-2010,True,0.0905
Artur Moraes,BRA,GK,Roma,Serie A,28,1,90,0,0,2009-2010,False,0.0
Toni Moral,ESP,MF,Racing Sant,La Liga,27,18,807,1,0,2009-2010,False,0.1115
Luis Morán,ESP,MF,Sporting Gijón,La Liga,22,28,1831,4,1,2009-2010,True,0.2458
Vangelis Moras,GRE,DF,Bologna,Serie A,27,20,1525,0,0,2009-2010,False,0.0
José Moratón,ESP,DF,Racing Sant,La Liga,30,11,827,0,0,2009-2010,False,0.0
Jan Morávek,CZE,"FW,MF",Schalke 04,Bundesliga,19,7,117,2,0,2009-2010,False,1.5385
Daniel Moreira,FRA,FW,Boulogne,Ligue 1,31,6,394,1,0,2009-2010,False,0.2284
Jérémy Morel,MAD,DF,Lorient,Ligue 1,25,19,1598,0,0,2009-2010,False,0.0
Vicente Moreno,ESP,MF,Xerez,La Liga,34,22,1330,1,0,2009-2010,False,0.0677
Santiago Morero,ARG,DF,Chievo,Serie A,27,24,1942,0,0,2009-2010,False,0.0
Emiliano Moretti,ITA,DF,Genoa,Serie A,28,29,2311,1,0,2009-2010,False,0.0389
Federico Moretti,ITA,MF,Catania,Serie A,20,2,24,0,0,2009-2010,False,0.0
Fernando Morientes,ESP,FW,Marseille,Ligue 1,33,12,394,1,0,2009-2010,False,0.2284
Takayuki Morimoto,JPN,"FW,MF",Catania,Serie A,21,27,1517,5,2,2009-2010,True,0.4153
Christoph Moritz,GER,MF,Schalke 04,Bundesliga,19,28,1678,1,0,2009-2010,False,0.0536
Davide Moro,ITA,MF,Livorno,Serie A,27,28,1958,0,1,2009-2010,True,0.046
Fabio Moro,ITA,DF,Chievo,Serie A,34,1,13,0,0,2009-2010,False,0.0
Nasief Morris,RSA,DF,Racing Sant,La Liga,28,12,1001,1,0,2009-2010,False,0.0899
Stefano Morrone,ITA,MF,Parma,Serie A,30,31,2715,1,1,2009-2010,True,0.0663
Victor Moses,NGA,"FW,MF",Wigan Athletic,Premier League,18,14,442,1,3,2009-2010,True,0.8145
Pedro Mosquera,ESP,MF,Real Madrid,La Liga,21,1,2,0,0,2009-2010,False,0.0
Marco Motta,ITA,DF,Roma,Serie A,23,16,1095,0,1,2009-2010,True,0.0822
Thiago Motta,ITA,MF,Inter,Serie A,26,26,1440,4,2,2009-2010,True,0.375
Éric Mouloungui,GAB,"FW,MF",Nice,Ligue 1,25,17,613,2,0,2009-2010,False,0.2936
Louis Moult,ENG,FW,Stoke City,Premier League,17,1,6,0,0,2009-2010,False,0.0
Anthony Mounier,FRA,"FW,MF",Nice,Ligue 1,21,30,2023,2,5,2009-2010,True,0.3114
Anthony Mounier,FRA,"FW,MF",Lyon,Ligue 1,21,1,90,0,0,2009-2010,False,0.0
Matt Moussilou,CGO,FW,Boulogne,Ligue 1,27,15,689,1,0,2009-2010,False,0.1306
Steven Mouyokolo,CGO,DF,Hull City,Premier League,22,21,1674,1,0,2009-2010,False,0.0538
Mozart,BRA,MF,Livorno,Serie A,29,25,1682,0,0,2009-2010,False,0.0
Patrick Mtiliga,DEN,DF,Málaga,La Liga,28,24,1990,0,0,2009-2010,False,0.0
Fabrice Muamba,ENG,MF,Bolton Wanderers,Premier League,21,36,2936,1,0,2009-2010,False,0.0307
Gaby Mudingayi,BEL,MF,Bologna,Serie A,27,28,2061,1,0,2009-2010,False,0.0437
Geoffrey Mujangi Bia,BEL,MF,Wolves,Premier League,19,3,61,0,0,2009-2010,False,0.0
Mensur Mujdža,BIH,"DF,MF",Freiburg,Bundesliga,25,14,864,0,0,2009-2010,False,0.0
Heinz Müller,GER,GK,Mainz 05,Bundesliga,31,30,2645,0,0,2009-2010,False,0.0
Thomas Müller,GER,"FW,MF",Bayern Munich,Bundesliga,19,34,2638,13,5,2009-2010,True,0.6141
Hayden Mullins,ENG,MF,Portsmouth,Premier League,30,18,1316,0,0,2009-2010,False,0.0
Iker Muniain,ESP,"FW,MF",Athletic Club,La Liga,16,26,887,4,2,2009-2010,True,0.6088
Pedro Munitis,ESP,FW,Racing Sant,La Liga,34,29,2180,0,7,2009-2010,True,0.289
Juan Muñiz,ESP,MF,Sporting Gijón,La Liga,17,1,46,0,0,2009-2010,False,0.0
Iñaki Muñoz,ESP,MF,Athletic Club,La Liga,31,1,31,0,0,2009-2010,False,0.0
Sulley Muntari,GHA,MF,Inter,Serie A,24,27,1199,2,1,2009-2010,True,0.2252
Gustavo Munúa,URU,GK,Málaga,La Liga,31,38,3420,0,0,2009-2010,False,0.0
Vincent Muratori,FRA,DF,Monaco,Ligue 1,21,16,965,0,0,2009-2010,False,0.0
Danny Murphy,ENG,MF,Fulham,Premier League,32,25,2134,5,0,2009-2010,False,0.2109
Daryl Murphy,IRL,"FW,MF",Sunderland,Premier League,26,3,167,0,0,2009-2010,False,0.0
Mateo Musacchio,ARG,DF,Villarreal,La Liga,18,7,405,0,0,2009-2010,False,0.0
Fernando Muslera,URU,GK,Lazio,Serie A,23,36,3240,0,0,2009-2010,False,0.0
Riga Mustapha,NED,"FW,MF",Bolton Wanderers,Premier League,27,1,1,0,0,2009-2010,False,0.0
Massimo Mutarelli,ITA,MF,Bologna,Serie A,31,7,187,0,0,2009-2010,False,0.0
Adrian Mutu,ROU,"FW,MF",Fiorentina,Serie A,30,11,748,4,0,2009-2010,False,0.4813
Arnold Mvuemba,COD,"FW,MF",Lorient,Ligue 1,24,37,3010,2,2,2009-2010,True,0.1196
Boaz Myhill,WAL,GK,Hull City,Premier League,26,27,2430,0,0,2009-2010,False,0.0
Guirane N'Daw,SEN,"DF,MF",Saint-Étienne,Ligue 1,25,34,2736,0,1,2009-2010,True,0.0329
Alfred N'Diaye,SEN,"DF,MF",Nancy,Ligue 1,19,23,1432,0,0,2009-2010,False,0.0
Mame N'Diaye,SEN,"DF,FW",Boulogne,Ligue 1,23,4,261,0,0,2009-2010,False,0.0
Delvin N'Dinga,CGO,MF,Auxerre,Ligue 1,21,26,2041,1,0,2009-2010,False,0.0441
Guy N'dy Assembé,CMR,GK,Valenciennes,Ligue 1,23,17,1530,0,0,2009-2010,False,0.0
Alexandre N'Gadi,FRA,MF,Toulouse,Ligue 1,18,1,6,0,0,2009-2010,False,0.0
David N'Gog,FRA,FW,Liverpool,Premier League,20,24,1022,5,0,2009-2010,False,0.4403
Daniel N'Gom Kome,CMR,MF,Tenerife,La Liga,29,29,1567,0,2,2009-2010,True,0.1149
Charles N'Zogbia,FRA,"DF,FW",Wigan Athletic,Premier League,23,36,3030,5,6,2009-2010,True,0.3267
Radja Nainggolan,BEL,"FW,MF",Cagliari,Serie A,21,7,216,0,0,2009-2010,False,0.0
Shunsuke Nakamura,JPN,MF,Espanyol,La Liga,31,13,571,0,1,2009-2010,True,0.1576
Naldo,BRA,DF,Werder Bremen,Bundesliga,26,31,2760,5,2,2009-2010,True,0.2283
Hamed Namouchi,TUN,MF,Freiburg,Bundesliga,25,1,90,0,0,2009-2010,False,0.0
Nani,POR,"FW,MF",Manchester Utd,Premier League,22,23,1584,4,6,2009-2010,True,0.5682
Moussa Narry,GHA,MF,Auxerre,Ligue 1,23,3,111,0,0,2009-2010,False,0.0
Moussa Narry,GHA,MF,Le Mans,Ligue 1,23,12,1080,0,0,2009-2010,False,0.0
Samir Nasri,FRA,"FW,MF",Arsenal,Premier League,22,26,1880,2,4,2009-2010,True,0.2872
Cesare Natali,ITA,DF,Fiorentina,Serie A,30,17,1270,0,1,2009-2010,True,0.0709
Kyle Naughton,ENG,DF,Tottenham Hotspur,Premier League,20,1,1,0,0,2009-2010,False,0.0
Borja Navarro,ESP,FW,Sporting Gijón,La Liga,19,2,48,0,0,2009-2010,False,0.0
David Navarro,ESP,DF,Valencia,La Liga,29,19,1610,2,0,2009-2010,False,0.1118
Fernando Navarro,ESP,DF,Sevilla,La Liga,27,29,2276,0,1,2009-2010,True,0.0395
Jesús Navas,ESP,"DF,MF",Sevilla,La Liga,23,34,2826,4,8,2009-2010,True,0.3822
Raúl Navas,ESP,DF,Valladolid,La Liga,21,1,90,0,0,2009-2010,False,0.0
Álvaro Negredo,ESP,FW,Sevilla,La Liga,23,35,2029,11,4,2009-2010,True,0.6654
Lucas Neill,AUS,DF,Everton,Premier League,31,12,920,0,2,2009-2010,True,0.1957
Javad Nekounam,IRN,MF,Osasuna,La Liga,28,31,2598,3,0,2009-2010,False,0.1039
Ryan Nelsen,NZL,DF,Blackburn Rovers,Premier League,31,28,2271,4,1,2009-2010,True,0.1982
Nenê,BRA,FW,Cagliari,Serie A,26,33,1376,8,1,2009-2010,True,0.5887
Nenê,BRA,"FW,MF",Monaco,Ligue 1,28,34,2991,14,4,2009-2010,True,0.5416
Alessandro Nesta,ITA,DF,Milan,Serie A,33,23,1891,3,0,2009-2010,False,0.1428
Manuel Neuer,GER,GK,Schalke 04,Bundesliga,23,34,3060,0,0,2009-2010,False,0.0
Roman Neustädter,RUS,"DF,MF",Gladbach,Bundesliga,21,2,10,0,0,2009-2010,False,0.0
Oliver Neuville,GER,FW,Gladbach,Bundesliga,36,12,260,0,1,2009-2010,True,0.3462
Gary Neville,ENG,DF,Manchester Utd,Premier League,34,17,1354,0,1,2009-2010,True,0.0665
Phil Neville,ENG,"DF,MF",Everton,Premier League,32,23,1954,0,1,2009-2010,True,0.0461
Erik Nevland,NOR,FW,Fulham,Premier League,31,23,1169,3,4,2009-2010,True,0.5389
Granddi Ngoyi,COD,MF,Paris Saint-Germain,Ligue 1,21,16,780,0,0,2009-2010,False,0.0
Mamadou Niang,SEN,FW,Marseille,Ligue 1,29,32,2474,18,6,2009-2010,True,0.8731
Maximilian Nicu,ROU,"DF,MF",Hertha BSC,Bundesliga,26,15,1018,1,1,2009-2010,True,0.1768
Daniel Niculae,ROU,FW,Auxerre,Ligue 1,26,33,2441,4,7,2009-2010,True,0.4056
Georg Niedermeier,GER,DF,Stuttgart,Bundesliga,23,12,1080,1,0,2009-2010,False,0.0833
Gunnar Nielsen,FRO,GK,Manchester City,Premier League,22,1,18,0,0,2009-2010,False,0.0
Peter Niemeyer,GER,"DF,MF",Werder Bremen,Bundesliga,25,11,431,1,0,2009-2010,False,0.2088
Oka Nikolov,MKD,GK,Eintracht Frankfurt,Bundesliga,35,31,2745,0,0,2009-2010,False,0.0
Nilmar,BRA,FW,Villarreal,La Liga,25,33,2470,11,4,2009-2010,True,0.5466
Per Nilsson,SWE,DF,Hoffenheim,Bundesliga,26,8,418,0,0,2009-2010,False,0.0
Frédéric Nimani,CTA,FW,Burnley,Premier League,20,2,47,0,0,2009-2010,False,0.0
Frédéric Nimani,CTA,FW,Monaco,Ligue 1,20,8,292,1,0,2009-2010,False,0.3082
Alex Nimely,ENG,FW,Manchester City,Premier League,18,1,8,0,0,2009-2010,False,0.0
Nino,ESP,"FW,MF",Tenerife,La Liga,29,38,3350,14,0,2009-2010,False,0.3761
Ruud van Nistelrooy,NED,FW,Hamburger SV,Bundesliga,33,11,609,5,0,2009-2010,False,0.7389
Ruud van Nistelrooy,NED,FW,Real Madrid,La Liga,33,1,13,1,1,2009-2010,True,13.8462
Nivaldo,BRA,DF,Valladolid,La Liga,29,25,1973,3,0,2009-2010,False,0.1368
Nicolas Nkoulou,CMR,DF,Monaco,Ligue 1,19,24,1964,0,0,2009-2010,False,0.0
Mark Noble,ENG,MF,West Ham United,Premier League,22,27,2118,2,4,2009-2010,True,0.255
Braulio Nóbrega,ESP,FW,Zaragoza,La Liga,23,3,37,0,0,2009-2010,False,0.0
Antonio Nocerino,ITA,MF,Palermo,Serie A,24,35,2885,2,2,2009-2010,True,0.1248
Vincent Nogueira,FRA,MF,Sochaux,Ligue 1,21,13,761,0,1,2009-2010,True,0.1183
Håvard Nordtveit,NOR,"DF,MF",Nürnberg,Bundesliga,19,19,1294,0,0,2009-2010,False,0.0
Nyron Nosworthy,JAM,DF,Sunderland,Premier League,28,10,710,0,0,2009-2010,False,0.0
Frank Nouble,ENG,"FW,MF",West Ham United,Premier League,17,8,255,0,0,2009-2010,False,0.0
Lassad Nouioui,TUN,FW,Dep La Coruña,La Liga,23,19,788,2,0,2009-2010,False,0.2284
Dany Nounkeu,CMR,DF,Toulouse,Ligue 1,23,17,1530,0,0,2009-2010,False,0.0
Milivoje Novaković,SVN,FW,Köln,Bundesliga,30,30,2260,6,1,2009-2010,True,0.2788
Nikolče Noveski,MKD,DF,Mainz 05,Bundesliga,30,33,2900,0,0,2009-2010,False,0.0
Savio Nsereko,GER,"FW,MF",Bologna,Serie A,20,2,43,0,0,2009-2010,False,0.0
David Nugent,ENG,FW,Portsmouth,Premier League,24,3,31,0,0,2009-2010,False,0.0
David Nugent,ENG,FW,Burnley,Premier League,24,30,1875,6,2,2009-2010,True,0.384
José Nunes,POR,DF,Mallorca,La Liga,32,34,3053,3,1,2009-2010,True,0.1179
Aitor Núñez,ESP,DF,Tenerife,La Liga,21,5,264,0,0,2009-2010,False,0.0
Steven Nzonzi,FRA,MF,Blackburn Rovers,Premier League,20,33,2862,2,0,2009-2010,False,0.0629
Andy O'Brien,IRL,DF,Bolton Wanderers,Premier League,30,6,513,0,0,2009-2010,False,0.0
Garry O'Connor,SCO,FW,Birmingham City,Premier League,26,10,558,1,0,2009-2010,False,0.1613
Jamie O'Hara,ENG,MF,Tottenham Hotspur,Premier League,22,2,13,0,0,2009-2010,False,0.0
Jamie O'Hara,ENG,MF,Portsmouth,Premier League,22,26,2251,2,4,2009-2010,True,0.2399
Jay O'Shea,IRL,MF,Birmingham City,Premier League,20,1,10,0,0,2009-2010,False,0.0
John O'Shea,IRL,"DF,MF",Manchester Utd,Premier League,28,15,1119,1,1,2009-2010,True,0.1609
Chinedu Obasi,NGA,FW,Hoffenheim,Bundesliga,23,23,1736,7,2,2009-2010,True,0.4666
Gabriel Obertan,FRA,"FW,MF",Manchester Utd,Premier League,20,7,170,0,0,2009-2010,False,0.0
John Obi Mikel,NGA,MF,Chelsea,Premier League,22,25,1740,0,1,2009-2010,True,0.0517
Victor Obinna,NGA,FW,Málaga,La Liga,22,26,1612,4,1,2009-2010,True,0.2792
Christian Obodo,NGA,MF,Udinese,Serie A,25,1,5,0,0,2009-2010,False,0.0
Ivan Obradović,SRB,DF,Zaragoza,La Liga,21,9,562,0,0,2009-2010,False,0.0
Ludovic Obraniak,POL,MF,Lille,Ligue 1,24,29,1629,4,4,2009-2010,True,0.442
Patrick Ochs,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,25,28,2467,1,5,2009-2010,True,0.2189
Timo Ochs,GER,GK,Hertha BSC,Bundesliga,27,2,122,0,0,2009-2010,False,0.0
Aitor Ocio,ESP,DF,Athletic Club,La Liga,32,3,270,0,0,2009-2010,False,0.0
Massimo Oddo,ITA,DF,Milan,Serie A,33,14,917,0,0,2009-2010,False,0.0
Michael Odibe,NGA,DF,Siena,Serie A,21,5,316,0,0,2009-2010,False,0.0
Stefano Okaka,ITA,FW,Roma,Serie A,19,7,132,1,0,2009-2010,False,0.6818
Stefano Okaka,ITA,FW,Fulham,Premier League,19,11,447,2,0,2009-2010,False,0.4027
Ivica Olić,CRO,FW,Bayern Munich,Bundesliga,29,29,1782,11,6,2009-2010,True,0.8586
Dennis Oliech,KEN,FW,Auxerre,Ligue 1,24,33,2070,4,2,2009-2010,True,0.2609
Kiko Olivas,ESP,DF,Villarreal,La Liga,20,2,116,0,0,2009-2010,False,0.0
Weligton Oliveira,BRA,DF,Málaga,La Liga,29,21,1655,3,0,2009-2010,False,0.1631
Seyi Olofinjana,NGA,MF,Hull City,Premier League,29,19,1138,1,0,2009-2010,False,0.0791
Martin Olsson,SWE,"DF,MF",Blackburn Rovers,Premier League,21,21,1718,1,0,2009-2010,False,0.0524
Shinji Ono,JPN,MF,Bochum,Bundesliga,29,9,569,0,1,2009-2010,True,0.1582
Nedum Onuoha,ENG,DF,Manchester City,Premier League,22,10,575,1,1,2009-2010,True,0.313
Pablo Orbaiz,ESP,MF,Athletic Club,La Liga,30,20,1344,1,1,2009-2010,True,0.1339
Fabián Orellana,CHI,"FW,MF",Xerez,La Liga,23,26,1807,2,2,2009-2010,True,0.1992
Orozco,ESP,DF,Málaga,La Liga,22,4,360,0,0,2009-2010,False,0.0
José Ortiz Bernal,ESP,"FW,MF",Almería,La Liga,31,16,227,1,1,2009-2010,True,0.793
Mario Ortiz Ruiz,ESP,MF,Racing Sant,La Liga,20,2,14,0,0,2009-2010,False,0.0
