player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Darren Fletcher,SCO,MF,Manchester Utd,Premier League,21,27,1901,1,2,2005-2006,True,0.142
Andrés Fleurquin,URU,MF,Cádiz,La Liga,30,30,2494,1,1,2005-2006,True,0.0722
Garry Flitcroft,ENG,MF,Blackburn Rovers,Premier League,32,2,62,0,0,2005-2006,False,0.0
Sergio Floccari,ITA,FW,Messina,Serie A,23,18,1309,3,1,2005-2006,True,0.275
Willo Flood,IRL,"DF,MF",Manchester City,Premier League,20,5,134,0,0,2005-2006,False,0.0
Nicolas Florentin,FRA,MF,Troyes,Ligue 1,27,1,32,0,0,2005-2006,False,0.0
Jimmy Floyd Hasselbaink,NED,FW,Middlesbrough,Premier League,33,22,1100,9,2,2005-2006,True,0.9
Mohamed Fofana,MLI,DF,Toulouse,Ligue 1,20,4,298,0,0,2005-2006,False,0.0
Pasquale Foggia,ITA,"FW,MF",Ascoli,Serie A,22,34,2561,4,6,2005-2006,True,0.3514
Paolo Foglio,ITA,DF,Siena,Serie A,29,21,1471,1,5,2005-2006,True,0.3671
Jarosław Fojut,POL,DF,Bolton Wanderers,Premier League,17,1,4,0,0,2005-2006,False,0.0
Héctor Font,ESP,MF,Villarreal,La Liga,21,21,931,1,1,2005-2006,True,0.1933
Alberto Fontana,ITA,GK,Chievo,Serie A,38,29,2533,0,0,2005-2006,False,0.0
Diego Forlán,URU,"FW,MF",Villarreal,La Liga,26,32,2691,10,5,2005-2006,True,0.5017
Mikael Forssell,FIN,FW,Birmingham City,Premier League,24,27,1295,3,1,2005-2006,True,0.278
Marco Fortin,ITA,GK,Siena,Serie A,31,12,1080,0,0,2005-2006,False,0.0
Jonathan Fortune,ENG,DF,Charlton Athletic,Premier League,24,11,737,0,0,2005-2006,False,0.0
Salvatore Foti,ITA,FW,Sampdoria,Serie A,16,15,376,1,1,2005-2006,True,0.4787
Robbie Fowler,ENG,FW,Liverpool,Premier League,30,14,769,5,1,2005-2006,True,0.7022
Robbie Fowler,ENG,FW,Manchester City,Premier League,30,4,64,1,0,2005-2006,False,1.4062
Daniele Franceschini,ITA,MF,Chievo,Serie A,29,36,3006,4,3,2005-2006,True,0.2096
Ivan Franceschini,ITA,DF,Reggina,Serie A,28,30,2485,1,0,2005-2006,False,0.0362
Damien Francis,JAM,MF,Wigan Athletic,Premier League,26,20,1451,1,2,2005-2006,True,0.1861
Jorge Francisco Vargas,CHI,DF,Livorno,Serie A,29,31,2734,0,0,2005-2006,False,0.0
Guillermo Franco,MEX,FW,Villarreal,La Liga,28,12,767,4,2,2005-2006,True,0.704
Leo Franco,ARG,GK,Atlético Madrid,La Liga,28,34,2933,0,0,2005-2006,False,0.0
Peter Franquart,FRA,DF,Lille,Ligue 1,20,3,115,0,0,2005-2006,False,0.0
Maik Franz,GER,DF,Wolfsburg,Bundesliga,23,16,1185,0,0,2005-2006,False,0.0
Pierre-Alain Frau,FRA,"FW,MF",Lyon,Ligue 1,25,4,158,0,0,2005-2006,False,0.0
Pierre-Alain Frau,FRA,"FW,MF",Lens,Ligue 1,25,20,1340,5,0,2005-2006,False,0.3358
Fred,BRA,FW,Lyon,Ligue 1,21,31,1906,14,3,2005-2006,True,0.8027
Fredson,BRA,"DF,MF",Espanyol,La Liga,24,28,1599,4,3,2005-2006,True,0.394
Alexander Frei,SUI,FW,Rennes,Ligue 1,26,23,1780,7,1,2005-2006,True,0.4045
Paul Freier,GER,MF,Leverkusen,Bundesliga,26,29,1864,6,6,2005-2006,True,0.5794
Sébastien Frey,FRA,GK,Fiorentina,Serie A,25,18,1620,0,0,2005-2006,False,0.0
Brad Friedel,USA,GK,Blackburn Rovers,Premier League,34,38,3420,0,0,2005-2006,False,0.0
Arne Friedrich,GER,DF,Hertha BSC,Bundesliga,26,31,2768,1,1,2005-2006,True,0.065
Manuel Friedrich,GER,DF,Mainz 05,Bundesliga,25,34,2987,3,0,2005-2006,False,0.0904
Torsten Frings,GER,MF,Werder Bremen,Bundesliga,28,28,2299,3,7,2005-2006,True,0.3915
Clemens Fritz,GER,"DF,MF",Leverkusen,Bundesliga,24,29,2167,1,0,2005-2006,False,0.0415
Florian Fromlowitz,GER,GK,Kaiserslautern,Bundesliga,19,12,1038,0,0,2005-2006,False,0.0
Milan Fukal,CZE,"DF,MF",Gladbach,Bundesliga,30,25,1900,1,0,2005-2006,False,0.0474
Luca Fusco,ITA,DF,Messina,Serie A,27,2,180,0,0,2005-2006,False,0.0
Thomas Gaardsøe,DEN,DF,West Brom,Premier League,25,7,562,0,1,2005-2006,True,0.1601
Danny Gabbidon,WAL,DF,West Ham United,Premier League,25,32,2720,0,0,2005-2006,False,0.0
Gabi,ESP,MF,Atlético Madrid,La Liga,22,32,1958,1,2,2005-2006,True,0.1379
Igor Gabilondo,ESP,MF,Real Sociedad,La Liga,26,16,693,1,1,2005-2006,True,0.2597
Gabriel,BRA,DF,Málaga,La Liga,24,17,1010,0,0,2005-2006,False,0.0
Petr Gabriel,CZE,DF,Arminia,Bundesliga,32,6,540,0,1,2005-2006,True,0.1667
Al-Saadi Gaddafi,LBY,"FW,MF",Udinese,Serie A,32,1,10,0,0,2005-2006,False,0.0
Serge Gakpé,TOG,"FW,MF",Monaco,Ligue 1,18,13,619,2,0,2005-2006,False,0.2908
Fabio Galante,ITA,DF,Livorno,Serie A,31,35,3150,2,0,2005-2006,False,0.0571
Francesco Galeoto,ITA,DF,Treviso,Serie A,33,11,836,0,1,2005-2006,True,0.1077
Paul Gallagher,SCO,"FW,MF",Blackburn Rovers,Premier League,20,1,10,0,0,2005-2006,False,0.0
Francisco Gallardo,ESP,MF,Dep La Coruña,La Liga,25,7,213,0,0,2005-2006,False,0.0
William Gallas,FRA,DF,Chelsea,Premier League,27,34,2927,5,1,2005-2006,True,0.1845
Luciano Galletti,ARG,MF,Atlético Madrid,La Liga,25,26,1376,1,1,2005-2006,True,0.1308
Fabio Gallo,ITA,MF,Treviso,Serie A,34,14,1201,0,1,2005-2006,True,0.0749
Alessandro Gamberini,ITA,DF,Fiorentina,Serie A,23,19,1613,0,0,2005-2006,False,0.0
Salvatore Gambino,GER,"FW,MF",Dortmund,Bundesliga,21,15,667,2,0,2005-2006,False,0.2699
Kévin Gameiro,FRA,FW,Strasbourg,Ligue 1,18,8,385,1,1,2005-2006,True,0.4675
Jesús Gámez,ESP,DF,Málaga,La Liga,20,15,1010,0,0,2005-2006,False,0.0
Morten Gamst Pedersen,NOR,"FW,MF",Blackburn Rovers,Premier League,23,34,2812,9,5,2005-2006,True,0.4481
Ezequiel Garay,ARG,DF,Racing Sant,La Liga,18,7,630,0,0,2005-2006,False,0.0
Álex García,ESP,MF,Racing Sant,La Liga,20,1,23,0,0,2005-2006,False,0.0
José García Calvo,ESP,DF,Atlético Madrid,La Liga,30,11,487,0,1,2005-2006,True,0.1848
David García,ESP,DF,Espanyol,La Liga,24,27,2336,0,1,2005-2006,True,0.0385
Gabri García,ESP,"DF,MF",Barcelona,La Liga,26,11,428,0,0,2005-2006,False,0.0
Luis García,ESP,"FW,MF",Espanyol,La Liga,24,36,2706,10,2,2005-2006,True,0.3991
Luis García,ESP,MF,Liverpool,Premier League,27,31,1580,7,3,2005-2006,True,0.5696
Luis García,ESP,GK,Getafe,La Liga,26,25,2250,0,0,2005-2006,False,0.0
Pablo García,URU,"DF,MF",Real Madrid,La Liga,28,22,1380,0,0,2005-2006,False,0.0
Raúl García,ESP,"FW,MF",Osasuna,La Liga,19,33,2471,5,2,2005-2006,True,0.255
Sergio García,ESP,"FW,MF",Zaragoza,La Liga,22,19,714,4,3,2005-2006,True,0.8824
Anthony Gardner,ENG,DF,Tottenham Hotspur,Premier League,24,17,1405,0,0,2005-2006,False,0.0
Craig Gardner,ENG,MF,Aston Villa,Premier League,18,8,299,0,1,2005-2006,True,0.301
Ricardo Gardner,JAM,"DF,MF",Bolton Wanderers,Premier League,26,30,2411,0,2,2005-2006,True,0.0747
Gaizka Garitano,ESP,MF,Real Sociedad,La Liga,30,19,1470,3,0,2005-2006,False,0.1837
Javier Garrido,ESP,DF,Real Sociedad,La Liga,20,33,2818,0,2,2005-2006,True,0.0639
Andrea Gasbarroni,ITA,"FW,MF",Sampdoria,Serie A,23,28,1524,3,3,2005-2006,True,0.3543
Gaspar,ESP,DF,Alavés,La Liga,26,21,1710,0,0,2005-2006,False,0.0
Edu Gaspar,BRA,MF,Valencia,La Liga,27,6,203,0,0,2005-2006,False,0.0
Mirco Gasparetto,ITA,FW,Empoli,Serie A,25,6,69,0,0,2005-2006,False,0.0
Daniele Gastaldello,ITA,DF,Siena,Serie A,22,25,1558,1,0,2005-2006,False,0.0578
Vincent Gastine,FRA,MF,Marseille,Ligue 1,23,1,60,0,0,2005-2006,False,0.0
Gennaro Gattuso,ITA,MF,Milan,Serie A,27,35,2758,3,4,2005-2006,True,0.2284
Benjamin Gavanon,FRA,MF,Nancy,Ligue 1,24,28,2120,0,2,2005-2006,True,0.0849
Jaime Gavilán,ESP,MF,Getafe,La Liga,20,32,2463,4,11,2005-2006,True,0.5481
Tom Geißler,GER,"DF,MF",Mainz 05,Bundesliga,21,15,350,0,0,2005-2006,False,0.0
Giuseppe Gemiti,GER,"DF,MF",Chievo,Serie A,24,9,107,0,1,2005-2006,True,0.8411
David Generelo,ESP,MF,Zaragoza,La Liga,22,30,1501,1,0,2005-2006,False,0.06
Ludovic Genest,LAO,"FW,MF",Auxerre,Ligue 1,17,1,3,0,0,2005-2006,False,0.0
Benjamin Genghini,FRA,MF,Sochaux,Ligue 1,19,3,108,1,0,2005-2006,False,0.8333
Dennis Gentenaar,NED,GK,Dortmund,Bundesliga,29,10,900,0,0,2005-2006,False,0.0
Christian Gentner,GER,MF,Stuttgart,Bundesliga,19,23,1378,1,0,2005-2006,False,0.0653
Blagoy Georgiev,BUL,MF,Alavés,La Liga,23,10,294,0,0,2005-2006,False,0.0
Zoltán Gera,HUN,MF,West Brom,Premier League,26,15,1087,2,2,2005-2006,True,0.3312
Gerardo,ESP,"DF,MF",Málaga,La Liga,30,29,2538,2,3,2005-2006,True,0.1773
Fabian Gerber,SUI,MF,Mainz 05,Bundesliga,25,21,1313,0,5,2005-2006,True,0.3427
Heiko Gerber,GER,"DF,MF",Stuttgart,Bundesliga,33,10,679,0,0,2005-2006,False,0.0
Geremi,CMR,"DF,MF",Chelsea,Premier League,26,15,774,2,0,2005-2006,False,0.2326
Domenico Germinale,ITA,FW,Inter,Serie A,18,1,29,0,0,2005-2006,False,0.0
Steven Gerrard,ENG,MF,Liverpool,Premier League,25,32,2721,10,5,2005-2006,True,0.4961
Guillermo Giacomazzi,URU,MF,Lecce,Serie A,27,14,1148,3,1,2005-2006,True,0.3136
Andrea Giallombardo,ITA,DF,Lazio,Serie A,24,7,253,0,1,2005-2006,True,0.3557
Domenico Giampà,ITA,MF,Ascoli,Serie A,28,24,1174,0,0,2005-2006,False,0.0
Stelios Giannakopoulos,GRE,"FW,MF",Bolton Wanderers,Premier League,31,34,2540,9,4,2005-2006,True,0.4606
Giuliano Giannichedda,ITA,MF,Juventus,Serie A,30,15,780,0,1,2005-2006,True,0.1154
Ryan Giggs,WAL,"FW,MF",Manchester Utd,Premier League,31,27,1859,2,7,2005-2006,True,0.4357
David Gigliotti,FRA,FW,Monaco,Ligue 1,20,14,552,2,0,2005-2006,False,0.3261
Alberto Gilardino,ITA,FW,Milan,Serie A,23,34,2581,17,5,2005-2006,True,0.7671
Kerrea Gilbert,ENG,DF,Arsenal,Premier League,18,2,100,0,0,2005-2006,False,0.0
Gilberto,BRA,"DF,MF",Hertha BSC,Bundesliga,29,23,1867,2,1,2005-2006,True,0.1446
Nicolas Gillet,FRA,DF,Lens,Ligue 1,28,16,1063,1,0,2005-2006,False,0.0847
Christian Giménez,ARG,FW,Marseille,Ligue 1,30,21,887,1,0,2005-2006,False,0.1015
Davide Giorgino,ITA,MF,Lecce,Serie A,20,9,391,0,1,2005-2006,True,0.2302
Antonio Giosa,ITA,DF,Reggina,Serie A,21,6,399,0,0,2005-2006,False,0.0
Everton Giovanella,BRA,MF,Celta Vigo,La Liga,34,2,125,0,0,2005-2006,False,0.0
Élton Giovanni,BRA,MF,Alavés,La Liga,21,4,66,0,0,2005-2006,False,0.0
Thibault Giresse,FRA,MF,Toulouse,Ligue 1,24,9,307,0,0,2005-2006,False,0.0
Alberto Giuliatto,ITA,DF,Treviso,Serie A,21,18,1141,0,0,2005-2006,False,0.0
Ludovic Giuly,FRA,"FW,MF",Barcelona,La Liga,29,30,1752,5,5,2005-2006,True,0.5137
Federico Giunti,ITA,MF,Chievo,Serie A,33,28,2307,0,2,2005-2006,True,0.078
Shay Given,IRL,GK,Newcastle United,Premier League,29,38,3420,0,0,2005-2006,False,0.0
Gaël Givet,FRA,DF,Monaco,Ligue 1,23,32,2707,2,0,2005-2006,False,0.0665
Gláuber,BRA,DF,Nürnberg,Bundesliga,21,12,864,0,0,2005-2006,False,0.0
Luigi Glombard,FRA,FW,Nantes,Ligue 1,20,16,768,1,0,2005-2006,False,0.1172
Massimo Gobbi,ITA,"DF,MF",Cagliari,Serie A,24,35,2942,2,3,2005-2006,True,0.153
Denis Godeas,ITA,FW,Palermo,Serie A,30,15,652,3,2,2005-2006,True,0.6902
Iñaki Goitia,ESP,GK,Málaga,La Liga,23,2,140,0,0,2005-2006,False,0.0
Berkant Göktan,TUR,FW,Kaiserslautern,Bundesliga,24,7,199,1,0,2005-2006,False,0.4523
Alain Goma,FRA,DF,Fulham,Premier League,32,13,1170,0,0,2005-2006,False,0.0
Mario Gómez,GER,FW,Stuttgart,Bundesliga,20,30,1128,6,2,2005-2006,True,0.6383
Bafétimbi Gomis,FRA,FW,Saint-Étienne,Ligue 1,19,24,849,2,0,2005-2006,False,0.212
Aílton Gonçalves,BRA,FW,Hamburger SV,Bundesliga,32,13,823,3,0,2005-2006,False,0.3281
Javi González,ESP,MF,Athletic Club,La Liga,31,5,216,0,0,2005-2006,False,0.0
Kily González,ARG,"FW,MF",Inter,Serie A,30,16,890,0,1,2005-2006,True,0.1011
Mariano González,ARG,MF,Palermo,Serie A,24,30,1605,2,3,2005-2006,True,0.2804
Mark González,CHI,"FW,MF",Real Sociedad,La Liga,21,16,1058,4,3,2005-2006,True,0.5955
Mikel González,ESP,DF,Real Sociedad,La Liga,19,3,263,0,0,2005-2006,False,0.0
Sébastien Gormond,FRA,MF,Le Mans,Ligue 1,23,3,160,0,0,2005-2006,False,0.0
Yoann Gourcuff,FRA,MF,Rennes,Ligue 1,19,36,2420,6,3,2005-2006,True,0.3347
Sidney Govou,FRA,"FW,MF",Lyon,Ligue 1,26,35,2210,5,6,2005-2006,True,0.448
Grafite,BRA,FW,Le Mans,Ligue 1,26,11,691,3,1,2005-2006,True,0.521
Danny Graham,ENG,FW,Middlesbrough,Premier League,19,3,100,0,0,2005-2006,False,0.0
Dimitrios Grammozis,GRE,MF,Köln,Bundesliga,27,19,1173,0,0,2005-2006,False,0.0
Alessandro Grandoni,ITA,DF,Livorno,Serie A,28,34,3001,0,0,2005-2006,False,0.0
Thomas Gravesen,DEN,MF,Real Madrid,La Liga,29,17,795,0,0,2005-2006,False,0.0
Sébastien Grax,FRA,FW,Troyes,Ligue 1,21,29,1804,9,2,2005-2006,True,0.5488
Andy Gray,SCO,FW,Sunderland,Premier League,27,21,1124,1,1,2005-2006,True,0.1601
Julian Gray,ENG,"FW,MF",Birmingham City,Premier League,25,21,1694,1,2,2005-2006,True,0.1594
Michael Gray,ENG,"DF,MF",Blackburn Rovers,Premier League,30,30,2567,0,1,2005-2006,True,0.0351
Leandro Greco,ITA,MF,Roma,Serie A,19,1,1,0,0,2005-2006,False,0.0
Jonathan Greening,ENG,MF,West Brom,Premier League,26,38,3292,2,4,2005-2006,True,0.164
Damien Gregorini,FRA,GK,Nice,Ligue 1,26,33,2970,0,0,2005-2006,False,0.0
Vince Grella,AUS,MF,Parma,Serie A,25,35,2989,1,0,2005-2006,False,0.0301
François Grenet,FRA,DF,Nice,Ligue 1,30,1,1,0,0,2005-2006,False,0.0
Vratislav Greško,SVK,DF,Blackburn Rovers,Premier League,28,3,144,0,0,2005-2006,False,0.0
Stéphane Grichting,SUI,DF,Auxerre,Ligue 1,26,25,2159,0,0,2005-2006,False,0.0
Andy Griffin,ENG,DF,Portsmouth,Premier League,26,22,1767,0,0,2005-2006,False,0.0
Ivica Grlić,BIH,MF,MSV Duisburg,Bundesliga,29,13,875,1,1,2005-2006,True,0.2057
Fabio Grosso,ITA,"DF,MF",Palermo,Serie A,27,33,2970,0,2,2005-2006,True,0.0606
Jesper Grønkjær,DEN,"FW,MF",Stuttgart,Bundesliga,27,25,1554,0,3,2005-2006,True,0.1737
Roberto Guana,ITA,MF,Ascoli,Serie A,24,33,2703,1,1,2005-2006,True,0.0666
Matteo Guardalben,ITA,GK,Parma,Serie A,31,7,618,0,0,2005-2006,False,0.0
Matteo Guardalben,ITA,GK,Palermo,Serie A,31,6,492,0,0,2005-2006,False,0.0
Antonio Guayre,ESP,"FW,MF",Villarreal,La Liga,25,17,820,2,0,2005-2006,False,0.2195
Haykel Guemamdia,TUN,FW,Strasbourg,Ligue 1,23,13,584,0,0,2005-2006,False,0.0
Javi Guerrero,ESP,FW,Celta Vigo,La Liga,28,19,595,0,0,2005-2006,False,0.0
Julen Guerrero,ESP,"FW,MF",Athletic Club,La Liga,31,17,499,0,0,2005-2006,False,0.0
Paolo Guerrero,PER,FW,Bayern Munich,Bundesliga,21,14,655,4,3,2005-2006,True,0.9618
Babacar Gueye,SEN,FW,Metz,Ligue 1,19,22,855,3,1,2005-2006,True,0.4211
Rolf-Christel Guié-Mien,CGO,MF,Köln,Bundesliga,27,7,396,0,0,2005-2006,False,0.0
Gianni Guigou,URU,MF,Treviso,Serie A,30,17,1071,0,0,2005-2006,False,0.0
Auriol Guillaume,NAN,DF,Troyes,Ligue 1,25,3,225,0,0,2005-2006,False,0.0
Loïc Guillon,FRA,DF,Nantes,Ligue 1,23,31,2556,1,1,2005-2006,True,0.0704
Dani Güiza,ESP,FW,Getafe,La Liga,24,32,2205,9,6,2005-2006,True,0.6122
Ole Gunnar Solskjær,NOR,FW,Manchester Utd,Premier League,32,3,62,0,0,2005-2006,False,0.0
Felipe Guréndez,ESP,MF,Athletic Club,La Liga,29,1,40,1,0,2005-2006,False,2.25
Carlos Gurpegui,ESP,"DF,MF",Athletic Club,La Liga,24,30,2602,2,1,2005-2006,True,0.1038
Guti,ESP,"FW,MF",Real Madrid,La Liga,28,33,2605,4,6,2005-2006,True,0.3455
Ibón Gutiérrez,ESP,MF,Athletic Club,La Liga,21,5,450,0,0,2005-2006,False,0.0
Jonás Gutiérrez,ARG,MF,Mallorca,La Liga,22,30,2363,2,0,2005-2006,False,0.0762
Julian de Guzmán,CAN,MF,Dep La Coruña,La Liga,24,22,1470,1,2,2005-2006,True,0.1837
Tomás Guzmán,PAR,"FW,MF",Siena,Serie A,23,10,259,1,0,2005-2006,False,0.3475
Eiður Guðjohnsen,ISL,"FW,MF",Chelsea,Premier League,26,26,1547,2,5,2005-2006,True,0.4072
Daniel Gygax,SUI,"FW,MF",Lille,Ligue 1,23,22,994,4,0,2005-2006,False,0.3622
Pape Habib Sow,SEN,"DF,MF",Sochaux,Ligue 1,19,1,21,0,0,2005-2006,False,0.0
Rudy Haddad,FRA,MF,Paris Saint-Germain,Ligue 1,20,5,149,0,0,2005-2006,False,0.0
El Hadji Diouf,SEN,"FW,MF",Bolton Wanderers,Premier League,24,20,1404,3,1,2005-2006,True,0.2564
Youssouf Hadji,MAR,"FW,MF",Rennes,Ligue 1,25,21,1237,3,0,2005-2006,False,0.2183
Karim Haggui,TUN,DF,Strasbourg,Ligue 1,21,23,1953,2,0,2005-2006,False,0.0922
Hendrik Hahne,GER,MF,Hannover 96,Bundesliga,19,7,242,0,1,2005-2006,True,0.3719
Mathias Hain,GER,GK,Arminia,Bundesliga,32,33,2940,0,0,2005-2006,False,0.0
Daniel Halfar,GER,MF,Kaiserslautern,Bundesliga,17,18,678,3,2,2005-2006,True,0.6637
Sören Halfar,GER,DF,Hannover 96,Bundesliga,18,5,249,0,0,2005-2006,False,0.0
Dietmar Hamann,GER,MF,Liverpool,Premier League,31,17,1147,0,1,2005-2006,True,0.0785
Sébastien Hamel,FRA,GK,Auxerre,Ligue 1,29,2,123,0,0,2005-2006,False,0.0
Samir Handanović,SVN,GK,Lazio,Serie A,21,1,90,0,0,2005-2006,False,0.0
Samir Handanović,SVN,GK,Treviso,Serie A,21,3,264,0,0,2005-2006,False,0.0
Mike Hanke,GER,FW,Wolfsburg,Bundesliga,21,31,2138,8,1,2005-2006,True,0.3789
Marlon Harewood,ENG,FW,West Ham United,Premier League,25,37,2841,14,4,2005-2006,True,0.5702
Owen Hargreaves,ENG,MF,Bayern Munich,Bundesliga,24,16,1240,1,1,2005-2006,True,0.1452
Vahid Hashemian,IRN,"FW,MF",Hannover 96,Bundesliga,29,29,2140,4,2,2005-2006,True,0.2523
Markus Hausweiler,GER,MF,MSV Duisburg,Bundesliga,29,3,270,0,0,2005-2006,False,0.0
Yohan Hautcœur,FRA,MF,Le Mans,Ligue 1,23,35,2789,3,1,2005-2006,True,0.1291
Christofer Heimeroth,GER,GK,Schalke 04,Bundesliga,23,2,180,0,0,2005-2006,False,0.0
Dirk Heinen,GER,GK,Stuttgart,Bundesliga,34,3,270,0,0,2005-2006,False,0.0
Marek Heinz,CZE,"FW,MF",Gladbach,Bundesliga,27,3,244,0,0,2005-2006,False,0.0
Gabriel Heinze,ARG,DF,Manchester Utd,Premier League,27,4,229,0,0,2005-2006,False,0.0
Iván Helguera,ESP,"DF,MF",Real Madrid,La Liga,30,19,1571,0,1,2005-2006,True,0.0573
Heiðar Helguson,ISL,FW,Fulham,Premier League,27,27,1389,8,2,2005-2006,True,0.6479
David Hellebuyck,FRA,MF,Saint-Étienne,Ligue 1,26,35,3044,3,3,2005-2006,True,0.1774
Patrick Helmes,GER,FW,Köln,Bundesliga,21,13,518,4,1,2005-2006,True,0.8687
Thomas Helveg,DEN,DF,Gladbach,Bundesliga,34,5,293,0,0,2005-2006,False,0.0
Stéphane Henchoz,SUI,DF,Wigan Athletic,Premier League,30,26,2291,0,0,2005-2006,False,0.0
Lee Hendrie,ENG,MF,Aston Villa,Premier League,28,16,665,1,2,2005-2006,True,0.406
Henrique,BRA,DF,Bordeaux,Ligue 1,22,18,1620,1,2,2005-2006,True,0.1667
Thierry Henry,FRA,FW,Arsenal,Premier League,27,32,2672,27,8,2005-2006,True,1.1789
Julio Hernán Rossi,ARG,FW,Nantes,Ligue 1,28,12,589,1,0,2005-2006,False,0.1528
Pablo Hernández,ESP,"FW,MF",Valencia,La Liga,20,1,21,0,0,2005-2006,False,0.0
Bruno Herrero Arias,ESP,MF,Sevilla,La Liga,20,2,15,0,0,2005-2006,False,0.0
Chus Herrero,ESP,DF,Zaragoza,La Liga,21,5,346,0,0,2005-2006,False,0.0
Ingo Hertzsch,GER,DF,Kaiserslautern,Bundesliga,28,26,2016,0,0,2005-2006,False,0.0
Nzelo Hervé Lembi,COD,DF,Kaiserslautern,Bundesliga,29,29,2439,1,1,2005-2006,True,0.0738
Emile Heskey,ENG,FW,Birmingham City,Premier League,27,34,2814,4,4,2005-2006,True,0.2559
Tony Heurtebis,FRA,GK,Nantes,Ligue 1,30,3,225,0,0,2005-2006,False,0.0
Tony Hibbert,ENG,DF,Everton,Premier League,24,29,2568,0,0,2005-2006,False,0.0
Antonio Hidalgo,ESP,MF,Málaga,La Liga,26,35,1442,4,4,2005-2006,True,0.4993
Timo Hildebrand,GER,GK,Stuttgart,Bundesliga,26,31,2790,0,0,2005-2006,False,0.0
Vitorino Hilton,BRA,DF,Lens,Ligue 1,27,35,3075,2,0,2005-2006,False,0.0585
Andreas Hinkel,GER,DF,Stuttgart,Bundesliga,23,26,2069,0,1,2005-2006,True,0.0435
Shaka Hislop,TRI,GK,West Ham United,Premier League,36,16,1410,0,0,2005-2006,False,0.0
Thomas Hitzlsperger,GER,MF,Stuttgart,Bundesliga,23,26,1774,2,1,2005-2006,True,0.1522
Alexander Hleb,BLR,MF,Arsenal,Premier League,24,25,1480,3,0,2005-2006,False,0.1824
Lee Ho-jin,KOR,"DF,FW",Racing Sant,La Liga,22,1,90,0,0,2005-2006,False,0.0
Jared Hodgkiss,ENG,DF,West Brom,Premier League,18,1,28,0,0,2005-2006,False,0.0
Kevin Hofland,NED,DF,Wolfsburg,Bundesliga,26,19,1697,2,0,2005-2006,False,0.1061
Vincent Hognon,FRA,DF,Saint-Étienne,Ligue 1,30,30,2684,3,0,2005-2006,False,0.1006
Matt Holland,IRL,MF,Charlton Athletic,Premier League,31,23,1741,1,0,2005-2006,False,0.0517
Rick Hoogendorp,NED,FW,Wolfsburg,Bundesliga,30,14,746,1,0,2005-2006,False,0.1206
Geoff Horsfield,ENG,FW,West Brom,Premier League,31,18,867,4,0,2005-2006,False,0.4152
Russell Hoult,ENG,GK,West Brom,Premier League,32,1,30,0,0,2005-2006,False,0.0
Samy Houri,FRA,MF,Saint-Étienne,Ligue 1,19,3,35,0,0,2005-2006,False,0.0
Tim Howard,USA,GK,Manchester Utd,Premier League,26,1,45,0,0,2005-2006,False,0.0
Justin Hoyte,TRI,DF,Sunderland,Premier League,20,27,2375,1,0,2005-2006,False,0.0379
Hermann Hreiðarsson,ISL,DF,Charlton Athletic,Premier League,31,34,3060,0,3,2005-2006,True,0.0882
Marian Hristov,BUL,MF,Wolfsburg,Bundesliga,32,9,660,1,1,2005-2006,True,0.2727
Tom Huddlestone,ENG,MF,Tottenham Hotspur,Premier League,18,4,138,0,1,2005-2006,True,0.6522
Benjamin Huggel,SUI,MF,Eintracht Frankfurt,Bundesliga,28,28,1868,0,0,2005-2006,False,0.0
Aaron Hughes,NIR,DF,Aston Villa,Premier League,25,35,3020,0,5,2005-2006,True,0.149
Bryan Hughes,ENG,MF,Charlton Athletic,Premier League,29,33,1936,3,3,2005-2006,True,0.2789
Richard Hughes,SCO,MF,Portsmouth,Premier League,26,26,1817,0,0,2005-2006,False,0.0
Uwe Hünemeier,GER,DF,Dortmund,Bundesliga,19,2,135,0,0,2005-2006,False,0.0
Aaron Hunt,GER,"FW,MF",Werder Bremen,Bundesliga,18,7,232,0,0,2005-2006,False,0.0
Nicky Hunt,ENG,DF,Bolton Wanderers,Premier League,21,20,1243,0,1,2005-2006,True,0.0724
Moisés Hurtado,ESP,MF,Espanyol,La Liga,24,20,1473,0,0,2005-2006,False,0.0
Szabolcs Huszti,HUN,MF,Metz,Ligue 1,22,18,1145,1,0,2005-2006,False,0.0786
Robert Huth,GER,DF,Chelsea,Premier League,20,13,532,0,1,2005-2006,True,0.1692
Sami Hyypiä,FIN,DF,Liverpool,Premier League,31,36,3093,1,1,2005-2006,True,0.0582
Pasquale Iadaresta,ITA,FW,Siena,Serie A,19,2,66,0,0,2005-2006,False,0.0
Vincenzo Iaquinta,ITA,FW,Udinese,Serie A,25,24,1911,9,1,2005-2006,True,0.471
Ariel Ibagaza,ARG,MF,Atlético Madrid,La Liga,28,25,1460,0,3,2005-2006,True,0.1849
Pablo Ibáñez,ESP,DF,Atlético Madrid,La Liga,23,35,3127,2,0,2005-2006,False,0.0576
Zlatan Ibrahimović,SWE,FW,Juventus,Serie A,23,35,2402,7,6,2005-2006,True,0.4871
Mohammadou Idrissou,CMR,FW,Hannover 96,Bundesliga,25,4,62,0,0,2005-2006,False,0.0
Iago Iglesias,ESP,MF,Dep La Coruña,La Liga,21,11,660,2,0,2005-2006,False,0.2727
Ilan,BRA,FW,Sochaux,Ligue 1,24,27,2156,10,2,2005-2006,True,0.5009
