player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Beto,POR,DF,Recreativo,La Liga,30.0,25,1999,2,1,2006-2007,False,0.1351
Grégory Bettiol,FRA,FW,Lyon,Ligue 1,20.0,4,84,0,0,2006-2007,False,0.0
Habib Beye,SEN,DF,Marseille,Ligue 1,28.0,36,3240,0,0,2006-2007,False,0.0
Yacine Bezzaz,ALG,MF,Valenciennes,Ligue 1,25.0,20,1127,2,1,2006-2007,False,0.2396
Marco Biagianti,ITA,MF,Catania,Serie A,22.0,2,59,0,0,2006-2007,False,0.0
Frédéric Biancalani,FRA,DF,Nancy,Ligue 1,32.0,20,1499,0,0,2006-2007,False,0.0
Rolando Bianchi,ITA,FW,Reggina,Serie A,23.0,37,3125,18,2,2006-2007,False,0.576
Paolo Bianco,ITA,DF,Cagliari,Serie A,28.0,35,3144,1,0,2006-2007,False,0.0286
Giuseppe Biava,ITA,DF,Palermo,Serie A,29.0,23,1759,1,1,2006-2007,False,0.1023
Daniel Bierofka,GER,MF,Stuttgart,Bundesliga,27.0,12,496,0,1,2006-2007,False,0.1815
André Bikey,CMR,"DF,MF",Reading,Premier League,21.0,15,828,0,0,2006-2007,False,0.0
Nicki Bille Nielsen,DEN,FW,Reggina,Serie A,18.0,7,69,0,0,2006-2007,False,0.0
Daniel Bilos,ARG,MF,Saint-Étienne,Ligue 1,25.0,14,365,0,1,2006-2007,False,0.2466
Davide Biondini,ITA,MF,Cagliari,Serie A,23.0,31,2462,1,3,2006-2007,False,0.1462
Valter Birsa,SVN,"FW,MF",Sochaux,Ligue 1,19.0,31,1668,3,4,2006-2007,False,0.3777
Milan Biševac,SRB,DF,Lens,Ligue 1,22.0,9,650,0,1,2006-2007,False,0.1385
Mattia Biso,ITA,MF,Catania,Serie A,29.0,15,641,0,0,2006-2007,False,0.0
Joe Bizera,URU,DF,Cagliari,Serie A,26.0,10,566,0,0,2006-2007,False,0.0
Albano Bizzarri,ARG,GK,Gimnàstic,La Liga,28.0,22,1980,0,0,2006-2007,False,0.0
Saša Bjelanović,CRO,FW,Ascoli,Serie A,27.0,26,2001,7,0,2006-2007,False,0.3148
Kepa Blanco,ESP,FW,West Ham United,Premier League,22.0,8,169,1,0,2006-2007,False,0.5325
Kepa Blanco,ESP,FW,Sevilla,La Liga,22.0,9,372,3,0,2006-2007,False,0.7258
Manuele Blasi,ITA,MF,Fiorentina,Serie A,25.0,31,1677,1,1,2006-2007,False,0.1073
Luís Boa Morte,POR,"FW,MF",West Ham United,Premier League,28.0,14,773,1,2,2006-2007,False,0.3493
Luís Boa Morte,POR,"FW,MF",Fulham,Premier League,28.0,15,1102,0,1,2006-2007,False,0.0817
Isaac Boakye,GHA,FW,Wolfsburg,Bundesliga,24.0,24,1283,4,1,2006-2007,False,0.3507
George Boateng,NED,MF,Middlesbrough,Premier League,30.0,35,3018,1,1,2006-2007,False,0.0596
Jérôme Boateng,GER,DF,Hertha BSC,Bundesliga,17.0,10,654,0,0,2006-2007,False,0.0
Kevin-Prince Boateng,GHA,"FW,MF",Hertha BSC,Bundesliga,19.0,21,1453,2,3,2006-2007,False,0.3097
Garry Bocaly,FRA,DF,Marseille,Ligue 1,18.0,3,252,0,0,2006-2007,False,0.0
Carlos Bocanegra,USA,DF,Fulham,Premier League,27.0,30,2331,5,0,2006-2007,False,0.1931
Antonio Bocchetti,ITA,DF,Parma,Serie A,26.0,18,881,0,1,2006-2007,False,0.1022
Salvatore Bocchetti,ITA,DF,Ascoli,Serie A,19.0,2,47,0,0,2006-2007,True,0.0
Alessandro Boccolini,ITA,GK,Ascoli,Serie A,22.0,2,130,0,0,2006-2007,False,0.0
Rodolfo Bodipo,EQG,FW,Dep La Coruña,La Liga,28.0,7,267,2,1,2006-2007,False,1.0112
Mathieu Bodmer,FRA,"DF,MF",Lille,Ligue 1,23.0,32,2358,8,2,2006-2007,False,0.3817
Sebastian Boenisch,POL,DF,Schalke 04,Bundesliga,19.0,8,218,0,0,2006-2007,False,0.0
Erjon Bogdani,ALB,FW,Siena,Serie A,29.0,15,853,2,0,2006-2007,True,0.211
Erjon Bogdani,ALB,FW,Chievo,Serie A,29.0,19,1208,5,0,2006-2007,True,0.3725
Jörg Böhme,GER,MF,Arminia,Bundesliga,32.0,30,2184,4,8,2006-2007,False,0.4945
Arthur Boka,CIV,DF,Stuttgart,Bundesliga,23.0,19,1436,1,2,2006-2007,False,0.188
Jorge Bolaño,COL,MF,Parma,Serie A,29.0,10,490,0,0,2006-2007,False,0.0
Bolívar,BRA,DF,Monaco,Ligue 1,25.0,34,3060,0,0,2006-2007,False,0.0
Markus Bollmann,GER,DF,Arminia,Bundesliga,25.0,18,1433,0,0,2006-2007,False,0.0
Davide Bombardini,ITA,MF,Atalanta,Serie A,32.0,23,868,2,3,2006-2007,False,0.5184
Mark van Bommel,NED,MF,Bayern Munich,Bundesliga,29.0,29,2488,6,4,2006-2007,False,0.3617
Massimo Bonanni,ITA,MF,Ascoli,Serie A,24.0,21,1069,2,2,2006-2007,False,0.3368
Emiliano Bonazzoli,ITA,FW,Sampdoria,Serie A,27.0,27,1841,4,2,2006-2007,False,0.2933
Daniele Bonera,ITA,DF,Milan,Serie A,25.0,25,2028,0,0,2006-2007,False,0.0
Riccardo Bonetto,ITA,"DF,MF",Lazio,Serie A,27.0,9,435,0,0,2006-2007,False,0.0
Philipp Bönig,GER,DF,Bochum,Bundesliga,26.0,30,2499,0,0,2006-2007,False,0.0
Laurent Bonnart,FRA,DF,Le Mans,Ligue 1,26.0,20,1698,0,0,2006-2007,False,0.0
Alexandre Bonnet,FRA,MF,Toulouse,Ligue 1,19.0,13,350,0,1,2006-2007,False,0.2571
Marcelo Bordon,BRA,DF,Schalke 04,Bundesliga,30.0,28,2483,3,1,2006-2007,False,0.145
Márcio Borges,BRA,DF,Arminia,Bundesliga,33.0,6,506,1,0,2006-2007,False,0.1779
Guillaume Borne,FRA,DF,Rennes,Ligue 1,18.0,8,594,0,0,2006-2007,False,0.0
Tim Borowski,GER,MF,Werder Bremen,Bundesliga,26.0,17,1266,2,1,2006-2007,False,0.2133
Marco Borriello,ITA,FW,Milan,Serie A,24.0,9,400,1,0,2006-2007,False,0.225
Hameur Bouazza,ALG,"FW,MF",Watford,Premier League,21.0,32,2353,5,3,2006-2007,False,0.306
Papa Bouba Diop,SEN,"DF,MF",Fulham,Premier League,28.0,23,1703,0,2,2006-2007,False,0.1057
Madjid Bougherra,ALG,DF,Charlton Athletic,Premier League,23.0,5,218,0,0,2006-2007,False,0.0
Razak Boukari,TOG,"FW,MF",Lens,Ligue 1,19.0,29,1038,0,3,2006-2007,False,0.2601
Nourdin Boukhari,MAR,MF,Nantes,Ligue 1,26.0,9,360,2,0,2006-2007,False,0.5
Khalid Boulahrouz,NED,DF,Chelsea,Premier League,24.0,13,812,0,0,2006-2007,False,0.0
Wilfred Bouma,NED,DF,Aston Villa,Premier League,28.0,25,1973,0,1,2006-2007,False,0.0456
Hakim El Bounadi,MAR,MF,Sochaux,Ligue 1,19.0,3,270,0,1,2006-2007,False,0.3333
Freddy Bourgeois,FRA,"FW,MF",Valenciennes,Ligue 1,29.0,9,446,1,0,2006-2007,False,0.2018
Kemal Bourhani,COM,FW,Lorient,Ligue 1,24.0,13,338,0,0,2006-2007,False,0.0
Grégory Bourillon,FRA,"DF,MF",Rennes,Ligue 1,22.0,23,2010,0,0,2006-2007,False,0.0
Mansour Boutabout,ALG,FW,Sedan,Ligue 1,27.0,36,2097,5,1,2006-2007,False,0.2575
Marc Boutruche,FRA,DF,Lorient,Ligue 1,29.0,8,521,0,0,2006-2007,False,0.0
Iago Bouzón,ESP,DF,Recreativo,La Liga,23.0,6,291,0,0,2006-2007,False,0.0
Cesare Bovo,ITA,DF,Torino,Serie A,23.0,9,647,1,0,2006-2007,False,0.1391
Lee Bowyer,ENG,MF,West Ham United,Premier League,29.0,20,1436,0,1,2006-2007,False,0.0627
Emmerson Boyce,BRB,DF,Wigan Athletic,Premier League,26.0,34,3020,0,1,2006-2007,False,0.0298
Gennaro Bracigliano,FRA,GK,Nancy,Ligue 1,26.0,10,855,0,0,2006-2007,False,0.0
Titus Bramble,ENG,DF,Newcastle United,Premier League,25.0,17,1493,0,0,2006-2007,False,0.0
Florin Bratu,ROU,FW,Valenciennes,Ligue 1,26.0,22,1161,1,2,2006-2007,False,0.2326
Claudio Bravo,CHI,GK,Real Sociedad,La Liga,23.0,29,2610,0,0,2006-2007,False,0.0
Raúl Bravo,ESP,DF,Real Madrid,La Liga,25.0,8,441,0,0,2006-2007,False,0.0
Víctor Bravo,ESP,MF,Atlético Madrid,La Liga,22.0,2,139,0,0,2006-2007,False,0.0
Thomas Brdarić,GER,FW,Hannover 96,Bundesliga,31.0,11,669,5,0,2006-2007,False,0.6726
Jérémie Bréchet,FRA,"DF,MF",Sochaux,Ligue 1,26.0,28,2484,0,1,2006-2007,False,0.0362
Mark Bresciano,AUS,MF,Palermo,Serie A,26.0,34,2552,6,4,2006-2007,False,0.3527
Ezio Brevi,ITA,"DF,MF",Siena,Serie A,36.0,22,1104,1,0,2006-2007,False,0.0815
Oscar Brevi,ITA,DF,Torino,Serie A,38.0,22,1837,0,0,2006-2007,False,0.0
Jimmy Briand,FRA,"FW,MF",Rennes,Ligue 1,20.0,35,2401,9,4,2006-2007,False,0.4873
Vincent Briant,FRA,GK,Nantes,Ligue 1,20.0,8,720,0,0,2006-2007,False,0.0
Wayne Bridge,ENG,DF,Chelsea,Premier League,25.0,22,1547,0,4,2006-2007,False,0.2327
Franco Brienza,ITA,"FW,MF",Palermo,Serie A,27.0,22,878,0,2,2006-2007,False,0.205
Matthew Briggs,GUY,DF,Fulham,Premier League,15.0,1,13,0,0,2006-2007,False,0.0
Matteo Brighi,ITA,MF,Chievo,Serie A,25.0,28,2172,6,0,2006-2007,False,0.2486
Jonathan Brison,FRA,"DF,MF",Nancy,Ligue 1,23.0,20,1313,1,2,2006-2007,False,0.2056
Davide Brivio,ITA,DF,Fiorentina,Serie A,18.0,1,25,0,0,2006-2007,False,0.0
Cristian Brocchi,ITA,MF,Milan,Serie A,30.0,29,2149,1,3,2006-2007,False,0.1675
Leigh Bromby,ENG,DF,Sheffield United,Premier League,26.0,17,1139,0,0,2006-2007,False,0.0
Giovanni van Bronckhorst,NED,"DF,MF",Barcelona,La Liga,31.0,23,1775,0,2,2006-2007,False,0.1014
Jason Brown,WAL,GK,Blackburn Rovers,Premier League,24.0,1,45,0,0,2006-2007,False,0.0
Michael Brown,ENG,MF,Fulham,Premier League,29.0,34,2936,0,0,2006-2007,False,0.0
Wes Brown,ENG,DF,Manchester Utd,Premier League,26.0,22,1601,0,2,2006-2007,False,0.1124
Kévin Bru,MRI,MF,Rennes,Ligue 1,17.0,2,15,0,0,2006-2007,False,0.0
Arnold Bruggink,NED,"FW,MF",Hannover 96,Bundesliga,29.0,32,2003,6,4,2006-2007,False,0.4493
Philippe Brunel,FRA,MF,Sochaux,Ligue 1,33.0,9,391,0,0,2006-2007,False,0.0
Salvatore Bruno,ITA,FW,Chievo,Serie A,26.0,4,149,0,0,2006-2007,False,0.0
Markus Brzenska,GER,DF,Dortmund,Bundesliga,22.0,25,1916,3,0,2006-2007,False,0.1409
Abel Buades,ESP,MF,Gimnàstic,La Liga,29.0,18,1421,1,1,2006-2007,False,0.1267
Luca Bucci,ITA,GK,Parma,Serie A,37.0,26,2319,0,0,2006-2007,False,0.0
Igor Budan,CRO,FW,Parma,Serie A,26.0,35,2721,13,3,2006-2007,False,0.5292
Alessandro Budel,ITA,MF,Cagliari,Serie A,25.0,30,1768,1,1,2006-2007,False,0.1018
Viktor Budyanskiy,RUS,MF,Ascoli,Serie A,22.0,30,2587,3,1,2006-2007,False,0.1392
Jimmy Bullard,ENG,MF,Fulham,Premier League,27.0,4,305,2,1,2006-2007,False,0.8852
Nicolás Burdisso,ARG,DF,Inter,Serie A,25.0,24,1884,2,1,2006-2007,False,0.1433
Dick van Burik,NED,DF,Hertha BSC,Bundesliga,32.0,28,2379,2,1,2006-2007,False,0.1135
Salvatore Burrai,ITA,MF,Cagliari,Serie A,19.0,1,9,0,0,2006-2007,True,0.0
Antonio Buscè,ITA,MF,Empoli,Serie A,30.0,35,3071,4,7,2006-2007,False,0.3224
Ludovic Butelle,FRA,GK,Valencia,La Liga,23.0,8,634,0,0,2006-2007,False,0.0
Heiko Butscher,GER,DF,Bochum,Bundesliga,26.0,20,1253,1,1,2006-2007,False,0.1437
Hans-Jörg Butt,GER,GK,Leverkusen,Bundesliga,32.0,22,1918,0,0,2006-2007,False,0.0
Nicky Butt,ENG,"DF,MF",Newcastle United,Premier League,31.0,31,2322,1,2,2006-2007,False,0.1163
Daniele Buzzegoli,ITA,MF,Empoli,Serie A,23.0,2,16,0,0,2006-2007,True,0.0
Kasper Bøgelund,DEN,DF,Gladbach,Bundesliga,25.0,21,1794,0,0,2006-2007,False,0.0
Bocundji Ca,GNB,MF,Nantes,Ligue 1,19.0,9,637,0,0,2006-2007,False,0.0
Yohan Cabaye,FRA,MF,Lille,Ligue 1,20.0,22,1649,3,0,2006-2007,False,0.1637
Caçapa,BRA,"DF,MF",Lyon,Ligue 1,30.0,6,510,0,0,2006-2007,False,0.0
Cacau,GER,FW,Stuttgart,Bundesliga,25.0,32,2616,13,4,2006-2007,False,0.5849
Cafú,BRA,DF,Milan,Serie A,36.0,24,1953,0,3,2006-2007,False,0.1382
Nicholas Caglioni,ITA,GK,Messina,Serie A,23.0,7,630,0,0,2006-2007,False,0.0
Gary Cahill,ENG,DF,Aston Villa,Premier League,20.0,20,1744,0,0,2006-2007,False,0.0
Tim Cahill,AUS,"FW,MF",Everton,Premier League,26.0,18,1404,5,0,2006-2007,False,0.3205
Ellery Cairo,NED,"FW,MF",Hertha BSC,Bundesliga,27.0,11,500,0,2,2006-2007,False,0.36
Gaetano Cala,NAN,,Messina,Serie A,17.0,2,135,0,0,2006-2007,True,0.0
Juan Calatayud,ESP,GK,Racing Sant,La Liga,26.0,7,600,0,0,2006-2007,False,0.0
Alex Calderoni,ITA,GK,Atalanta,Serie A,30.0,37,3330,0,0,2006-2007,False,0.0
Antonio Calle,ESP,FW,Recreativo,La Liga,27.0,7,458,2,1,2006-2007,False,0.5895
Jan-Ingwer Callsen-Bracker,GER,DF,Leverkusen,Bundesliga,21.0,15,989,1,0,2006-2007,False,0.091
Jean Calvé,FRA,DF,Le Mans,Ligue 1,22.0,20,1278,0,1,2006-2007,False,0.0704
Diego Camacho,ESP,MF,Levante,La Liga,29.0,33,2564,3,2,2006-2007,False,0.1755
Henri Camara,SEN,FW,Wigan Athletic,Premier League,29.0,23,1617,6,1,2006-2007,False,0.3896
Ibrahima Camara,GUI,"DF,MF",Le Mans,Ligue 1,21.0,19,1606,0,0,2006-2007,False,0.0
Souleymane Camara,SEN,FW,Nice,Ligue 1,23.0,14,250,0,0,2006-2007,False,0.0
Zoumana Camara,FRA,DF,Saint-Étienne,Ligue 1,27.0,36,3240,0,0,2006-2007,False,0.0
Esteban Cambiasso,ARG,MF,Inter,Serie A,25.0,21,1592,3,3,2006-2007,False,0.3392
Basile Camerling,FRA,FW,Nancy,Ligue 1,19.0,1,20,0,0,2006-2007,False,0.0
Andrea Campagnolo,ITA,GK,Reggina,Serie A,28.0,15,1312,0,0,2006-2007,False,0.0
Alejandro Campano,ESP,MF,Gimnàstic,La Liga,27.0,29,1809,3,5,2006-2007,False,0.398
Sol Campbell,ENG,"DF,FW",Portsmouth,Premier League,31.0,32,2880,1,2,2006-2007,False,0.0938
Iván Campo,ESP,"DF,MF",Bolton Wanderers,Premier League,32.0,34,2837,4,4,2006-2007,False,0.2538
Lorik Cana,ALB,"DF,MF",Marseille,Ligue 1,23.0,33,2860,2,1,2006-2007,False,0.0944
Vincent Candela,FRA,"DF,MF",Messina,Serie A,32.0,30,2258,0,1,2006-2007,False,0.0399
Cani,ESP,MF,Villarreal,La Liga,24.0,35,2418,4,3,2006-2007,False,0.2605
Michele Canini,ITA,DF,Cagliari,Serie A,21.0,4,269,0,0,2006-2007,False,0.0
Santiago Cañizares,ESP,GK,Valencia,La Liga,36.0,32,2786,0,0,2006-2007,False,0.0
Fabio Cannavaro,ITA,DF,Real Madrid,La Liga,32.0,32,2769,0,1,2006-2007,False,0.0325
Fabián Canobbio,URU,MF,Celta Vigo,La Liga,26.0,34,2549,2,4,2006-2007,False,0.2118
Alain Cantareil,FRA,DF,Marseille,Ligue 1,22.0,3,129,0,0,2006-2007,False,0.0
Joan Capdevila,ESP,DF,Dep La Coruña,La Liga,28.0,34,3034,4,3,2006-2007,False,0.2076
Capi,ESP,MF,Real Betis,La Liga,29.0,29,1702,2,2,2006-2007,False,0.2115
Andrea Capone,ITA,MF,Cagliari,Serie A,25.0,25,1210,3,1,2006-2007,False,0.2975
Aurélien Capoue,NAN,MF,Nantes,Ligue 1,24.0,10,514,0,0,2006-2007,False,0.0
Lionel Cappone,FRA,GK,Lorient,Ligue 1,27.0,5,372,0,0,2006-2007,False,0.0
Ciro Capuano,ITA,DF,Palermo,Serie A,25.0,7,199,1,0,2006-2007,False,0.4523
Andrea Caracciolo,ITA,FW,Palermo,Serie A,24.0,27,1606,5,0,2006-2007,False,0.2802
Giuseppe Cardone,ITA,DF,Parma,Serie A,32.0,5,235,0,0,2006-2007,False,0.0
John Carew,NOR,FW,Aston Villa,Premier League,26.0,11,901,3,2,2006-2007,False,0.4994
John Carew,NOR,FW,Lyon,Ligue 1,26.0,9,487,1,1,2006-2007,False,0.3696
Clarke Carlisle,ENG,DF,Watford,Premier League,26.0,4,359,0,0,2006-2007,False,0.0
Juan Carlos Menseguez,ARG,"FW,MF",Wolfsburg,Bundesliga,22.0,23,1027,1,1,2006-2007,False,0.1753
Roberto Carlos,BRA,DF,Real Madrid,La Liga,33.0,23,1955,3,2,2006-2007,False,0.2302
Juan Carlos Valerón,ESP,MF,Dep La Coruña,La Liga,31.0,2,5,0,0,2006-2007,True,0.0
Filippo Carobbio,ITA,MF,Reggina,Serie A,26.0,11,223,0,0,2006-2007,False,0.0
Stephen Carr,IRL,DF,Newcastle United,Premier League,29.0,23,2056,0,0,2006-2007,False,0.0
Jamie Carragher,ENG,"DF,MF",Liverpool,Premier League,28.0,35,2980,1,0,2006-2007,False,0.0302
Cédric Carrasso,FRA,GK,Marseille,Ligue 1,24.0,38,3420,0,0,2006-2007,False,0.0
Michael Carrick,ENG,MF,Manchester Utd,Premier League,25.0,33,2506,3,3,2006-2007,False,0.2155
Éric Carrière,FRA,MF,Lens,Ligue 1,33.0,32,2145,2,3,2006-2007,False,0.2098
Andy Carroll,ENG,FW,Newcastle United,Premier League,17.0,4,91,0,0,2006-2007,False,0.0
Roy Carroll,NIR,GK,West Ham United,Premier League,28.0,12,1080,0,0,2006-2007,False,0.0
Moris Carrozzieri,ITA,"DF,FW",Atalanta,Serie A,25.0,19,1491,1,0,2006-2007,False,0.0604
Lee Carsley,IRL,MF,Everton,Premier League,32.0,38,3374,1,3,2006-2007,False,0.1067
Scott Carson,ENG,GK,Charlton Athletic,Premier League,20.0,36,3240,0,0,2006-2007,False,0.0
Ricardo Carvalho,POR,DF,Chelsea,Premier League,28.0,31,2641,3,1,2006-2007,False,0.1363
Víctor Casadesús,ESP,FW,Mallorca,La Liga,21.0,38,1715,4,2,2006-2007,False,0.3149
Javier Casas,ESP,DF,Athletic Club,La Liga,24.0,19,1392,0,1,2006-2007,False,0.0647
Fabrizio Casazza,ITA,GK,Udinese,Serie A,35.0,1,45,0,0,2006-2007,True,0.0
Fabio Caserta,ITA,MF,Catania,Serie A,27.0,35,3033,6,2,2006-2007,False,0.2374
Conor Casey,USA,FW,Mainz 05,Bundesliga,25.0,2,29,0,0,2006-2007,False,0.0
Iker Casillas,ESP,GK,Real Madrid,La Liga,25.0,38,3420,0,0,2006-2007,False,0.0
Mirko Casper,GER,DF,AA Aachen,Bundesliga,24.0,7,262,0,0,2006-2007,False,0.0
Javier Casquero,ESP,MF,Getafe,La Liga,30.0,36,3011,5,3,2006-2007,False,0.2391
Mattia Cassani,ITA,DF,Palermo,Serie A,22.0,30,2141,0,1,2006-2007,False,0.042
Antonio Cassano,ITA,FW,Real Madrid,La Liga,24.0,7,315,1,1,2006-2007,False,0.5714
Marco Cassetti,ITA,"DF,MF",Roma,Serie A,29.0,28,1644,2,1,2006-2007,False,0.1642
David Castedo,ESP,DF,Sevilla,La Liga,32.0,18,1511,0,0,2006-2007,False,0.0
Luca Castellazzi,ITA,GK,Sampdoria,Serie A,31.0,26,2340,0,0,2006-2007,False,0.0
Paolo Castellini,ITA,DF,Parma,Serie A,27.0,33,2662,0,1,2006-2007,False,0.0338
Gonzalo Castro,GER,"DF,MF",Leverkusen,Bundesliga,19.0,26,2255,3,1,2006-2007,False,0.1596
Rubén Castro,ESP,"FW,MF",Gimnàstic,La Liga,25.0,20,1163,4,1,2006-2007,False,0.3869
Zé Castro,POR,DF,Atlético Madrid,La Liga,23.0,22,1840,2,1,2006-2007,False,0.1467
Lee Cattermole,ENG,MF,Middlesbrough,Premier League,18.0,31,1962,1,2,2006-2007,False,0.1376
Salvatore Caturano,ITA,FW,Empoli,Serie A,16.0,1,11,0,0,2006-2007,True,0.0
Pablo Cavallero,ARG,GK,Levante,La Liga,32.0,5,446,0,0,2006-2007,False,0.0
Johan Cavalli,FRA,MF,Watford,Premier League,24.0,2,121,0,0,2006-2007,False,0.0
Edinson Cavani,URU,"FW,MF",Palermo,Serie A,19.0,7,452,2,0,2006-2007,False,0.3982
Fernando Cavenaghi,ARG,FW,Bordeaux,Ligue 1,22.0,9,274,2,0,2006-2007,False,0.6569
Santi Cazorla,ESP,MF,Recreativo,La Liga,21.0,34,2812,4,6,2006-2007,False,0.3201
Petr Čech,CZE,GK,Chelsea,Premier League,24.0,20,1715,0,0,2006-2007,False,0.0
Axel Cédric Konan,CIV,FW,Torino,Serie A,23.0,5,183,0,0,2006-2007,False,0.0
Albert Celades,ESP,MF,Zaragoza,La Liga,30.0,21,1275,1,0,2006-2007,False,0.0706
Fabio Celestini,SUI,MF,Getafe,La Liga,30.0,34,3060,1,0,2006-2007,False,0.0294
Grégory Cerdan,FRA,DF,Le Mans,Ligue 1,24.0,26,1947,0,0,2006-2007,False,0.0
Iñigo Díaz de Cerio,ESP,FW,Real Sociedad,La Liga,22.0,27,1070,4,0,2006-2007,False,0.3364
David Cerrajería,ESP,DF,Valencia,La Liga,23.0,5,353,0,0,2006-2007,False,0.0
César Cervo Luca,BRA,DF,Catania,Serie A,27.0,8,618,0,0,2006-2007,False,0.0
César,BRA,"DF,MF",Livorno,Serie A,31.0,9,432,1,0,2006-2007,False,0.2083
Boštjan Cesar,SVN,DF,Marseille,Ligue 1,24.0,7,585,0,0,2006-2007,False,0.0
Julio César Cáceres,PAR,DF,Gimnàstic,La Liga,26.0,11,990,0,0,2006-2007,False,0.0
Júlio César,BRA,GK,Inter,Serie A,26.0,32,2880,0,0,2006-2007,False,0.0
Paulo César,BRA,"DF,MF",Toulouse,Ligue 1,27.0,25,1753,2,3,2006-2007,False,0.2567
Alessandro Cesaretti,ITA,GK,Messina,Serie A,37.0,1,90,0,0,2006-2007,True,0.0
Mauro Cetto,ARG,DF,Nantes,Ligue 1,24.0,29,2573,1,0,2006-2007,False,0.035
Sébastien Chabaud,FRA,MF,Gimnàstic,La Liga,29.0,16,1285,0,0,2006-2007,False,0.0
Mounir Chaftar,GER,DF,Eintracht Frankfurt,Bundesliga,20.0,2,180,0,0,2006-2007,False,0.0
Sofian Chahed,TUN,"DF,MF",Hertha BSC,Bundesliga,23.0,20,1568,0,1,2006-2007,False,0.0574
Matthieu Chalmé,FRA,DF,Lille,Ligue 1,25.0,30,2281,0,1,2006-2007,False,0.0395
Marouane Chamakh,MAR,FW,Bordeaux,Ligue 1,22.0,29,2003,5,1,2006-2007,False,0.2696
Alec Chamberlain,ENG,GK,Watford,Premier League,42.0,1,1,0,0,2006-2007,False,0.0
James Chambers,ENG,DF,Watford,Premier League,25.0,12,726,0,0,2006-2007,False,0.0
Clément Chantôme,FRA,MF,Paris Saint-Germain,Ligue 1,18.0,20,1251,0,0,2006-2007,False,0.0
Cheli,ESP,MF,Recreativo,La Liga,27.0,12,372,2,1,2006-2007,False,0.7258
Éric Chelle,MLI,DF,Valenciennes,Ligue 1,28.0,28,2339,2,0,2006-2007,False,0.077
Walid Cherfa,ALG,DF,Toulouse,Ligue 1,20.0,4,241,0,0,2006-2007,False,0.0
Steve Cherundolo,USA,DF,Hannover 96,Bundesliga,27.0,33,2883,2,1,2006-2007,False,0.0937
Javier Chevantón,URU,FW,Sevilla,La Liga,25.0,17,667,4,1,2006-2007,False,0.6747
Benoît Cheyrou,FRA,MF,Auxerre,Ligue 1,25.0,34,2941,3,4,2006-2007,False,0.2142
Bruno Cheyrou,FRA,MF,Rennes,Ligue 1,28.0,35,2966,3,1,2006-2007,False,0.1214
Javier Chica,ESP,DF,Espanyol,La Liga,21.0,26,2338,0,0,2006-2007,False,0.0
Enrico Chiesa,ITA,FW,Siena,Serie A,35.0,23,1052,0,2,2006-2007,False,0.1711
Pascal Chimbonda,FRA,DF,Tottenham Hotspur,Premier League,27.0,33,2912,1,3,2006-2007,False,0.1236
Pascal Chimbonda,FRA,DF,Wigan Athletic,Premier League,27.0,1,15,0,0,2006-2007,False,0.0
Antonio Chimenti,ITA,GK,Cagliari,Serie A,36.0,22,1861,0,0,2006-2007,False,0.0
Cristian Chivu,ROU,DF,Roma,Serie A,25.0,26,2307,0,1,2006-2007,False,0.039
Lampros Choutos,GRE,"FW,MF",Inter,Serie A,26.0,1,12,0,0,2006-2007,True,0.0
Michaël Chrétien,MAR,DF,Nancy,Ligue 1,22.0,35,2954,2,1,2006-2007,False,0.0914
Chris,BRA,"DF,MF",Eintracht Frankfurt,Bundesliga,27.0,13,557,0,1,2006-2007,False,0.1616
Philippe Christanval,FRA,DF,Fulham,Premier League,27.0,20,1697,1,0,2006-2007,False,0.053
Christian,ESP,DF,Racing Sant,La Liga,20.0,10,799,1,0,2006-2007,False,0.1126
Malcolm Christie,ENG,FW,Middlesbrough,Premier League,27.0,13,366,1,0,2006-2007,False,0.2459
Michaël Ciani,FRA,DF,Lorient,Ligue 1,22.0,33,2949,1,0,2006-2007,False,0.0305
Maurizio Ciaramitaro,ITA,MF,Palermo,Serie A,24.0,23,1629,0,1,2006-2007,False,0.0552
Cicinho,BRA,DF,Real Madrid,La Liga,26.0,7,364,0,0,2006-2007,False,0.0
Gérald Cid,FRA,DF,Bordeaux,Ligue 1,23.0,10,900,1,1,2006-2007,False,0.2
Daniel Cifuentes,ESP,DF,Real Sociedad,La Liga,26.0,1,54,0,0,2006-2007,False,0.0
Luca Cigarini,ITA,MF,Parma,Serie A,20.0,21,1386,1,2,2006-2007,False,0.1948
Daniyel Cimen,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,21.0,4,286,0,0,2006-2007,False,0.0
Gabriele Cioffi,ITA,DF,Torino,Serie A,30.0,18,1390,1,0,2006-2007,False,0.0647
Aliou Cissé,SEN,"DF,MF",Sedan,Ligue 1,30.0,11,567,0,0,2006-2007,False,0.0
Djibril Cissé,FRA,FW,Marseille,Ligue 1,24.0,21,1513,8,4,2006-2007,False,0.7138
Édouard Cissé,FRA,MF,Paris Saint-Germain,Ligue 1,28.0,34,2827,2,0,2006-2007,False,0.0637
Karamoko Cissé,GUI,FW,Atalanta,Serie A,17.0,3,75,0,0,2006-2007,True,0.0
Renato Civelli,ARG,DF,Marseille,Ligue 1,22.0,21,1758,3,0,2006-2007,False,0.1536
