player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Kiko Casilla,ESP,GK,Espanyol,La Liga,24,16,1361,0,0,2011-2012,False,0.0
Iker Casillas,ESP,GK,Real Madrid,La Liga,30,37,3330,0,0,2011-2012,False,0.0
Javier Casquero,ESP,MF,Getafe,La Liga,35,28,1690,1,0,2011-2012,False,0.0533
Mattia Cassani,ITA,DF,Fiorentina,Serie A,27,26,2084,1,0,2011-2012,False,0.0432
Antonio Cassano,ITA,FW,Milan,Serie A,29,16,1002,3,8,2011-2012,True,0.988
Marco Cassetti,ITA,"DF,MF",Roma,Serie A,34,7,403,0,0,2011-2012,False,0.0
Luc Castaignos,NED,FW,Inter,Serie A,18,6,184,1,0,2011-2012,False,0.4891
Romeo Castelen,NED,"FW,MF",Hamburger SV,Bundesliga,28,2,27,0,0,2011-2012,False,0.0
Gonzalo Castellani,ARG,MF,Villarreal,La Liga,23,10,267,0,0,2011-2012,False,0.0
Luca Castellazzi,ITA,GK,Inter,Serie A,36,7,506,0,0,2011-2012,False,0.0
Casto,ESP,GK,Real Betis,La Liga,29,22,1960,0,0,2011-2012,False,0.0
André Castro,POR,MF,Sporting Gijón,La Liga,23,29,2129,2,2,2011-2012,True,0.1691
Chory Castro,URU,"FW,MF",Mallorca,La Liga,26,35,2527,6,7,2011-2012,True,0.463
Diego Castro,ESP,"FW,MF",Getafe,La Liga,29,31,2218,7,1,2011-2012,True,0.3246
Gonzalo Castro,GER,"DF,MF",Leverkusen,Bundesliga,24,31,2713,2,7,2011-2012,True,0.2986
Rubén Castro,ESP,"FW,MF",Real Betis,La Liga,30,34,2950,16,5,2011-2012,True,0.6407
José Catalá,ESP,DF,Villarreal,La Liga,26,13,1128,0,1,2011-2012,True,0.0798
Andrea Catellani,ITA,FW,Catania,Serie A,23,21,591,1,1,2011-2012,True,0.3046
Lee Cattermole,ENG,MF,Sunderland,Premier League,23,23,1934,0,0,2011-2012,False,0.0
Steven Caulker,SLE,DF,Swansea City,Premier League,19,26,2339,0,1,2011-2012,True,0.0385
Johan Cavalli,FRA,MF,Ajaccio,Ligue 1,29,31,2260,4,5,2011-2012,True,0.3584
Edinson Cavani,URU,"FW,MF",Napoli,Serie A,24,35,2912,23,3,2011-2012,True,0.8036
Santi Cazorla,ESP,MF,Málaga,La Liga,26,38,3226,9,5,2011-2012,True,0.3906
Riccardo Cazzola,ITA,MF,Atalanta,Serie A,25,12,565,0,0,2011-2012,False,0.0
Ceará,BRA,DF,Paris Saint-Germain,Ligue 1,31,24,1525,1,0,2011-2012,False,0.059
Luca Ceccarelli,ITA,"DF,MF",Cesena,Serie A,28,25,1739,1,2,2011-2012,True,0.1553
Petr Čech,CZE,GK,Chelsea,Premier League,29,34,3060,0,0,2011-2012,False,0.0
Álvaro Cejudo,ESP,MF,Osasuna,La Liga,27,34,2359,4,6,2011-2012,True,0.3815
Stefano Celozzi,GER,DF,Stuttgart,Bundesliga,22,2,149,0,0,2011-2012,False,0.0
Pau Cendrós,ESP,DF,Mallorca,La Liga,24,25,1878,0,0,2011-2012,False,0.0
Matteo Centurioni,ITA,DF,Novara,Serie A,37,22,1846,0,0,2011-2012,False,0.0
Pablo Ceppelini,URU,MF,Cagliari,Serie A,19,5,117,0,0,2011-2012,False,0.0
Alessio Cerci,ITA,"FW,MF",Fiorentina,Serie A,24,23,1510,5,1,2011-2012,True,0.3576
Radek Černý,CZE,GK,QPR,Premier League,37,5,450,0,0,2011-2012,False,0.0
Boštjan Cesar,SVN,DF,Chievo,Serie A,29,29,2230,0,0,2011-2012,False,0.0
Júlio César,BRA,GK,Granada,La Liga,24,16,1440,0,0,2011-2012,False,0.0
Júlio César,BRA,GK,Inter,Serie A,31,33,2914,0,0,2011-2012,False,0.0
Mauro Cetto,ARG,DF,Lille,Ligue 1,29,7,577,0,0,2011-2012,False,0.0
Mauro Cetto,ARG,DF,Palermo,Serie A,29,7,492,0,0,2011-2012,False,0.0
Kamel Chafni,MAR,MF,Auxerre,Ligue 1,29,31,2261,2,4,2011-2012,True,0.2388
Sofian Chahed,TUN,"DF,MF",Hannover 96,Bundesliga,28,16,1123,0,0,2011-2012,False,0.0
Florent Chaigneau,FRA,GK,Lorient,Ligue 1,27,3,255,0,0,2011-2012,False,0.0
Matthieu Chalmé,FRA,DF,Bordeaux,Ligue 1,30,8,654,0,0,2011-2012,False,0.0
Marouane Chamakh,MAR,FW,Arsenal,Premier League,27,11,180,1,0,2011-2012,False,0.5
Timothy Chandler,USA,"DF,MF",Nürnberg,Bundesliga,21,30,2512,1,2,2011-2012,True,0.1075
Clément Chantôme,FRA,MF,Paris Saint-Germain,Ligue 1,23,15,839,0,3,2011-2012,True,0.3218
Cristian Chávez,ARG,"FW,MF",Napoli,Serie A,24,2,21,0,0,2011-2012,False,0.0
Chechu,ESP,DF,Real Betis,La Liga,29,33,2891,1,0,2011-2012,False,0.0311
Aurélien Chedjou,CMR,DF,Lille,Ligue 1,26,27,2344,5,0,2011-2012,False,0.192
Nicolò Cherubin,ITA,DF,Bologna,Serie A,24,21,1474,1,0,2011-2012,False,0.0611
Steve Cherundolo,USA,DF,Hannover 96,Bundesliga,32,22,1953,0,0,2011-2012,False,0.0
Benoît Cheyrou,FRA,MF,Marseille,Ligue 1,30,33,2497,4,0,2011-2012,False,0.1442
Javier Chica,ESP,DF,Real Betis,La Liga,26,15,1233,0,2,2011-2012,True,0.146
Giorgio Chiellini,ITA,DF,Juventus,Serie A,26,34,3023,2,1,2011-2012,True,0.0893
Adil Chihi,MAR,"FW,MF",Köln,Bundesliga,23,10,750,2,0,2011-2012,False,0.24
Cristian Chivu,ROU,DF,Inter,Serie A,30,14,1059,0,0,2011-2012,False,0.0
Michaël Chrétien,MAR,DF,Nancy,Ligue 1,27,4,360,0,0,2011-2012,False,0.0
Chris,BRA,"DF,MF",Wolfsburg,Bundesliga,32,8,578,1,2,2011-2012,True,0.4671
Christian,ESP,DF,Racing Sant,La Liga,25,20,1362,1,0,2011-2012,False,0.0661
Park Chu-young,KOR,"FW,MF",Arsenal,Premier League,26,1,8,0,0,2011-2012,False,0.0
Lee Chung-yong,KOR,"FW,MF",Bolton Wanderers,Premier League,23,2,20,0,0,2011-2012,False,0.0
Michaël Ciani,FRA,DF,Bordeaux,Ligue 1,27,31,2662,1,1,2011-2012,True,0.0676
Cicinho,BRA,DF,Roma,Serie A,31,2,90,0,0,2011-2012,False,0.0
Luca Cigarini,ITA,MF,Atalanta,Serie A,25,32,2543,1,1,2011-2012,True,0.0708
Tolga Ciğerci,TUR,MF,Gladbach,Bundesliga,19,2,73,0,0,2011-2012,False,0.0
Per Ciljan Skjelbred,NOR,MF,Hamburger SV,Bundesliga,24,8,356,0,0,2011-2012,False,0.0
Domingo Cisma,ESP,DF,Racing Sant,La Liga,29,26,2195,0,0,2011-2012,False,0.0
Djibril Cissé,FRA,FW,Lazio,Serie A,29,18,1196,1,5,2011-2012,True,0.4515
Djibril Cissé,FRA,FW,QPR,Premier League,29,8,535,6,0,2011-2012,False,1.0093
Édouard Cissé,FRA,MF,Auxerre,Ligue 1,33,28,2393,2,1,2011-2012,True,0.1128
Papiss Cissé,SEN,FW,Freiburg,Bundesliga,26,17,1530,9,2,2011-2012,True,0.6471
Papiss Cissé,SEN,FW,Newcastle United,Premier League,26,14,1106,13,1,2011-2012,True,1.1392
Aly Cissokho,FRA,DF,Lyon,Ligue 1,23,31,2714,0,1,2011-2012,True,0.0332
Renato Civelli,ARG,DF,Nice,Ligue 1,27,34,3055,4,4,2011-2012,True,0.2357
Ciaran Clark,IRL,"DF,MF",Aston Villa,Premier League,21,15,1145,1,2,2011-2012,True,0.2358
Christian Clemens,GER,"FW,MF",Köln,Bundesliga,19,31,2080,5,2,2011-2012,True,0.3029
Jérémy Clément,FRA,MF,Saint-Étienne,Ligue 1,26,35,3104,0,0,2011-2012,False,0.0
François Clerc,FRA,DF,Nice,Ligue 1,28,32,2837,4,2,2011-2012,True,0.1903
Tom Cleverley,ENG,MF,Manchester Utd,Premier League,21,10,450,0,1,2011-2012,True,0.2
Gaël Clichy,FRA,DF,Manchester City,Premier League,26,28,2487,0,4,2011-2012,True,0.1448
Sebastián Coates,URU,DF,Liverpool,Premier League,20,7,487,1,0,2011-2012,False,0.1848
