player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Oliver Baumann,GER,GK,Freiburg,Bundesliga,22.0,34,3060,0,0,2012-2013,False,0.0
Julian Baumgartlinger,AUT,"DF,MF",Mainz 05,Bundesliga,24.0,32,2799,0,1,2012-2013,True,0.0322
Éric Bauthéac,FRA,"FW,MF",Nice,Ligue 1,24.0,35,2897,9,7,2012-2013,True,0.4971
Moustapha Bayal Sall,SEN,DF,Saint-Étienne,Ligue 1,26.0,23,1923,0,0,2012-2013,False,0.0
Paul Baysse,FRA,DF,Brest,Ligue 1,24.0,18,1620,2,0,2012-2013,False,0.1111
Jean Beausejour,CHI,"DF,FW",Wigan Athletic,Premier League,28.0,34,2778,1,7,2012-2013,True,0.2592
Kévin Beauverger,FRA,DF,Rennes,Ligue 1,18.0,1,30,0,0,2012-2013,False,0.0
Claudio Beauvue,GLP,"FW,MF",Bastia,Ligue 1,24.0,15,772,1,2,2012-2013,True,0.3497
Luciano Becchio,ARG,FW,Norwich City,Premier League,28.0,8,169,0,1,2012-2013,True,0.5325
Andreas Beck,GER,"DF,MF",Hoffenheim,Bundesliga,25.0,31,2790,1,2,2012-2013,True,0.0968
David Beckham,ENG,MF,Paris Saint-Germain,Ligue 1,37.0,10,315,0,2,2012-2013,True,0.5714
Henri Bedimo,CMR,DF,Montpellier,Ligue 1,28.0,32,2691,0,2,2012-2013,True,0.0669
Fabrice Begeorgi,FRA,"DF,FW",Ajaccio,Ligue 1,25.0,9,261,0,0,2012-2013,False,0.0
Asmir Begović,BIH,GK,Stoke City,Premier League,25.0,38,3420,0,0,2012-2013,False,0.0
Valon Behrami,SUI,"DF,MF",Napoli,Serie A,27.0,33,2615,0,0,2012-2013,False,0.0
Maximilian Beister,GER,"FW,MF",Hamburger SV,Bundesliga,21.0,23,940,3,1,2012-2013,True,0.383
Ishak Belfodil,ALG,"FW,MF",Parma,Serie A,20.0,33,2003,8,4,2012-2013,True,0.5392
Chahir Belghazouani,MAR,"FW,MF",Ajaccio,Ligue 1,25.0,29,1941,6,1,2012-2013,True,0.3246
Younès Belhanda,MAR,"FW,MF",Montpellier,Ligue 1,22.0,30,2414,10,3,2012-2013,True,0.4847
Stefan Bell,GER,DF,Mainz 05,Bundesliga,20.0,8,471,0,0,2012-2013,False,0.0
Karim Bellarabi,GER,"FW,MF",Leverkusen,Bundesliga,22.0,8,410,0,1,2012-2013,True,0.2195
Axel Bellinghausen,GER,MF,Düsseldorf,Bundesliga,29.0,31,2190,3,3,2012-2013,True,0.2466
Gianpaolo Bellini,ITA,DF,Atalanta,Serie A,32.0,11,839,0,0,2012-2013,False,0.0
David Bellion,FRA,FW,Bordeaux,Ligue 1,29.0,13,539,1,0,2012-2013,False,0.167
Giuseppe Bellusci,ITA,DF,Catania,Serie A,22.0,26,2082,0,0,2012-2013,False,0.0
Carlos Bellvís,ESP,DF,Celta Vigo,La Liga,27.0,13,821,0,0,2012-2013,False,0.0
Nicola Belmonte,ITA,DF,Siena,Serie A,25.0,7,467,0,0,2012-2013,False,0.0
Emre Belözoğlu,TUR,MF,Atlético Madrid,La Liga,31.0,7,266,0,1,2012-2013,True,0.3383
Stefano Beltrame,ITA,"FW,MF",Juventus,Serie A,19.0,1,9,0,0,2012-2013,False,0.0
Hatem Ben Arfa,FRA,"FW,MF",Newcastle United,Premier League,25.0,19,1458,4,2,2012-2013,True,0.3704
Eden Ben Basat,ISR,FW,Toulouse,Ligue 1,25.0,8,427,3,0,2012-2013,False,0.6323
Eden Ben Basat,ISR,FW,Brest,Ligue 1,25.0,20,1476,9,0,2012-2013,False,0.5488
Tal Ben Haim,ISR,DF,QPR,Premier League,30.0,3,197,0,0,2012-2013,False,0.0
Fahid Ben Khalfallah,TUN,"FW,MF",Bordeaux,Ligue 1,29.0,26,1114,0,5,2012-2013,True,0.4039
Wissam Ben Yedder,FRA,"FW,MF",Toulouse,Ligue 1,21.0,34,2490,15,5,2012-2013,True,0.7229
Diego Benaglio,SUI,GK,Wolfsburg,Bundesliga,28.0,34,3060,0,0,2012-2013,False,0.0
Yohan Benalouane,TUN,DF,Parma,Serie A,25.0,21,1474,1,0,2012-2013,False,0.0611
Marco Benassi,ITA,MF,Inter,Serie A,17.0,6,263,0,0,2012-2013,False,0.0
Medhi Benatia,MAR,DF,Udinese,Serie A,25.0,19,1621,2,1,2012-2013,True,0.1666
Yossi Benayoun,ISR,MF,West Ham United,Premier League,32.0,6,315,0,1,2012-2013,True,0.2857
Yossi Benayoun,ISR,MF,Chelsea,Premier League,32.0,6,59,0,0,2012-2013,False,0.0
Lars Bender,GER,"DF,MF",Leverkusen,Bundesliga,23.0,33,2784,3,6,2012-2013,True,0.2909
Sven Bender,GER,"DF,MF",Dortmund,Bundesliga,23.0,20,1325,1,0,2012-2013,False,0.0679
Nicklas Bendtner,DEN,FW,Juventus,Serie A,24.0,9,346,0,0,2012-2013,False,0.0
Dani Benítez,ESP,MF,Granada,La Liga,25.0,9,716,1,2,2012-2013,True,0.3771
Elliott Bennett,ENG,"DF,MF",Norwich City,Premier League,23.0,23,938,1,3,2012-2013,True,0.3838
Joe Bennett,ENG,"DF,MF",Aston Villa,Premier League,22.0,25,1857,0,2,2012-2013,True,0.0969
Ryan Bennett,ENG,DF,Norwich City,Premier League,22.0,15,1069,1,0,2012-2013,False,0.0842
Charlison Benschop,CUW,FW,Brest,Ligue 1,22.0,27,1472,5,2,2012-2013,True,0.428
Darren Bent,ENG,FW,Aston Villa,Premier League,28.0,16,815,3,0,2012-2013,False,0.3313
Christian Benteke,BEL,FW,Aston Villa,Premier League,21.0,34,2818,19,4,2012-2013,True,0.7346
Francesco Benussi,ITA,GK,Palermo,Serie A,30.0,5,404,0,0,2012-2013,False,0.0
Soufian Benyamina,GER,FW,Stuttgart,Bundesliga,22.0,2,7,0,0,2012-2013,False,0.0
Karim Benzema,FRA,FW,Real Madrid,La Liga,24.0,30,1770,11,12,2012-2013,True,1.1695
Yassine Benzia,ALG,"FW,MF",Lyon,Ligue 1,17.0,16,333,0,1,2012-2013,True,0.2703
Gaetano Berardi,SUI,DF,Sampdoria,Serie A,23.0,21,1505,0,1,2012-2013,True,0.0598
Dimitar Berbatov,BUL,FW,Fulham,Premier League,31.0,33,2842,15,3,2012-2013,True,0.57
Marcus Berg,SWE,FW,Hamburger SV,Bundesliga,25.0,11,280,0,0,2012-2013,False,0.0
Álex Bergantiños,ESP,MF,Dep La Coruña,La Liga,27.0,29,2060,1,0,2012-2013,False,0.0437
Markel Bergara,ESP,MF,Real Sociedad,La Liga,26.0,28,2357,0,0,2012-2013,False,0.0
Steve von Bergen,SUI,DF,Palermo,Serie A,29.0,35,2972,1,0,2012-2013,False,0.0303
Gonzalo Bergessio,ARG,FW,Catania,Serie A,28.0,32,2666,13,5,2012-2013,True,0.6077
Franck Béria,FRA,DF,Lille,Ligue 1,29.0,24,2115,0,2,2012-2013,True,0.0851
Kévin Bérigaud,FRA,FW,Evian,Ligue 1,24.0,35,2392,4,5,2012-2013,True,0.3386
Mario Bermejo,ESP,FW,Celta Vigo,La Liga,33.0,33,1618,5,0,2012-2013,False,0.2781
Juan Bernat,ESP,"DF,FW",Valencia,La Liga,19.0,12,502,0,2,2012-2013,True,0.3586
Tommaso Berni,ITA,GK,Sampdoria,Serie A,29.0,3,235,0,0,2012-2013,False,0.0
Andrea Bertolacci,ITA,MF,Genoa,Serie A,21.0,29,2017,4,5,2012-2013,True,0.4016
Nicolás Bertolo,ARG,MF,Palermo,Serie A,26.0,7,384,0,0,2012-2013,False,0.0
Marc Bertrán,ESP,DF,Osasuna,La Liga,30.0,23,1860,0,1,2012-2013,True,0.0484
Ryan Bertrand,ENG,"DF,MF",Chelsea,Premier League,22.0,19,1286,0,0,2012-2013,False,0.0
Betão,BRA,DF,Evian,Ligue 1,28.0,16,1440,1,1,2012-2013,True,0.125
Beto,POR,GK,Sevilla,La Liga,30.0,14,1260,0,0,2012-2013,False,0.0
Grégory Bettiol,FRA,FW,Troyes,Ligue 1,26.0,4,80,0,0,2012-2013,False,0.0
Jonathan Biabiany,FRA,"FW,MF",Parma,Serie A,24.0,33,2618,2,5,2012-2013,True,0.2406
Marco Biagianti,ITA,MF,Catania,Serie A,28.0,28,1568,0,0,2012-2013,False,0.0
Nicolás Bianchi Arce,ARG,DF,Pescara,Serie A,25.0,10,539,0,0,2012-2013,False,0.0
Rolando Bianchi,ITA,FW,Torino,Serie A,29.0,32,2308,11,2,2012-2013,True,0.5069
Giuseppe Biava,ITA,DF,Lazio,Serie A,35.0,31,2623,1,1,2012-2013,True,0.0686
Henri Bienvenu,CMR,FW,Zaragoza,La Liga,24.0,9,244,0,0,2012-2013,False,0.0
Pedro Bigas,ESP,"DF,MF",Mallorca,La Liga,21.0,24,2056,1,1,2012-2013,True,0.0875
Gaël Bigirimana,BDI,MF,Newcastle United,Premier League,18.0,13,413,1,0,2012-2013,False,0.2179
Nicki Bille Nielsen,DEN,FW,Rayo Vallecano,La Liga,24.0,9,397,0,0,2012-2013,False,0.0
Davide Biondini,ITA,MF,Atalanta,Serie A,29.0,24,1771,0,1,2012-2013,True,0.0508
Mame Biram Diouf,SEN,"FW,MF",Hannover 96,Bundesliga,24.0,28,2142,12,7,2012-2013,True,0.7983
Valter Birsa,SVN,"FW,MF",Torino,Serie A,25.0,17,594,2,4,2012-2013,True,0.9091
Milan Biševac,SRB,DF,Lyon,Ligue 1,28.0,30,2577,0,0,2012-2013,False,0.0
Leonardo Bittencourt,GER,"FW,MF",Dortmund,Bundesliga,18.0,5,214,1,1,2012-2013,True,0.8411
André Biyogo Poko,GAB,MF,Bordeaux,Ligue 1,19.0,14,820,1,0,2012-2013,False,0.1098
Albano Bizzarri,ARG,GK,Lazio,Serie A,34.0,5,450,0,0,2012-2013,False,0.0
Birkir Bjarnason,ISL,MF,Pescara,Serie A,24.0,24,1619,2,0,2012-2013,False,0.1112
Nick Blackman,BRB,"FW,MF",Reading,Premier League,22.0,11,394,0,1,2012-2013,True,0.2284
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,17.0,2,137,0,0,2012-2013,False,0.0
Manuele Blasi,ITA,MF,Pescara,Serie A,31.0,12,817,0,0,2012-2013,False,0.0
Olivier Blondel,FRA,GK,Toulouse,Ligue 1,33.0,4,266,0,0,2012-2013,False,0.0
Jérôme Boateng,GER,DF,Bayern Munich,Bundesliga,23.0,26,2245,2,2,2012-2013,True,0.1604
Kevin-Prince Boateng,GHA,"FW,MF",Milan,Serie A,25.0,29,2122,2,4,2012-2013,True,0.2545
Garry Bocaly,FRA,DF,Montpellier,Ligue 1,24.0,7,568,0,0,2012-2013,False,0.0
Antonio Bocchetti,ITA,DF,Pescara,Serie A,32.0,24,2045,0,0,2012-2013,False,0.0
Rodolfo Bodipo,EQG,FW,Dep La Coruña,La Liga,34.0,6,91,1,0,2012-2013,False,0.989
Mathieu Bodmer,FRA,"DF,MF",Saint-Étienne,Ligue 1,29.0,14,494,2,1,2012-2013,True,0.5466
Mathieu Bodmer,FRA,"DF,MF",Paris Saint-Germain,Ligue 1,29.0,4,179,0,0,2012-2013,False,0.0
Adam Bodzek,GER,"DF,MF",Düsseldorf,Bundesliga,26.0,29,2480,2,1,2012-2013,True,0.1089
Sebastian Boenisch,POL,DF,Leverkusen,Bundesliga,25.0,15,1137,1,3,2012-2013,True,0.3166
Erjon Bogdani,ALB,FW,Siena,Serie A,35.0,18,511,2,0,2012-2013,False,0.3523
Arthur Boka,CIV,DF,Stuttgart,Bundesliga,29.0,25,2009,1,1,2012-2013,True,0.0896
Mathis Bolly,CIV,"FW,MF",Düsseldorf,Bundesliga,21.0,7,378,2,0,2012-2013,False,0.4762
Francesco Bolzoni,ITA,MF,Siena,Serie A,23.0,25,1553,0,0,2012-2013,False,0.0
Giacomo Bonaventura,ITA,"FW,MF",Atalanta,Serie A,22.0,35,2633,7,2,2012-2013,True,0.3076
Daniele Bonera,ITA,DF,Milan,Serie A,31.0,13,1129,0,0,2012-2013,False,0.0
Gaëtan Bong,CMR,DF,Valenciennes,Ligue 1,24.0,29,2425,0,2,2012-2013,True,0.0742
Filippo Boniperti,ITA,MF,Parma,Serie A,20.0,2,8,0,0,2012-2013,False,0.0
Laurent Bonnart,FRA,DF,Lille,Ligue 1,32.0,5,348,0,1,2012-2013,True,0.2586
Landry Bonnefoi,FRA,GK,Bastia,Ligue 1,28.0,8,668,0,0,2012-2013,False,0.0
Leonardo Bonucci,ITA,DF,Juventus,Serie A,25.0,33,2960,0,0,2012-2013,False,0.0
Fabio Borini,ITA,"FW,MF",Liverpool,Premier League,21.0,13,513,1,0,2012-2013,False,0.1754
Marco Borriello,ITA,FW,Genoa,Serie A,30.0,28,2340,12,1,2012-2013,True,0.5
Artur Boruc,POL,GK,Southampton,Premier League,32.0,20,1755,0,0,2012-2013,False,0.0
Mauro Boselli,ARG,FW,Wigan Athletic,Premier League,27.0,7,135,0,0,2012-2013,False,0.0
Mauro Boselli,ARG,FW,Palermo,Serie A,27.0,8,426,0,0,2012-2013,False,0.0
Alexy Bosetti,FRA,"FW,MF",Nice,Ligue 1,19.0,27,673,0,2,2012-2013,True,0.2675
José Bosingwa,POR,DF,QPR,Premier League,29.0,23,1825,0,1,2012-2013,True,0.0493
Jay Bothroyd,ENG,FW,QPR,Premier League,30.0,4,238,1,0,2012-2013,False,0.3782
Alberto Botía,ESP,DF,Sevilla,La Liga,23.0,18,1350,1,0,2012-2013,False,0.0667
Ryad Boudebouz,ALG,"FW,MF",Sochaux,Ligue 1,22.0,32,2384,3,7,2012-2013,True,0.3775
Samuel Bouhours,FRA,DF,Ajaccio,Ligue 1,25.0,29,2589,0,0,2012-2013,False,0.0
Grégory Bourillon,FRA,"DF,MF",Lorient,Ligue 1,28.0,26,1985,2,0,2012-2013,False,0.0907
Cesare Bovo,ITA,DF,Genoa,Serie A,29.0,13,950,0,0,2012-2013,False,0.0
Jordan Bowery,SKN,"DF,FW",Aston Villa,Premier League,21.0,10,302,0,0,2012-2013,False,0.0
Emmerson Boyce,BRB,DF,Wigan Athletic,Premier League,32.0,36,3138,4,0,2012-2013,False,0.1147
John Boye,GHA,DF,Rennes,Ligue 1,25.0,24,2085,2,1,2012-2013,True,0.1295
Daniel Braaten,NOR,"FW,MF",Toulouse,Ligue 1,30.0,32,1384,2,4,2012-2013,True,0.3902
Michael Bradley,USA,MF,Roma,Serie A,25.0,30,2201,1,2,2012-2013,True,0.1227
Yacine Brahimi,ALG,"FW,MF",Granada,La Liga,22.0,27,1838,0,1,2012-2013,True,0.049
Titus Bramble,ENG,DF,Sunderland,Premier League,31.0,16,1184,0,0,2012-2013,False,0.0
Brandão,BRA,FW,Saint-Étienne,Ligue 1,32.0,27,1781,11,2,2012-2013,True,0.6569
Brandon,ESP,"FW,MF",Mallorca,La Liga,17.0,1,19,0,0,2012-2013,False,0.0
Claudio Bravo,CHI,GK,Real Sociedad,La Liga,29.0,31,2790,0,0,2012-2013,False,0.0
Jérémie Bréchet,FRA,"DF,MF",Troyes,Ligue 1,32.0,24,2160,2,1,2012-2013,True,0.125
Jimmy Briand,FRA,"FW,MF",Lyon,Ligue 1,26.0,15,721,1,1,2012-2013,True,0.2497
Franco Brienza,ITA,"FW,MF",Atalanta,Serie A,33.0,6,315,0,0,2012-2013,False,0.0
Franco Brienza,ITA,"FW,MF",Palermo,Serie A,33.0,17,995,1,5,2012-2013,True,0.5427
Matthew Briggs,GUY,DF,Fulham,Premier League,21.0,5,297,0,0,2012-2013,False,0.0
Matteo Brighi,ITA,MF,Torino,Serie A,31.0,23,1678,2,1,2012-2013,True,0.1609
Jonathan Brison,FRA,"DF,MF",Saint-Étienne,Ligue 1,29.0,24,1938,0,4,2012-2013,True,0.1858
Miguel Britos,URU,DF,Napoli,Serie A,27.0,22,1797,0,0,2012-2013,False,0.0
Leon Britton,ENG,MF,Swansea City,Premier League,29.0,33,2525,0,0,2012-2013,False,0.0
Davide Brivio,ITA,DF,Atalanta,Serie A,24.0,20,1445,0,0,2012-2013,False,0.0
Željko Brkić,SRB,GK,Udinese,Serie A,26.0,31,2662,0,0,2012-2013,False,0.0
Cristian Brocchi,ITA,MF,Lazio,Serie A,36.0,8,197,0,0,2012-2013,False,0.0
Roel Brouwers,NED,DF,Gladbach,Bundesliga,30.0,21,1431,1,2,2012-2013,True,0.1887
Izzy Brown,ENG,"FW,MF",West Brom,Premier League,15.0,1,5,0,0,2012-2013,False,0.0
Luigi Bruins,NED,"FW,MF",Nice,Ligue 1,25.0,10,456,1,0,2012-2013,False,0.1974
Jeffrey Bruma,NED,DF,Hamburger SV,Bundesliga,20.0,18,1023,1,1,2012-2013,True,0.176
Gianni Bruno,BEL,"FW,MF",Lille,Ligue 1,20.0,13,284,0,0,2012-2013,False,0.0
Chris Brunt,NIR,"DF,MF",West Brom,Premier League,27.0,31,2182,2,3,2012-2013,True,0.2062
Igor Budan,CRO,FW,Atalanta,Serie A,32.0,2,17,0,0,2012-2013,False,0.0
Igor Budan,CRO,FW,Palermo,Serie A,32.0,6,87,1,0,2012-2013,False,1.0345
Alberto Bueno,ESP,"FW,MF",Valladolid,La Liga,24.0,33,1516,5,3,2012-2013,True,0.4749
Gianluigi Buffon,ITA,GK,Juventus,Serie A,34.0,32,2880,0,0,2012-2013,False,0.0
Niko Bungert,GER,DF,Mainz 05,Bundesliga,25.0,8,654,0,0,2012-2013,False,0.0
Mark Bunn,ENG,GK,Norwich City,Premier League,27.0,23,1853,0,0,2012-2013,False,0.0
Diego Buonanotte,ARG,"FW,MF",Málaga,La Liga,24.0,9,253,1,3,2012-2013,True,1.4229
Diego Buonanotte,ARG,"FW,MF",Granada,La Liga,24.0,15,597,1,1,2012-2013,True,0.3015
Nicolás Burdisso,ARG,DF,Roma,Serie A,31.0,25,2250,1,0,2012-2013,False,0.04
Sergio Busquets,ESP,MF,Barcelona,La Liga,24.0,31,2250,1,2,2012-2013,True,0.12
Cristian Bustos,ESP,MF,Celta Vigo,La Liga,29.0,7,218,0,0,2012-2013,False,0.0
Édouard Butin,FRA,FW,Sochaux,Ligue 1,24.0,6,240,1,0,2012-2013,False,0.375
Heiko Butscher,GER,DF,Eintracht Frankfurt,Bundesliga,32.0,3,198,0,0,2012-2013,False,0.0
Alexander Büttner,NED,"DF,MF",Manchester Utd,Premier League,23.0,5,383,2,1,2012-2013,True,0.705
Jakub Błaszczykowski,POL,MF,Dortmund,Bundesliga,26.0,27,1926,11,12,2012-2013,True,1.0748
Bocundji Ca,GNB,MF,Reims,Ligue 1,25.0,32,1766,0,1,2012-2013,True,0.051
Willy Caballero,ARG,GK,Málaga,La Liga,30.0,36,3190,0,0,2012-2013,False,0.0
Yohan Cabaye,FRA,MF,Newcastle United,Premier League,26.0,26,2114,6,2,2012-2013,True,0.3406
Rémy Cabella,FRA,"FW,MF",Montpellier,Ligue 1,22.0,31,2281,7,8,2012-2013,True,0.5918
Jimmy Cabot,FRA,"FW,MF",Troyes,Ligue 1,18.0,1,7,0,0,2012-2013,False,0.0
Gustavo Cabral,ARG,DF,Celta Vigo,La Liga,26.0,27,2238,2,1,2012-2013,True,0.1206
Matías Cabrera,URU,MF,Cagliari,Serie A,26.0,7,240,0,2,2012-2013,True,0.75
Cacau,GER,FW,Stuttgart,Bundesliga,31.0,5,332,1,0,2012-2013,False,0.2711
Martín Cáceres,URU,DF,Juventus,Serie A,25.0,18,1218,1,0,2012-2013,False,0.0739
Pablo Cáceres,URU,DF,Torino,Serie A,27.0,2,180,0,0,2012-2013,False,0.0
Liassine Cadamuro,ALG,DF,Real Sociedad,La Liga,24.0,4,194,0,0,2012-2013,False,0.0
Gary Cahill,ENG,DF,Chelsea,Premier League,26.0,26,2219,2,2,2012-2013,True,0.1622
Yannick Cahuzac,FRA,MF,Bastia,Ligue 1,27.0,19,1561,0,1,2012-2013,True,0.0577
Cala,ESP,DF,Sevilla,La Liga,22.0,10,723,0,0,2012-2013,False,0.0
Emanuele Calaiò,ITA,FW,Siena,Serie A,30.0,18,1612,4,2,2012-2013,True,0.335
Emanuele Calaiò,ITA,FW,Napoli,Serie A,30.0,6,116,0,1,2012-2013,True,0.7759
Juan Calatayud,ESP,GK,Mallorca,La Liga,32.0,3,270,0,0,2012-2013,False,0.0
Gary Caldwell,SCO,"DF,MF",Wigan Athletic,Premier League,30.0,25,2079,1,1,2012-2013,True,0.0866
Adrián Calello,ARG,MF,Siena,Serie A,25.0,9,734,0,0,2012-2013,False,0.0
Daniel Caligiuri,ITA,"DF,MF",Freiburg,Bundesliga,24.0,29,2445,5,3,2012-2013,True,0.2945
Marco Caligiuri,GER,"DF,MF",Mainz 05,Bundesliga,28.0,22,1192,1,0,2012-2013,False,0.0755
José Callejón,ESP,"FW,MF",Real Madrid,La Liga,25.0,30,1402,3,3,2012-2013,True,0.3852
Jan-Ingwer Callsen-Bracker,GER,DF,Augsburg,Bundesliga,27.0,24,2062,2,1,2012-2013,True,0.1309
Ezequiel Calvente,ESP,"FW,MF",Freiburg,Bundesliga,21.0,2,27,0,0,2012-2013,False,0.0
Ignacio Camacho,ESP,MF,Málaga,La Liga,22.0,33,2711,2,0,2012-2013,False,0.0664
Abdoul Camara,GUI,"FW,MF",Sochaux,Ligue 1,22.0,15,817,0,0,2012-2013,False,0.0
Khassa Camara,MTN,MF,Troyes,Ligue 1,19.0,2,75,0,0,2012-2013,False,0.0
Mohamed Camara,GUI,FW,Troyes,Ligue 1,21.0,1,3,0,0,2012-2013,False,0.0
Souleymane Camara,SEN,FW,Montpellier,Ligue 1,29.0,33,2574,10,2,2012-2013,True,0.4196
Zoumana Camara,FRA,DF,Paris Saint-Germain,Ligue 1,33.0,6,423,0,0,2012-2013,False,0.0
Igor de Camargo,BEL,"FW,MF",Hoffenheim,Bundesliga,29.0,8,358,1,0,2012-2013,False,0.2514
Igor de Camargo,BEL,"FW,MF",Gladbach,Bundesliga,29.0,14,614,2,0,2012-2013,False,0.2932
Esteban Cambiasso,ARG,MF,Inter,Serie A,31.0,33,2409,3,5,2012-2013,True,0.2989
Cédric Cambon,FRA,"DF,MF",Evian,Ligue 1,25.0,20,1525,0,0,2012-2013,False,0.0
Geoff Cameron,USA,"DF,MF",Stoke City,Premier League,27.0,35,2637,0,1,2012-2013,True,0.0341
Lee Camp,NIR,GK,Norwich City,Premier League,27.0,3,226,0,0,2012-2013,False,0.0
Eduard Campabadal,ESP,DF,Wigan Athletic,Premier League,19.0,1,3,0,0,2012-2013,False,0.0
Hugo Campagnaro,ARG,DF,Napoli,Serie A,32.0,28,2412,1,1,2012-2013,True,0.0746
José Campaña,ESP,MF,Sevilla,La Liga,19.0,5,184,0,0,2012-2013,False,0.0
Adam Campbell,ENG,"FW,MF",Newcastle United,Premier League,17.0,3,26,0,0,2012-2013,False,0.0
Fraizer Campbell,ENG,FW,Sunderland,Premier League,24.0,12,262,1,0,2012-2013,False,0.3435
Joel Campbell,CRC,"FW,MF",Real Betis,La Liga,20.0,28,1582,2,3,2012-2013,True,0.2845
Diogo Campos Gomes,BRA,FW,Evian,Ligue 1,21.0,1,7,0,0,2012-2013,False,0.0
Matías Campos,CHI,"DF,MF",Udinese,Serie A,23.0,4,87,0,0,2012-2013,False,0.0
Matías Campos,CHI,"DF,MF",Siena,Serie A,23.0,1,16,0,0,2012-2013,False,0.0
Javier Camuñas,ESP,"FW,MF",Dep La Coruña,La Liga,32.0,23,673,1,0,2012-2013,False,0.1337
Fabien Camus,TUN,MF,Troyes,Ligue 1,27.0,32,2449,7,3,2012-2013,True,0.3675
Emre Can,GER,"DF,MF",Bayern Munich,Bundesliga,18.0,4,215,1,1,2012-2013,True,0.8372
Lorik Cana,ALB,"DF,MF",Lazio,Serie A,29.0,24,1430,0,0,2012-2013,False,0.0
Sergio Canales,ESP,"FW,MF",Valencia,La Liga,21.0,13,570,2,2,2012-2013,True,0.6316
José Cañas,ESP,MF,Real Betis,La Liga,25.0,27,2259,0,1,2012-2013,True,0.0398
Antonio Candreva,ITA,"FW,MF",Lazio,Serie A,25.0,35,2696,6,5,2012-2013,True,0.3672
Edgar Çani,ALB,FW,Catania,Serie A,23.0,4,33,0,0,2012-2013,False,0.0
Michele Canini,ITA,DF,Genoa,Serie A,27.0,14,1260,0,0,2012-2013,False,0.0
Michele Canini,ITA,DF,Atalanta,Serie A,27.0,12,966,0,0,2012-2013,False,0.0
Paolo Cannavaro,ITA,DF,Napoli,Serie A,31.0,32,2845,1,1,2012-2013,True,0.0633
Joan Capdevila,ESP,DF,Espanyol,La Liga,34.0,26,2253,0,1,2012-2013,True,0.0399
Daniele Capelli,ITA,DF,Atalanta,Serie A,26.0,1,72,0,0,2012-2013,False,0.0
Étienne Capoue,FRA,MF,Toulouse,Ligue 1,24.0,34,3016,7,3,2012-2013,True,0.2984
Lionel Cappone,FRA,GK,Brest,Ligue 1,33.0,1,14,0,0,2012-2013,False,0.0
Gianluca Caprari,ITA,"FW,MF",Pescara,Serie A,19.0,24,1280,2,0,2012-2013,False,0.1406
Ciro Capuano,ITA,DF,Catania,Serie A,31.0,14,676,0,0,2012-2013,False,0.0
Marco Capuano,ITA,DF,Pescara,Serie A,20.0,26,2123,0,0,2012-2013,False,0.0
Milton Caraglio,ARG,FW,Pescara,Serie A,23.0,4,262,0,0,2012-2013,False,0.0
Carlão,BRA,"DF,MF",Sochaux,Ligue 1,26.0,15,988,0,0,2012-2013,False,0.0
José Carlos,ESP,"FW,MF",Rayo Vallecano,La Liga,25.0,32,2118,2,1,2012-2013,True,0.1275
Juan Carlos Valerón,ESP,MF,Dep La Coruña,La Liga,37.0,33,2250,1,7,2012-2013,True,0.32
Adrià Carmona,ESP,"FW,MF",Zaragoza,La Liga,20.0,3,57,0,0,2012-2013,False,0.0
Carlos Carmona,CHI,MF,Atalanta,Serie A,25.0,20,1533,2,2,2012-2013,True,0.2348
Jamie Carragher,ENG,"DF,MF",Liverpool,Premier League,34.0,24,1536,0,1,2012-2013,True,0.0586
Cédric Carrasso,FRA,GK,Bordeaux,Ligue 1,30.0,38,3420,0,0,2012-2013,False,0.0
Michael Carrick,ENG,MF,Manchester Utd,Premier League,31.0,36,3044,1,4,2012-2013,True,0.1478
Daniel Carriço,POR,"DF,MF",Reading,Premier League,23.0,3,89,0,0,2012-2013,False,0.0
Andy Carroll,ENG,FW,West Ham United,Premier League,23.0,24,1933,7,4,2012-2013,True,0.5122
Andy Carroll,ENG,FW,Liverpool,Premier League,23.0,2,20,0,0,2012-2013,False,0.0
Tom Carroll,ENG,MF,Tottenham Hotspur,Premier League,20.0,7,81,0,1,2012-2013,True,1.1111
Dani Carvajal,ESP,DF,Leverkusen,Bundesliga,20.0,32,2776,1,7,2012-2013,True,0.2594
Ricardo Carvalho,POR,DF,Real Madrid,La Liga,34.0,9,810,0,1,2012-2013,True,0.1111
Roger Carvalho,BRA,DF,Bologna,Serie A,25.0,6,413,0,0,2012-2013,False,0.0
Víctor Casadesús,ESP,FW,Mallorca,La Liga,27.0,33,2593,8,6,2012-2013,True,0.4859
Federico Casarini,ITA,MF,Cagliari,Serie A,22.0,11,371,1,0,2012-2013,False,0.2426
Emmanuel Cascione,ITA,MF,Pescara,Serie A,28.0,30,2197,2,0,2012-2013,False,0.0819
Casemiro,BRA,MF,Real Madrid,La Liga,20.0,1,90,0,0,2012-2013,False,0.0
Kiko Casilla,ESP,GK,Espanyol,La Liga,25.0,21,1823,0,0,2012-2013,False,0.0
Iker Casillas,ESP,GK,Real Madrid,La Liga,31.0,19,1703,0,0,2012-2013,False,0.0
Mattia Cassani,ITA,DF,Fiorentina,Serie A,28.0,8,309,0,0,2012-2013,False,0.0
